采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_a7dc1ee2b62867896a7aa051,ChIJS7GrfXKZ4jARG23Cb01EheQ,Hansa Hostel Bangkok Khaosan,B,agoda,Agoda,Agoda,否,55498076,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=28&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=55498076&RoomID=&masterRoomId=850572688&PriceTotal=74.00&PriceTax=4.84&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=MWdBdmNCT0pCS0VITVdLOVlQNmVUVkRtUUMyS2tURlpLc0JCcGViT3hPNUp5TExydXBwMHVkYVlVQkxZOEsxUlBpUjBiUHFDSWxuQkMyL3Y&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-05,2026-09-06,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,a7dc1ee2b62867896a7aa05138fdce182709683942aa6e96a7f7e820cf481932
task_8f50ffde7180b7cef9e0ff6a,ChIJS7GrfXKZ4jARG23Cb01EheQ,Hansa Hostel Bangkok Khaosan,B,agoda,Agoda,Agoda,否,55498076,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=28&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=55498076&RoomID=&masterRoomId=850572688&PriceTotal=74.00&PriceTax=4.84&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=MWdBdmNCT0pCS0VITVdLOVlQNmVUVkRtUUMyS2tURlpLc0JCcGViT3hPNUp5TExydXBwMHVkYVlVQkxZOEsxUlBpUjBiUHFDSWxuQkMyL3Y&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-11,2026-09-12,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,8f50ffde7180b7cef9e0ff6af5b2abadd701a6a6c0a7a8da47a763b20ab9cbb3
task_32aa552826750e7e8887822d,ChIJS7GrfXKZ4jARG23Cb01EheQ,Hansa Hostel Bangkok Khaosan,B,agoda,Agoda,Agoda,否,55498076,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=28&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=55498076&RoomID=&masterRoomId=850572688&PriceTotal=74.00&PriceTax=4.84&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=MWdBdmNCT0pCS0VITVdLOVlQNmVUVkRtUUMyS2tURlpLc0JCcGViT3hPNUp5TExydXBwMHVkYVlVQkxZOEsxUlBpUjBiUHFDSWxuQkMyL3Y&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-10-04,2026-10-05,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,32aa552826750e7e8887822d590b98e611250caaad26fb0f4b113f86201f43e0
task_c2476d147911d0ee48085822,ChIJS7GrfXKZ4jARG23Cb01EheQ,Hansa Hostel Bangkok Khaosan,B,agoda,Agoda,Agoda,否,55498076,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=28&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=55498076&RoomID=&masterRoomId=850572688&PriceTotal=74.00&PriceTax=4.84&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=MWdBdmNCT0pCS0VITVdLOVlQNmVUVkRtUUMyS2tURlpLc0JCcGViT3hPNUp5TExydXBwMHVkYVlVQkxZOEsxUlBpUjBiUHFDSWxuQkMyL3Y&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-11-03,2026-11-04,1,2,0,1,THB,TH,en,precision,first,72,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,c2476d147911d0ee48085822624c507ee10078cda5f82c3973882bc02a976513
task_d0a83354e45a08112a461dd3,ChIJS7GrfXKZ4jARG23Cb01EheQ,Hansa Hostel Bangkok Khaosan,B,booking,Booking.com,Booking.com,否,11974950,https://www.booking.com/searchresults.en.html?dest_id=11974950&highlighted_hotels=11974950&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03036745&ext_price_total=23.05&ext_price_tax=1.70&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788360311&no_rooms=2&base_block_id=1197495002_392042550_0_41_0_629088&edgtid=ggSHjYvfSjSWDJeCy7baBQ&efpc=N5tWp1mxKnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-11974950&utm_content=dev-desktop_los-1_bw-28_dow-Friday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-50_bc-ALa5Jg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261002_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-11974950_dev-desktop_los-1_bw-28_dow-Friday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-50_bc-ALa5Jg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261002_ppt-GEdB,2026-09-05,2026-09-06,1,2,0,1,THB,TH,en,precision,first,72,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,d0a83354e45a08112a461dd360771fbc6cc1dd0a4cdd26dc38c66de294306125
task_09f3ff72981bca9550fb6e7c,ChIJS7GrfXKZ4jARG23Cb01EheQ,Hansa Hostel Bangkok Khaosan,B,booking,Booking.com,Booking.com,否,11974950,https://www.booking.com/searchresults.en.html?dest_id=11974950&highlighted_hotels=11974950&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03036745&ext_price_total=23.05&ext_price_tax=1.70&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788360311&no_rooms=2&base_block_id=1197495002_392042550_0_41_0_629088&edgtid=ggSHjYvfSjSWDJeCy7baBQ&efpc=N5tWp1mxKnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-11974950&utm_content=dev-desktop_los-1_bw-28_dow-Friday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-50_bc-ALa5Jg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261002_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-11974950_dev-desktop_los-1_bw-28_dow-Friday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-50_bc-ALa5Jg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261002_ppt-GEdB,2026-09-11,2026-09-12,1,2,0,1,THB,TH,en,precision,first,72,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,09f3ff72981bca9550fb6e7c91dae0846a02d1092fe044d79ae841c6dfa979d4
task_1a4093dd5ad6b8803f1d99fe,ChIJS7GrfXKZ4jARG23Cb01EheQ,Hansa Hostel Bangkok Khaosan,B,booking,Booking.com,Booking.com,否,11974950,https://www.booking.com/searchresults.en.html?dest_id=11974950&highlighted_hotels=11974950&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03036745&ext_price_total=23.05&ext_price_tax=1.70&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788360311&no_rooms=2&base_block_id=1197495002_392042550_0_41_0_629088&edgtid=ggSHjYvfSjSWDJeCy7baBQ&efpc=N5tWp1mxKnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-11974950&utm_content=dev-desktop_los-1_bw-28_dow-Friday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-50_bc-ALa5Jg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261002_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-11974950_dev-desktop_los-1_bw-28_dow-Friday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-50_bc-ALa5Jg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261002_ppt-GEdB,2026-10-04,2026-10-05,1,2,0,1,THB,TH,en,precision,first,72,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,1a4093dd5ad6b8803f1d99fe08c11a8d203e19e0d4bd34639aa4fd0161c855cf
task_d8863b12ce9cec1db355dfea,ChIJS7GrfXKZ4jARG23Cb01EheQ,Hansa Hostel Bangkok Khaosan,B,booking,Booking.com,Booking.com,否,11974950,https://www.booking.com/searchresults.en.html?dest_id=11974950&highlighted_hotels=11974950&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03036745&ext_price_total=23.05&ext_price_tax=1.70&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788360311&no_rooms=2&base_block_id=1197495002_392042550_0_41_0_629088&edgtid=ggSHjYvfSjSWDJeCy7baBQ&efpc=N5tWp1mxKnY&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-11974950&utm_content=dev-desktop_los-1_bw-28_dow-Friday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-50_bc-ALa5Jg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261002_ppt-GEdB&aid=2127489&label=metagha-link-MRUS-hotel-11974950_dev-desktop_los-1_bw-28_dow-Friday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-50_bc-ALa5Jg_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261002_ppt-GEdB,2026-11-03,2026-11-04,1,2,0,1,THB,TH,en,precision,first,72,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,d8863b12ce9cec1db355dfea5db71738c34bbed9279b7233b91630002e3b4ff0
task_9856d123738568c4c59d2727,ChIJSRSqe_CZ4jARyZVcH9zt9LU,Baan Suandao Wat Arun Hotel,A,agoda,Agoda,Agoda,否,23111265,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=3&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=23111265&RoomID=&masterRoomId=323655166&PriceTotal=55.63&PriceTax=3.64&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=b2x2d3daMEZjeExpWXFaajREdVZ5SEtiQlVvaGc2NWViZHhkbG5CbFFMNXo0REdzd2dTNXVsdkJodWhPQWxaSmtXUk80L0VUaFN2Z1N3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-05,2026-09-06,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,9856d123738568c4c59d2727d4cae13a2f8f9a1a1fdfc760a65af0f8c9642aaa
task_f3cf6eb59179d12f785fe628,ChIJSRSqe_CZ4jARyZVcH9zt9LU,Baan Suandao Wat Arun Hotel,A,agoda,Agoda,Agoda,否,23111265,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=3&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=23111265&RoomID=&masterRoomId=323655166&PriceTotal=55.63&PriceTax=3.64&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=b2x2d3daMEZjeExpWXFaajREdVZ5SEtiQlVvaGc2NWViZHhkbG5CbFFMNXo0REdzd2dTNXVsdkJodWhPQWxaSmtXUk80L0VUaFN2Z1N3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,f3cf6eb59179d12f785fe628effd40dfe2a5198d72f66c17c180e74f71071a7b
task_ad899897dc664200fc138665,ChIJSRSqe_CZ4jARyZVcH9zt9LU,Baan Suandao Wat Arun Hotel,A,agoda,Agoda,Agoda,否,23111265,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=3&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=23111265&RoomID=&masterRoomId=323655166&PriceTotal=55.63&PriceTax=3.64&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=b2x2d3daMEZjeExpWXFaajREdVZ5SEtiQlVvaGc2NWViZHhkbG5CbFFMNXo0REdzd2dTNXVsdkJodWhPQWxaSmtXUk80L0VUaFN2Z1N3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-11,2026-09-12,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,ad899897dc664200fc13866567ad343a8bad8cae95019dd675b8d24a837d9cd5
task_94e8c74ccc40605cabe27cd4,ChIJSRSqe_CZ4jARyZVcH9zt9LU,Baan Suandao Wat Arun Hotel,A,agoda,Agoda,Agoda,否,23111265,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=3&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=23111265&RoomID=&masterRoomId=323655166&PriceTotal=55.63&PriceTax=3.64&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=b2x2d3daMEZjeExpWXFaajREdVZ5SEtiQlVvaGc2NWViZHhkbG5CbFFMNXo0REdzd2dTNXVsdkJodWhPQWxaSmtXUk80L0VUaFN2Z1N3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-09-18,2026-09-19,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,94e8c74ccc40605cabe27cd4fadf087f70b86ace164d7a5c78ab3709c1357c92
task_9213952ebf47a06a7a6017c6,ChIJSRSqe_CZ4jARyZVcH9zt9LU,Baan Suandao Wat Arun Hotel,A,agoda,Agoda,Agoda,否,23111265,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=3&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=23111265&RoomID=&masterRoomId=323655166&PriceTotal=55.63&PriceTax=3.64&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=b2x2d3daMEZjeExpWXFaajREdVZ5SEtiQlVvaGc2NWViZHhkbG5CbFFMNXo0REdzd2dTNXVsdkJodWhPQWxaSmtXUk80L0VUaFN2Z1N3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-10-04,2026-10-05,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,9213952ebf47a06a7a6017c65a00e989055c28e40a53fb2af7158bd9ff946b0e
task_a93154be43adeb4330d9091b,ChIJSRSqe_CZ4jARyZVcH9zt9LU,Baan Suandao Wat Arun Hotel,A,agoda,Agoda,Agoda,否,23111265,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=3&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=23111265&RoomID=&masterRoomId=323655166&PriceTotal=55.63&PriceTax=3.64&PriceFee=0.00&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=3038&booking_source=cpc&adType=0&mpt=b2x2d3daMEZjeExpWXFaajREdVZ5SEtiQlVvaGc2NWViZHhkbG5CbFFMNXo0REdzd2dTNXVsdkJodWhPQWxaSmtXUk80L0VUaFN2Z1N3PT0&original_rr=&gaClickSrc=&clickType=hotel&lang=en&pkgId=,2026-11-03,2026-11-04,1,2,0,1,THB,TH,en,precision,first,24,通过,执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:mpt,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,a93154be43adeb4330d9091b120fd7614fd77c7db4243047889bfa1be622ea41
task_80dcfe7ff219d646aff44c7e,ChIJSRSqe_CZ4jARyZVcH9zt9LU,Baan Suandao Wat Arun Hotel,A,booking,Booking.com,Booking.com,否,7867749,https://www.booking.com/searchresults.en.html?dest_id=7867749&highlighted_hotels=7867749&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=31.46&ext_price_tax=2.32&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788419968&no_rooms=1&edgtid=NKV_mjUjScGqK08SnKK_rQ&efpc=EDe5mhA3uZp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-7867749&utm_content=dev-desktop_los-1_bw-3_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AHgNZQ_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260906_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-7867749_dev-desktop_los-1_bw-3_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AHgNZQ_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260906_ppt-B,2026-09-05,2026-09-06,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,80dcfe7ff219d646aff44c7e08f59e5007a5ca1c6c74d7089a864ba37c73fea3
task_351d91566a12a1998c3cdb9a,ChIJSRSqe_CZ4jARyZVcH9zt9LU,Baan Suandao Wat Arun Hotel,A,booking,Booking.com,Booking.com,否,7867749,https://www.booking.com/searchresults.en.html?dest_id=7867749&highlighted_hotels=7867749&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=31.46&ext_price_tax=2.32&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788419968&no_rooms=1&edgtid=NKV_mjUjScGqK08SnKK_rQ&efpc=EDe5mhA3uZp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-7867749&utm_content=dev-desktop_los-1_bw-3_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AHgNZQ_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260906_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-7867749_dev-desktop_los-1_bw-3_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AHgNZQ_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260906_ppt-B,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,351d91566a12a1998c3cdb9afb50aba8223f8b973fdc584d1f7265ae4c0e8b08
task_a391d7911327ac6170b41d55,ChIJSRSqe_CZ4jARyZVcH9zt9LU,Baan Suandao Wat Arun Hotel,A,booking,Booking.com,Booking.com,否,7867749,https://www.booking.com/searchresults.en.html?dest_id=7867749&highlighted_hotels=7867749&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=31.46&ext_price_tax=2.32&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788419968&no_rooms=1&edgtid=NKV_mjUjScGqK08SnKK_rQ&efpc=EDe5mhA3uZp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-7867749&utm_content=dev-desktop_los-1_bw-3_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AHgNZQ_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260906_ppt-B&aid=2127489&label=metagha-link-MRUS-hotel-7867749_dev-desktop_los-1_bw-3_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AHgNZQ_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260906_ppt-B,2026-09-11,2026-09-12,1,2,0,1,THB,TH,en,precision,first,24,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,a391d7911327ac6170b41d559cf37092044a6ee4294797d34fa2b940d3b29744
