异常ID,严重级别,实体类型,酒店ID,标准平台ID,原始平台名称,实体记录哈希,规则代码,异常描述,证据字段,处理状态,数据质量等级,发现批次ID,发现时间
c671ce7b2ac3bb363e341464735602fa17f3e066c313aa371260c5beab5148ce,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,fb242b7504bc2b053c28a30dcd66edebb362199f7c3f79ba42206a41bb6423d2,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""15.52"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
c6e2f866527450aa69b0cfe3521c76d6b26252be4aa7d3e0661c9f1037406869,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,37702874a0b47bd4e444b193239a6b3d345abfce13691331467b86874b0af444,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""17.74"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
c8f688faa5fa5731f08744b486a3b97a4895e88cbde378f843c3c538c8619d71,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,21a5aa20dca3c155a43265caecfc2bcf0770184d7f7f3b42437a9b1ee3cf3186,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""23.17"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
ce80c76f7e6a1f37ad39219b673be8fc7e1c38d6fdb24de371fb1ea2cf95aa60,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,a620f2a3622c5d5413befc20c89949c3d7e0c29985d1e16d22d15e68ab513fdd,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""13.66"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
cf8fba42245be7da0d49c4ef88c9da1fda4cda159744737903e02e8414b71a47,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,f5cde094be2a024e18d895fa684af0ac7a78f679ed43d6657d2c9e92fa61f8e7,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""16.45"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
d05bea6b406c2dae62bb8ff077c3dd905c9bb4fc9a0c99587c535f34549f5527,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,af94b8c356d3d4b34cf258b408d69cc396e924871fde7cc6508f23bdb93c65f3,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""12.89"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
d2bd0cb85734e314052ba0f0d546280f57559f825d2634bf2124ae278348c6b3,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,3267aeb28f40ef69027d2b51e95fa31fa969469b4c8c91b71683178e0ecb88a4,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""13.44"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
d3f9927aca0af16845ca2af183c3fdde31449acb8e730ed3771eab66c8d14076,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,90d61f4ff183b8f8998929d938ea5c287ea1587c9e718cf227c1f13b328e84c2,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""12.89"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
d419ee9aca36dc1c11a03dfccf23cff21d317e5ca7a46df9828706aa116ca7b5,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,56a8b5ec152bdbc5bcc316b7c05a2310571db749ffb104cbec295c6c751ede3b,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""16.81"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
d463048b042a9d6a41fc321f152ead290ef363a41880b6ee58187ffe845d69fa,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,0b6a2724eb10fc1dd1419602daf5cc67549d9ef221ffc5431221037a0530c2f6,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""17.84"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
d6f89ea17660ca58ae0d60d0a9d009eb40aefeddea307f96861a41e818b53fd2,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,593854c0c2a54999298bcc1c547ba4c1d1078d7ba16689e5f4f14d196731741f,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""16.53"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
d7b03cf8dff1cc161536ebbcaa23bad435b9939d39a2070fd322d982b368f74b,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,20ed37a9cda395745cfd63fc2cdfe3684fa255e1f006bb81ccba39ee38916a3c,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""17.46"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
d89897d42d53ae212a1bf8f33de962169c6c1ba91f1c03e1b743b86218bb2055,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,61e4add969e85fc9bc3b0dd69654aa9521f487fc905bc06d0093143e9c093783,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""18.82"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
d9bede23ef0817ab87cb82fb37615efda875af6919f7ac6459f1dc849e935c46,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,ccdeed077b9c0500751a9136d266d62661ad240c97da5dfe0c9495961ab4f159,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""17.84"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
dd73bd1cb44c997f85f1e92da13dab9756cfc67461f8da128d8085e5683d3c2b,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,021250a1ac386225ac80e3280a2a18182d251299f64f05ece58b1be6af3a2b37,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""16.73"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
de85d461ac521eb551072bd2b13754f49b766a1e19cef9fa09aa457faf98f1a9,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,1a4be52ec3ab3203c1cb3b63b4c0fbe0e1d1730a71e1185d757d0d223914b4e9,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""11.95"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
df3cc165eafe8c80d2266e4b27a5e7b5cfce0a9c8f48876cee5b494a7011b7b6,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,6d35fb9de7431e06c5114ccd31ad7c4a039c0417bc58e833bbb4451977ba8996,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""17.46"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
e063e9569f687fcd66f18ae3d2a50caa51fe9c5220f156a15d08cbd1fc2a578c,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,8d0ed9dca64f151d5c72dc8b9971df1f3f7ce38269d3df22f89e1e9bbf4e86b8,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""17.84"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
e6b804e24f9dc9b3a968e2528dd9125d90ab89b1fdcb57252ab1b493f1944a8e,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,31fe5f2190f2cb858321cc11d0da3a3e6553d9260b04001acf157a9b68c90c89,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""18.82"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
e7e741769008c0850fd1d900dcc3384d5c11e676f9a625b6e419d3fe226dbf33,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,e9ebad967bb30726b7d790ab87ae4034d7f128e9780a1c50c0cf93023c1a326b,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""16.54"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
e9d89395fe40295b03348c1ce86b0811fb8ba6a8b78c93a313c68859cb380741,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,66f0b94be177de0d27b1bc4310c02c6cf7d72f3e9ab07a412a1dd877a947e401,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""16.81"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
eb283c6d881b77d7badbda0fd060d2331f44202d5906f7be33c5bf43279e234e,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,99c5bf517124dbffdfa71410ba105347d0fed1b32673237984df6c5593cb0818,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.83"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
eb8e18a39b03b89af8c7ff89d0a85edd32ee09e2bb5f95ca1642cae4538f0744,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,9deeb1c5ce9a8c97ed2a695803ecdae37032dab22ef52c005a65ec3a1efe0662,bookmybooking_semantic_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Premium Suite River View-breakfast,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
f0348b1f31518b901fa2098fde2857af9837e67504cb7030440152c32a488a41,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,f1a5e76d864122e46914c0966764d2f77d42872886daf7a50b79a8b8b3d6e729,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""17.46"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
f40f8aa281b35193ef3f08c837e30600b5887f9344d4721cb603c872be3e9626,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,b116fc5c687d7de10519df83d5adfae7a5e15d25b2264106f9242be17c17dea8,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""17.82"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
f72e753111d1ac08b9ffac9028f2cb70e1baa656c59aa800e77f787130e881b7,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,7f23372d9c8081304afbf6abbe591142d1c914a4135d38d8e1b9c7cfdf4ec3ae,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""16.81"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
f86c5b05621e04ee8732ca218965b9d9b8fe8d308088ad90b235b8345ad0540e,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,0b1e38712ad7ddb72f4b5ecd949c62d4d19b9002dbb7bed1706c797cb693b67d,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.49"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
f8b613f95e5ec63646c35069acb8beb420d05ae1d7800c9927ea2fbe9d1cb4e1,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,a4437f88fd05dcea332b7057ddcfd8aa9b32e72c9e270a49fae4e92941070b99,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""11.95"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
f98f61e8b53bcbbbc440373fc801b0fbd5a7ff0b7e16954cca8258f396da98e6,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,15eb498b8f017a609aed4ed4d09994443b222e4985bc1807a4931407695c2a97,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.83"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
fd5297ef6884d26e9bd339f09de82ffc77a8651eec7c1195b3b23d72375a8098,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,bookmybooking,BookMyBooking.com,510063f20a6ca15c71e16c20bf287daa40549e0d18358c227dd88a5b4c7611c8,bookmybooking_semantic_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""17.82"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
0f60bc264b442ff218622fc1bae61b63b7434a1067b162f2c81cf3492680c9b8,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,kiwi,Kiwi.com,6076e7ccf268b3553ab651fee9b5b3a35e73a33e5bc4d81992b9ce76825d200a,kiwi_search_result_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Chatrium Hotel Riverside Bangkok,待修复,R,20260903-200545-csv-3a6bfb70,2026-09-03T20:05:46-07:00
430aaee11690d718c76131dea150468d7064faaeb2b2596e5d8848d03aa8547f,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,kiwi,Kiwi.com,bc9d5d14489257e65d3d43e90f664711553a18c697adad6fd4e5f80bfbf59ac4,kiwi_search_result_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""171"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-200545-csv-3a6bfb70,2026-09-03T20:05:46-07:00
5e1e31113c16dd96925fb689f0e75127cae1e48edb4e0109c7f9ae6fc1fd6cb8,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,kiwi,Kiwi.com,478e6dcf204989d256ec35c9bbc733bec28e162a07f149b0ce038dae7b4b518f,kiwi_search_result_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""146"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-200545-csv-3a6bfb70,2026-09-03T20:05:46-07:00
6b0336291866677934407e8b02e7ca142ca43923622c7158d3fb94d5288cf997,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,kiwi,Kiwi.com,9920da0e8ece5976d6042fe5e0e18023604471a79236889b3e42a4d284899073,kiwi_search_result_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Tower Club at lebua,待修复,R,20260903-200545-csv-3a6bfb70,2026-09-03T20:05:46-07:00
005beecd40a9003e31c5141640e37e33f729bb96438756b795dbb0f3c34d9233,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,42784ee6a2e146698d599ca95fb1b2d0e357abe40cbe972e36bfb057ba694235,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Sky Place Srinakarin,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
010b3e80c615f8f0f4ed8b0c11efce85c38b9d3c2a2217daf8824f5e586296e4,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,87119b369426d60bc17740f97d81b69e4c2b3ea0fd3db0b8e443806c8f56a7f8,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Grand Deluxe Skyline View Double Room (Full Double Bed) (King Size Bed),待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
0569135a292df8b4a88a4c72cbf5649ea60822bd36b53f6e6a507b24cef4ff1c,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,dcf500b269b12d00bc60615d4c5ee6a06f4e6317e2a64858fe98aef66f37a90c,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,1 Bedroom Executive Club Double Suite (Full Double Bed) (Bed Type Is Subject To Availability),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
0902270e16f89a59e1516a290573499cce291ef148f0aac32a63931557595b50,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,5cdfb115a7f1b71473bf694e79b62ad096552eabd476c0d2e13f11ae4dab2fc3,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Grand Deluxe Double Room (Full Double Bed) (King Size Bed),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
09fc46428301fdaf96864dc236e12d2cbd7f23b04d6d456e74072a638e92621b,P0,售卖方案,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,fa972af82e13a8b82cc1a5d16e14837740d7f5a3a037618e148f4d6998b00d40,tripening_recommendation_card_false_positive,当前价格记录来自已知误采区块，不得用于房价比较,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""USD"", ""库存提示"": """", ""当前价"": ""21.79"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",待修复,R,20260903-220154-csv-8204aff0,2026-09-03T22:05:57-07:00
0fcf4dfe0bca0f94782a7abdfe2bc1b43c8b8e8c08235af0678db589a6190fdc,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,4ff2668c4f27fc69064e3791748aebd79dcd9290f46e4dfbbb7a52ad9388c185,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Deluxe Twin Room (Twin Beds),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
16e29df0235111edf876a5156add9f2924cb9057eb9d6df296960240b3c806ef,P0,房型,ChIJZTiLx92Y4jARaoCZW0M2Zew,tripening,Tripening Hotels,4538a5514251465b1692ae70d4c58357456b8165bef12f738284c7eaa8fcd0fb,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Family,待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
1d8faa44c76b75b1a23310bb73fb0d5d3dfd18d949045b2b6ea4f5ae2c4c8ce1,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,9ecc5ce3b0bc7677d88ee2e478508e6fe5445e2a9358f8e7356b4ae2a9eea271,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Deluxe Double Room (Full Double Bed) (King Size Bed),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
2055d4886a8c542d20e2b6c132363b5d68949e99f45b17d90b3f8ad67de2d6e6,P0,房型,ChIJ69UzUM-e4jARwyvJBkeTbr0,tripening,Tripening Hotels,d838ff6793616d63424cf4ec3084659fd81a619828b830dc39f77b395542d47d,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Premier Club Double Room (Full Double Bed) (Bed Type Is Subject To Availability),待修复,R,20260903-220719-csv-b6ad8bab,2026-09-03T22:07:20-07:00
2156fb255de366399aa3e6a5994fa7027c0cf1782a2ba6896a96b69f6e27b98c,P0,房型,ChIJCWbW7MWY4jARuQATRiSHlA0,tripening,Tripening Hotels,c816a15fc849c5408fbe3a9dd8c888a0c08702ae3d4fde4bb6f42d2c74faee3b,tripening_recommendation_card_false_positive,平台专属解析规则修复前，该记录不得进入 T3/T4,Nona Hotel,待修复,R,20260906-092202-csv-fb22d95c,2026-09-06T09:52:19-07:00
