酒店ID,标准平台ID,平台标准名称,原始平台名称,是否官网,平台酒店ID,ID来源,平台Slug,平台城市代码,平台入口URL,最终详情URL,详情URL模板,URL形态,固化路径,落地层级,名称指纹,地址指纹,纬度指纹,经度指纹,星级指纹,名称匹配分,坐标匹配分,地址匹配分,身份匹配总分,结构核验状态,可达性核验状态,身份核验状态,数据质量等级,URL解析状态,首次发现时间,最近核验时间,漂移开始时间,采集批次ID,记录哈希
ChIJpYbWb8aY4jAR5PmlBlsxOoM,klook,klook,klook,否,572717,upstream_adapter:klook,,,https://api.klktech.com/v1/meta/hotels/detail/572717/?hotelid=572717&check_in=2026-09-21&check_out=2026-09-22&aid=28539&campaignid=&adult_num=2&lead_time=18&child_num=0&childages=&room_num=1&google_site=mapresults&length_of_stay=1&partner_currency=USD&click_type=hotel&click_price_total=97.47&price_tax=14.66&price_fees=0.00&rate_key_redacted=1&user_country=US&click_currency=USD&_currency=USD&device=desktop&partner_hotelid=572717&language=en&audience_list=&verification=false&booking_source=cpc&isPromoted=0&utm_source=MSE&utm_medium=Google&utm_campaign=28539&utm_term=572717&utm_content=USD&isAdClick=0&prid=Foreign-Other&arrival_fees=0.000&lowest=true&mse_trace_id=ZTc2OGFlNC0wYzIyN2VhLTE3ODg0MjI0MjYuZi5vOjE6MDoyOjA6MToyNjM6MjY0OlRX&mse_search_token=ZTc2OGFlNC0wYzIyN2VhLTE3ODg0MjI0MjYuZi5vOjE6MDoyOjA6MToyNjM6MjY0OlRX&price_total=USD-97.470&price_type=Inbound-desktop&klc_l1=MSE&klc_l2=Google&age=,https://www.klook.com/hotels/detail/572717/?hotelid=572717&check_in=2026-09-21&check_out=2026-09-22&aid=28539&campaignid=&adult_num=2&lead_time=18&child_num=0&childages=&room_num=1&google_site=mapresults&length_of_stay=1&partner_currency=USD&click_type=hotel&click_price_total=97.47&price_tax=14.66&price_fees=0.00&rate_key_redacted=1&user_country=US&click_currency=USD&_currency=USD&device=desktop&partner_hotelid=572717&language=en&audience_list=&verification=false&booking_source=cpc&isPromoted=0&utm_source=MSE&utm_medium=Google&utm_campaign=28539&utm_term=572717&utm_content=USD&isAdClick=0&prid=Foreign-Other&arrival_fees=0.000&lowest=true&mse_trace_id=ZTc2OGFlNC0wYzIyN2VhLTE3ODg0MjI0MjYuZi5vOjE6MDoyOjA6MToyNjM6MjY0OlRX&mse_search_token=ZTc2OGFlNC0wYzIyN2VhLTE3ODg0MjI0MjYuZi5vOjE6MDoyOjA6MToyNjM6MjY0OlRX&price_total=USD-97.470&price_type=Inbound-desktop&klc_l1=MSE&klc_l2=Google&age=&m_clickid=1788493396,https://www.klook.com/hotels/detail/572717/?hotelid=572717&check_in={checkin}&check_out={checkout}&aid=28539&campaignid=&adult_num=2&lead_time=18&child_num=0&childages=&room_num=1&google_site=mapresults&length_of_stay=1&partner_currency=USD&click_type=hotel&click_price_total=97.47&price_tax=14.66&price_fees=0.00&rate_key_redacted=1&user_country=US&click_currency=USD&_currency=USD&device=desktop&partner_hotelid=572717&language=en&audience_list=&verification=false&booking_source=cpc&isPromoted=0&utm_source=MSE&utm_medium=Google&utm_campaign=28539&utm_term=572717&utm_content=USD&isAdClick=0&prid=Foreign-Other&arrival_fees=0.000&lowest=true&mse_trace_id=ZTc2OGFlNC0wYzIyN2VhLTE3ODg0MjI0MjYuZi5vOjE6MDoyOjA6MToyNjM6MjY0OlRX&mse_search_token=ZTc2OGFlNC0wYzIyN2VhLTE3ODg0MjI0MjYuZi5vOjE6MDoyOjA6MToyNjM6MjY0OlRX&price_total=USD-97.470&price_type=Inbound-desktop&klc_l1=MSE&klc_l2=Google&age=&m_clickid=1788493396,direct,A,L2,,,,,,,,,,通过,待确认,待核验,T0,跳转完成但详情层级待复核,2026-09-03T20:43:32-07:00,,,20260906-092202-csv-fb22d95c,07d02731d0828c6f46ad24dc6aad4873ab4b0b3aa07c58c8fde4d7965eedf5de
ChIJpYbWb8aY4jAR5PmlBlsxOoM,momondo,momondo.com,momondo.com,否,629844,upstream_adapter:kayak_family,,,https://www.momondo.com/semi/ha/hotel_ads/629844/en.html?utm_source=google&utm_medium=cpc&utm_term=629844&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-09-21&co=2026-09-22&gs=mapresults&l=1&pc=USD&rid=&pdtax=14.69&pdtotal=97.66&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=QUdPREFIUEE&k_pc=~QUdPREFIUEE&k_rt=&k_sid=1IBEIIVcWI&k_kct=1788423375&k_gct=1788423435&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.momondo.com/semi/ha/hotel_ads/629844/en.html?utm_source=google&utm_medium=cpc&utm_term=629844&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-09-21&co=2026-09-22&gs=mapresults&l=1&pc=USD&rid=&pdtax=14.69&pdtotal=97.66&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=QUdPREFIUEE&k_pc=~QUdPREFIUEE&k_rt=&k_sid=1IBEIIVcWI&k_kct=1788423375&k_gct=1788423435&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.momondo.com/semi/ha/hotel_ads/629844/en.html?utm_source=google&utm_medium=cpc&utm_term=629844&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci={checkin}&co={checkout}&gs=mapresults&l=1&pc=USD&rid=&pdtax=14.69&pdtotal=97.66&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=QUdPREFIUEE&k_pc=~QUdPREFIUEE&k_rt=&k_sid=1IBEIIVcWI&k_kct=1788423375&k_gct=1788423435&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,direct,A,L2,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:47-07:00,,,20260906-092202-csv-fb22d95c,0f1034d3eab1e848edc241519e71c00f0fdadf78d8764f5c18e7d3c1ab62d28b
ChIJpYbWb8aY4jAR5PmlBlsxOoM,muv,müv AI,müv AI,否,104590532,upstream_adapter:muv,,,https://muvtravel.com/muv-hotel?hotelID=104590532&checkinDay=21&checkinMonth=09&checkinYear=2026&nights=1&num-guests=2&checkoutDay=22&checkoutMonth=09&checkoutYear=2026&SUP=EP&RATE=MER&PROMO-CODE=98010,https://muvtravel.com/muv-hotel?hotelID=104590532&checkinDay=21&checkinMonth=09&checkinYear=2026&nights=1&num-guests=2&checkoutDay=22&checkoutMonth=09&checkoutYear=2026&SUP=EP&RATE=MER&PROMO-CODE=98010,https://muvtravel.com/muv-hotel?hotelID=104590532&checkinDay={checkin_day}&checkinMonth={checkin_month}&checkinYear={checkin_year}&nights={nights}&num-guests=2&checkoutDay={checkout_day}&checkoutMonth={checkout_month}&checkoutYear={checkout_year}&SUP=EP&RATE=MER&PROMO-CODE=98010&numberOfNights={nights},redirect,C,L0,,,,,,,,,,通过,已确认,待核验,T1,静态详情URL已确认,2026-09-06T09:20:47-07:00,2026-09-06T09:20:47-07:00,,20260906-092202-csv-fb22d95c,72e8aa583cee07ac1e1f61c4428dc7895372329e81b1233bde9fcb59d70862dc
ChIJpYbWb8aY4jAR5PmlBlsxOoM,official_other,其他官网预订引擎,Eastin Grand Hotel Sathorn,是,75941,upstream_adapter:official,,,https://reservations.travelclick.com/75941?datein=09/21/2026&nights=1&adults=2&children=0&childage=&hotelID=75941&rateplanID=11217828&roomtypeID=244815&subchan=GOOGLE_US_desktop_FBL&currency=USD&utm_source=googleha&utm_medium=meta&utm_content=HPA_75941_mapresults_1_US_desktop_2026-09-21_default___organic&languageid=en&gdp=hotelfinder&utm_campaign=ds_,https://www.eastinhotelsresidences.com/eastingrandsathornbangkok/book/accommodations?adults=2&childage=&children=0&currency=USD&datein=09/21/2026&gdp=hotelfinder&hotelID=75941&languageid=1&nights=1&rateplanID=11217828&roomtypeID=244815&subchan=GOOGLE_US_desktop_FBL&utm_campaign=ds_&utm_content=HPA_75941_mapresults_1_US_desktop_2026-09-21_default___organic&utm_medium=meta&utm_source=googleha#top,https://www.eastinhotelsresidences.com/eastingrandsathornbangkok/book/accommodations?adults=2&childage=&children=0&currency=USD&datein=09/21/2026&gdp=hotelfinder&hotelID=75941&languageid=1&nights=1&rateplanID=11217828&roomtypeID=244815&subchan=GOOGLE_US_desktop_FBL&utm_campaign=ds_&utm_content=HPA_75941_mapresults_1_US_desktop_2026-09-21_default___organic&utm_medium=meta&utm_source=googleha#top,unknown,待判定,unknown,,,,,,,,,,待补齐,待确认,待核验,T0,跳转完成但详情层级待复核,2026-09-03T21:07:56-07:00,,,20260906-092202-csv-fb22d95c,ddef8075bfa4347e44616143e7580345e52e290d53566442dd818d79b07664f3
ChIJpYbWb8aY4jAR5PmlBlsxOoM,orbitz,Orbitz.com,Orbitz.com,否,4613201,upstream_adapter:expedia_family,,,https://www.orbitz.com/Hotel-Search?selected=4613201&startDate=2026-09-21&endDate=2026-09-22&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.4613201.20260921.20260922.DDT.18.CID..AUDID..mapresults&mpg=USD&mpf=120.18&mpj=20.51&mpr=11.59&mctc=10&rateplanid=404695187&mpm=24&mpn=200116872&mpo=EC&mpp=1,https://www.orbitz.com/Hotel-Search?selected=4613201&startDate=2026-09-21&endDate=2026-09-22&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.4613201.20260921.20260922.DDT.18.CID..AUDID..mapresults&mpg=USD&mpf=120.18&mpj=20.51&mpr=11.59&mctc=10&rateplanid=404695187&mpm=24&mpn=200116872&mpo=EC&mpp=1,https://www.orbitz.com/Hotel-Search?selected=4613201&startDate={checkin}&endDate={checkout}&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.4613201.20260921.20260922.DDT.18.CID..AUDID..mapresults&mpg=USD&mpf=120.18&mpj=20.51&mpr=11.59&mctc=10&rateplanid=404695187&mpm=24&mpn=200116872&mpo=EC&mpp=1,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:47-07:00,,,20260906-092202-csv-fb22d95c,3efeeec5d779d1ab62bf7e87e51a09741fa9d21c392b53973ab3bc0f5c047230
ChIJpYbWb8aY4jAR5PmlBlsxOoM,priceline,Priceline,Priceline,否,27121506,upstream_adapter:priceline,,,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP%7C27121506_mapresults_1%7C20260921%7Cdesktop%7Cdefaultdate|public|||18%7C2%7C0|0|EN&hotelid=27121506&checkin=20260921&checkout=20260922&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=DBOUrcB5R6hJ6_vQNTHt5PDaEr3erZ2h7m87bPq8f-ZcqZviGOZvd0ZF8w6kZQJqiHd_xF0k0mhKapoaj_0MrNfuOd3baQxyGSYUakWqhTo8uM5L44H7o2_x7-ifT2SnLR7zLso295u_jUvDVYnDJQFXwj-KPJyDMC4cshkWfvPu7b-FNdUEb0b41VvIQ8I6vfCd5hbyQcT_U8nZRZfUtLYdf1D4N1GBx8K9UdrHInq1sOMlzg9oWUhMnHnEpaN7rNPNdea9clotq_WvQcPCAvbYdo1l8XTq6D3Ua955lXrnlEeQl-0LqMWInEVQ0qDkNyLk0f9EQHifn2SS4W39yo5RZGAukJK49elZzX3HpxMslD8YTUZI1mcuDdSKvfkmE-ZKzyyeGvJ2bytYS7OCY0HKaR57G6MTjKjTkKkRJQpTCv5paJLjDGNxcfdRCN2Xns8nWinLBMsKx-9oIboEEWuDzXCu6Ma7ib3ppbk5iOeF1ojxF0yHOyd2B7di6-w3&dblcnt=true&hc=1&pdtax=14.67&pdf=8.29&pdt=102.20&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP%7C27121506_mapresults_1%7C20260921%7Cdesktop%7Cdefaultdate%7Cpublic%7C%7C%7C18%7C2%7C0%7C0%7CEN&hotelid=27121506&checkin=20260921&checkout=20260922&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=DBOUrcB5R6hJ6_vQNTHt5PDaEr3erZ2h7m87bPq8f-ZcqZviGOZvd0ZF8w6kZQJqiHd_xF0k0mhKapoaj_0MrNfuOd3baQxyGSYUakWqhTo8uM5L44H7o2_x7-ifT2SnLR7zLso295u_jUvDVYnDJQFXwj-KPJyDMC4cshkWfvPu7b-FNdUEb0b41VvIQ8I6vfCd5hbyQcT_U8nZRZfUtLYdf1D4N1GBx8K9UdrHInq1sOMlzg9oWUhMnHnEpaN7rNPNdea9clotq_WvQcPCAvbYdo1l8XTq6D3Ua955lXrnlEeQl-0LqMWInEVQ0qDkNyLk0f9EQHifn2SS4W39yo5RZGAukJK49elZzX3HpxMslD8YTUZI1mcuDdSKvfkmE-ZKzyyeGvJ2bytYS7OCY0HKaR57G6MTjKjTkKkRJQpTCv5paJLjDGNxcfdRCN2Xns8nWinLBMsKx-9oIboEEWuDzXCu6Ma7ib3ppbk5iOeF1ojxF0yHOyd2B7di6-w3&dblcnt=true&hc=1&pdtax=14.67&pdf=8.29&pdt=102.20&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|27121506_mapresults_1|20260921|desktop|defaultdate|public|||18|2|0|0|EN&hotelid=27121506&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=DBOUrcB5R6hJ6_vQNTHt5PDaEr3erZ2h7m87bPq8f-ZcqZviGOZvd0ZF8w6kZQJqiHd_xF0k0mhKapoaj_0MrNfuOd3baQxyGSYUakWqhTo8uM5L44H7o2_x7-ifT2SnLR7zLso295u_jUvDVYnDJQFXwj-KPJyDMC4cshkWfvPu7b-FNdUEb0b41VvIQ8I6vfCd5hbyQcT_U8nZRZfUtLYdf1D4N1GBx8K9UdrHInq1sOMlzg9oWUhMnHnEpaN7rNPNdea9clotq_WvQcPCAvbYdo1l8XTq6D3Ua955lXrnlEeQl-0LqMWInEVQ0qDkNyLk0f9EQHifn2SS4W39yo5RZGAukJK49elZzX3HpxMslD8YTUZI1mcuDdSKvfkmE-ZKzyyeGvJ2bytYS7OCY0HKaR57G6MTjKjTkKkRJQpTCv5paJLjDGNxcfdRCN2Xns8nWinLBMsKx-9oIboEEWuDzXCu6Ma7ib3ppbk5iOeF1ojxF0yHOyd2B7di6-w3&dblcnt=true&hc=1&pdtax=14.67&pdf=8.29&pdt=102.20&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,跳转完成但详情层级待复核,2026-09-03T20:44:09-07:00,,,20260906-092202-csv-fb22d95c,405f6ea93b4c8105641a6b92b6f4c7885e24e1c1feaeaaa8f7412a8ca10d1087
ChIJpYbWb8aY4jAR5PmlBlsxOoM,qantas,Qantas Hotels,Qantas Hotels,否,28244,upstream_adapter:qantas,,,https://www.qantas.com/hotels/properties/28244?adults=2&children=0&infants=0&checkIn=2026-09-21&checkOut=2026-09-22&utm_campaign=GoogleHotels&adType=0&utm_medium=organic-search&utm_source=Google-Hotels&utm_term=28244&hotelID=28244&hotel_campaign=,https://www.qantas.com/hotels/properties/28244?adults=2&children=0&infants=0&checkIn=2026-09-21&checkOut=2026-09-22&utm_campaign=GoogleHotels&adType=0&utm_medium=organic-search&utm_source=Google-Hotels&utm_term=28244&hotelID=28244&hotel_campaign=,https://www.qantas.com/hotels/properties/28244?adults=2&children=0&infants=0&checkIn={checkin}&checkOut={checkout}&utm_campaign=GoogleHotels&adType=0&utm_medium=organic-search&utm_source=Google-Hotels&utm_term=28244&hotelID=28244&hotel_campaign=,direct,A,L2,,,,,,,,,,通过,已确认,待核验,T1,末级详情URL已确认,2026-09-03T20:47:15-07:00,2026-09-03T20:47:15-07:00,,20260906-092202-csv-fb22d95c,e29e7c8663f8049f7b3b3c87ec5958f36c23ad1ffde327b9c1eec3c209b8c6e2
ChIJpYbWb8aY4jAR5PmlBlsxOoM,stayforlong,Stayforlong.com,Stayforlong.com,否,22731,upstream_adapter:stayforlong,,,https://www.stayforlong.com/hotel-detail/22731?checkin=2026-09-21&checkout=2026-09-22&adults=2&metadevice=desktop&aid=gha&market=us&lang=en&total=121&query_type=pull&ch=0&adclick=free&defaultdate=true&googlesite=mapresults&p=d5f31db37e629924f98da415261725b8&rate_token=v2.z6a992b4600b44bdd885ca91430111864&source=meta,https://www.stayforlong.com/hotel-detail/22731?checkin=2026-09-21&checkout=2026-09-22&adults=2&metadevice=desktop&aid=gha&market=us&lang=en&total=121&query_type=pull&ch=0&adclick=free&defaultdate=true&googlesite=mapresults&p=d5f31db37e629924f98da415261725b8&rate_token=v2.z6a992b4600b44bdd885ca91430111864&source=meta,https://www.stayforlong.com/hotel-detail/22731?checkin={checkin}&checkout={checkout}&adults=2&metadevice=desktop&aid=gha&market=us&lang=en&total=121&query_type=pull&ch=0&adclick=free&defaultdate=true&googlesite=mapresults&p=d5f31db37e629924f98da415261725b8&rate_token=v2.z6a992b4600b44bdd885ca91430111864&source=meta,direct,A,L2,,,,,,,,,,通过,已确认,待核验,T1,末级详情URL已确认,2026-09-03T20:46:46-07:00,2026-09-03T20:46:46-07:00,,20260906-092202-csv-fb22d95c,ed3ea0eb23d49be1d0288d4504f6e58e085559edc1ee02e9f89119532b9d9f6c
ChIJpYbWb8aY4jAR5PmlBlsxOoM,tiket,Tiket.com,Tiket.com,否,f1ac049a-24f4-4491-b878-82d328aebb22,upstream_adapter:tiket,,,https://www.tiket.com/en-us/hotel/thailand/eastin-grand-hotel-sathorn-412001639797666735?hotelID=f1ac049a-24f4-4491-b878-82d328aebb22&checkin=2026-09-21&checkout=2026-09-22&adult=2&country=US&device=desktop&lang=en&isAat=false&utm_source=google-hotel&utm_term=f1ac049a-24f4-4491-b878-82d328aebb22&utm_medium=aff-meta&utm_campaign=Google-Hotel-0023-B2B-none-hotel&utm_external=aff&tag_meta_id=34412887&tag_meta_type=google-hotel&isRedirect=true&currency=USD,https://www.tiket.com/en-us/hotel/thailand/eastin-grand-hotel-sathorn-412001639797666735?hotelID=f1ac049a-24f4-4491-b878-82d328aebb22&checkin=2026-09-21&checkout=2026-09-22&adult=2&country=US&device=desktop&lang=en&isAat=false&utm_source=google-hotel&utm_term=f1ac049a-24f4-4491-b878-82d328aebb22&utm_medium=aff-meta&utm_campaign=Google-Hotel-0023-B2B-none-hotel&utm_external=aff&tag_meta_id=34412887&tag_meta_type=google-hotel&isRedirect=true&currency=USD,https://www.tiket.com/en-us/hotel/thailand/eastin-grand-hotel-sathorn-412001639797666735?hotelID=f1ac049a-24f4-4491-b878-82d328aebb22&checkin={checkin}&checkout={checkout}&adult=2&country=US&device=desktop&lang=en&isAat=false&utm_source=google-hotel&utm_term=f1ac049a-24f4-4491-b878-82d328aebb22&utm_medium=aff-meta&utm_campaign=Google-Hotel-0023-B2B-none-hotel&utm_external=aff&tag_meta_id=34412887&tag_meta_type=google-hotel&isRedirect=true&currency=USD,direct,A,L2,,,,,,,,,,通过,已确认,待核验,T1,末级详情URL已确认,2026-09-03T20:45:22-07:00,2026-09-03T20:45:22-07:00,,20260906-092202-csv-fb22d95c,fdb4ffd8535a96cb08d7bc0c5a74a9d7067b967debdcdaa267bc629a54f15c83
ChIJpYbWb8aY4jAR5PmlBlsxOoM,travelko,TRAVELKO,TRAVELKO,否,w156702,upstream_adapter:travelko,,,https://www.travelko.com/locale/en_US/hotel/lp_google/?partner_hotel_id=w156702&num_adults=2&checkin=20260921&length=1&adType=gha_free&utm_source=google&utm_medium=gha&utm_campaign=hotel_gha_free&cvt=gha_free_pull&device=desktop&currency=USD&country=US&language=en&price_display_total=98.65&child_num=0&gha_plan_code=202609212-1&search_filter=1,https://www.travelko.com/locale/en_US/hotel/lp_google/?partner_hotel_id=w156702&num_adults=2&checkin=20260921&length=1&adType=gha_free&utm_source=google&utm_medium=gha&utm_campaign=hotel_gha_free&cvt=gha_free_pull&device=desktop&currency=USD&country=US&language=en&price_display_total=98.65&child_num=0&gha_plan_code=202609212-1&search_filter=1,https://www.travelko.com/locale/en_US/hotel/lp_google/?partner_hotel_id=w156702&num_adults=2&checkin={checkin_yyyymmdd}&length={nights}&adType=gha_free&utm_source=google&utm_medium=gha&utm_campaign=hotel_gha_free&cvt=gha_free_pull&device=desktop&currency=USD&country=US&language=en&price_display_total=98.65&child_num=0&gha_plan_code=202609212-1&search_filter=1,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:47-07:00,,,20260906-092202-csv-fb22d95c,82af9600285fb319fc370707d77b1f428f9c4ba388c9557b510a86694240b238
ChIJpYbWb8aY4jAR5PmlBlsxOoM,travelocity,Travelocity.com,Travelocity.com,否,4613201,upstream_adapter:expedia_family,,,https://www.travelocity.com/Hotel-Search?selected=4613201&startDate=2026-09-21&endDate=2026-09-22&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.4613201.20260921.20260922.DDT.18.CID..AUDID..mapresults&mpg=USD&mpf=120.18&mpj=20.51&mpr=11.59&mctc=10&rateplanid=404695187&mpm=24&mpn=200116872&mpo=EC&mpp=1,https://www.travelocity.com/Hotel-Search?selected=4613201&startDate=2026-09-21&endDate=2026-09-22&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.4613201.20260921.20260922.DDT.18.CID..AUDID..mapresults&mpg=USD&mpf=120.18&mpj=20.51&mpr=11.59&mctc=10&rateplanid=404695187&mpm=24&mpn=200116872&mpo=EC&mpp=1,https://www.travelocity.com/Hotel-Search?selected=4613201&startDate={checkin}&endDate={checkout}&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.4613201.20260921.20260922.DDT.18.CID..AUDID..mapresults&mpg=USD&mpf=120.18&mpj=20.51&mpr=11.59&mctc=10&rateplanid=404695187&mpm=24&mpn=200116872&mpo=EC&mpp=1,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:47-07:00,,,20260906-092202-csv-fb22d95c,1629b8a8b71a7990f64bb727a63620a649c205084f78f5a79c510a14f9982f66
ChIJpYbWb8aY4jAR5PmlBlsxOoM,traveloka,Traveloka.com,Traveloka.com,否,1000000392261,upstream_adapter:traveloka,,,https://www.traveloka.com/en-en/hotel/search?spec=21-09-2026.22-09-2026.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=1000000392261&contexts=%7B%22accessCode%22:%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%22a60bec3d-29fe-43df-8b10-d70643226e43%22%2C%22dateSelectionType%22%3A%22default%22%2C%22plc%22%3A%22KgybTnyzlyxRCpNNzyFG6RJbpXuDlRgSaAn3I2%2FTXhMJ4%2FC3MduXbI2y2iTpLKTbwMIPiY7Y5Zm25Jrikh%2BOBg%3D%3D%22%2C%22pvlc%22%3A%227LpZ9x3eALm5zNVwIdXEI8j2IHihspOOCltw5sBswGY%3D%22%7D&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk@-&adType=0&PPA=0&hotelCampaign=1&cur=USD,https://www.traveloka.com/en-en/hotel/search?spec=21-09-2026.22-09-2026.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=1000000392261&contexts=%7B%22accessCode%22:%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%22a60bec3d-29fe-43df-8b10-d70643226e43%22%2C%22dateSelectionType%22%3A%22default%22%2C%22plc%22%3A%22KgybTnyzlyxRCpNNzyFG6RJbpXuDlRgSaAn3I2%2FTXhMJ4%2FC3MduXbI2y2iTpLKTbwMIPiY7Y5Zm25Jrikh%2BOBg%3D%3D%22%2C%22pvlc%22%3A%227LpZ9x3eALm5zNVwIdXEI8j2IHihspOOCltw5sBswGY%3D%22%7D&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk@-&adType=0&PPA=0&hotelCampaign=1&cur=USD,"https://www.traveloka.com/en-en/hotel/search?spec={checkin_ddmmyyyy}.{checkout_ddmmyyyy}.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=1000000392261&contexts={%22accessCode%22:%2290975GHAD1305desktop%22,%22metasearchRequestId%22:%22a60bec3d-29fe-43df-8b10-d70643226e43%22,%22dateSelectionType%22:%22default%22,%22plc%22:%22KgybTnyzlyxRCpNNzyFG6RJbpXuDlRgSaAn3I2/TXhMJ4/C3MduXbI2y2iTpLKTbwMIPiY7Y5Zm25Jrikh%2BOBg%3D%3D%22,%22pvlc%22:%227LpZ9x3eALm5zNVwIdXEI8j2IHihspOOCltw5sBswGY%3D%22}&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk%40-&adType=0&PPA=0&hotelCampaign=1&cur=USD",redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,跳转完成但详情层级待复核,2026-09-03T20:47:30-07:00,,,20260906-092202-csv-fb22d95c,cac390b551910e5422a627b39515e36a9e66336d74f9b90adbedd8c2e82ec979
ChIJpYbWb8aY4jAR5PmlBlsxOoM,travelup,TravelUP,TravelUP,否,247063,upstream_adapter:travelup,,,https://www.travelup.com/en-us/thailand/bangkok/eastin-grand-hotel-sathorn-bangkok?prp=247063&cur=USD&lan=en&CI=2026-09-21&CO=2026-09-22&rm1_a=2&rm1_c=null&ref=google_en-us&utm_campaign=en-us&utm_content=/thailand/bangkok/eastin-grand-hotel-sathorn-bangkok&utm_medium=metasearch_hotel&utm_source=google_en-us&utm_term=247063,https://www.travelup.com/en-us/thailand/bangkok/eastin-grand-hotel-sathorn-bangkok?prp=247063&cur=USD&lan=en&CI=2026-09-21&CO=2026-09-22&rm1_a=2&rm1_c=null&ref=google_en-us&utm_campaign=en-us&utm_content=/thailand/bangkok/eastin-grand-hotel-sathorn-bangkok&utm_medium=metasearch_hotel&utm_source=google_en-us&utm_term=247063,https://www.travelup.com/en-us/thailand/bangkok/eastin-grand-hotel-sathorn-bangkok?prp=247063&cur=USD&lan=en&CI={checkin}&CO={checkout}&rm1_a=2&rm1_c=null&ref=google_en-us&utm_campaign=en-us&utm_content=/thailand/bangkok/eastin-grand-hotel-sathorn-bangkok&utm_medium=metasearch_hotel&utm_source=google_en-us&utm_term=247063,redirect,C,L0,,,,,,,,,,通过,已确认,待核验,T1,静态详情URL已确认,2026-09-06T09:20:47-07:00,2026-09-06T09:20:47-07:00,,20260906-092202-csv-fb22d95c,216acad8a5a9fe547f8712d580ef541b5b21715dce6925cca8fef3590adb66e4
