id,alias,normalizedAlias,targetType,targetId,resolveMode,geocodeLat,geocodeLng,targetCell,targetCellR9,cellComputedAt,adminScope,priority,mentionCount,aliasSource,status,sourceId,externalIds,batchId,dataQuality,createdAt,updatedAt,lastSeenAt,contentHash
alias_831b2b1c-3ad2-4f56-b46b-65867b7804a6,放牛娃原汤牛肉粉,放牛娃原汤牛肉粉,FoodAndBeverage,food_0656620e-c28f-49f5-b667-1f21965feb9f,点半径,,,88400c0e55fffff,89400c0e547ffff,2026-09-16,admin_520111,70,,平台别名,启用,src_amap,"[""alias:放牛娃原汤牛肉粉:FoodAndBeverage:food_0656620e-c28f-49f5-b667-1f21965feb9f""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,6ee3bd0306aa4e83949e7bd919a0506ef6d95e2bdca68a2f51974981cd7c4d22
alias_3e12e74c-e2a1-477a-8836-deb8c1f1c4aa,放牛郎全牛馆(新添大道北段店),放牛郎全牛馆,FoodAndBeverage,food_36c3363f-bd1e-4dea-8804-1559cc28adca,点半径,,,88400c08b1fffff,89400c08b1bffff,2026-09-16,admin_520112,70,,平台别名,启用,src_amap,"[""alias:放牛郎全牛馆(新添大道北段店):FoodAndBeverage:food_36c3363f-bd1e-4dea-8804-1559cc28adca""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,272cb829e054fe33adca45c0d1d883a4df56def4ce48d3adfdb7c5d1a6c7c879
alias_d21f6f7e-f627-48c4-b42b-891a56b86fcc,放牛郎全牛馆(青云路店),放牛郎全牛馆,FoodAndBeverage,food_60ff1217-9b9c-49e9-b23c-8d66d5a839e2,点半径,,,88400c0f11fffff,89400c0f107ffff,2026-09-16,admin_520102,70,,平台别名,启用,src_amap,"[""alias:放牛郎全牛馆(青云路店):FoodAndBeverage:food_60ff1217-9b9c-49e9-b23c-8d66d5a839e2""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,57bdb5051166ef16cca312ccc1be88aa61248eea3dbf12d97b66a55511759a63
pa_7072f7fe72b9,政务大厅,政务大厅,TransitStop,transitstop_bus_80bef564795c6b2b3616,点半径,,,88400ea623fffff,89400ea6233ffff,2026-09-16,admin_520122,60,,官方名,启用,src_grid_derive,"[""alias:政务大厅:TransitStop:transitstop_bus_80bef564795c6b2b3616""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,50b75709366b7ee6379f3b0211de679829f0aa9f51b035f15523ff396e5e23cc
pa_915f3b07b8bd,政务大厅站(公交站),政务大厅站,TransitFacility,transitfacility_amap_BV09405496,点半径,,,88400ea623fffff,89400ea6237ffff,2026-09-16,admin_520122,65,,官方名,启用,src_grid_derive,"[""alias:政务大厅站(公交站):TransitFacility:transitfacility_amap_BV09405496""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,601ac397a64aa59afd07e11c86ff210e44433bbe8533113c6e7430198a4027a1
pa_b99331f6106b,政务大厅站,政务大厅站,TransitStop,transitstop_bus_ceceb2f2a93051df271b,点半径,,,88400ea623fffff,89400ea6237ffff,2026-09-16,admin_520122,60,,官方名,启用,src_grid_derive,"[""alias:政务大厅站:TransitStop:transitstop_bus_ceceb2f2a93051df271b""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,859248c2d6b2c96d1218296a1f1a4bd09548f1bcd2b8d35115aefe5e425833c2
pa_bb102304f688,故乡园,故乡园,Area,area_amap_B0LD4OS3VV,点半径,,,88400c1487fffff,89400c14867ffff,2026-09-16,admin_520111,80,0,官方名,启用,src_grid_derive,"[""alias:故乡园:Area:area_amap_B0LD4OS3VV""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,ac2f6777d00bad70b6068bfae8a5ccd47f0cbd53ff6cb211dd9090abec6881bc
alias_18b98703-c459-4143-8c42-f4ce1a681be6,故卖懵虾王(花果园m区店),故卖懵虾王,FoodAndBeverage,food_20d5ec56-d1e9-4da0-8319-19ddbfe989a1,点半径,,,88400c0c5dfffff,89400c0c5cbffff,2026-09-16,admin_520102,70,,平台别名,启用,src_amap,"[""alias:故卖懵虾王(花果园m区店):FoodAndBeverage:food_20d5ec56-d1e9-4da0-8319-19ddbfe989a1""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,98988e69ab75d9c3364aae9bffa1b106e3b1dfb7759c8e8416ebb3ba78939ddd
alias_558d5d90-6d55-4a94-b0a1-9232a03804fc,故卖懵虾王(腾龙湾店),故卖懵虾王,FoodAndBeverage,food_610027b8-1e32-4955-988d-091610f861bb,点半径,,,88400c052dfffff,89400c052c7ffff,2026-09-16,admin_520111,70,,平台别名,启用,src_amap,"[""alias:故卖懵虾王(腾龙湾店):FoodAndBeverage:food_610027b8-1e32-4955-988d-091610f861bb""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e3334531b227bb1731dcab35eb2f93b7888d939defb526677577a6a3d6243618
alias_967895c3-cc5a-4163-b5c7-8ce6be1b9de3,故卖懵虾王天馨家园三期店,故卖懵虾王天馨家园三期店,FoodAndBeverage,food_7ec113ba-64e9-4501-bc8e-d65ccca878ee,点半径,,,88400c08bdfffff,89400c08bcbffff,2026-09-16,admin_520112,70,,平台别名,启用,src_amap,"[""alias:故卖懵虾王天馨家园三期店:FoodAndBeverage:food_7ec113ba-64e9-4501-bc8e-d65ccca878ee""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,4d7e6e26918eab7be00ee2c90f9832fa8ce9dad470249396ad6124f51374272e
pa_390512efdfbd,故｜屿青年旅居(花果园购物中心店),故｜屿青年旅居,Accommodation,hotel_ctrip_112994332,点半径,,,88400c0c47fffff,89400c0c463ffff,2026-09-16,admin_520103_a3fc0032,45,,平台别名,启用,src_grid_derive,"[""alias:故｜屿青年旅居(花果园购物中心店):Accommodation:hotel_ctrip_112994332""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e4d4d4d510af0e9d92553c10c218e95c6c71af04f067fb4becf13a8f6c048b85
alias_ec07b08b-80bb-4891-9e13-a00387111245,敏元酒楼,敏元酒楼,FoodAndBeverage,food_f407a81e-a57e-45a4-87ff-15dab50c719d,点半径,,,88400c6a0dfffff,89400c6a0d3ffff,2026-09-16,admin_520123,70,,平台别名,启用,src_amap,"[""alias:敏元酒楼:FoodAndBeverage:food_f407a81e-a57e-45a4-87ff-15dab50c719d""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5e468a7d293163caf6b71d01fd3887677ad2e0380ca0763b6668e7da6a927584
alias_a0302f8e-3a60-4e4c-9f1a-ead1ca84aef7,敏姐大肉饭店,敏姐大肉饭店,FoodAndBeverage,food_1c7e8594-fd7d-4ee1-b354-9b9c8bdf918f,点半径,,,88400c0c6dfffff,89400c0c6d7ffff,2026-09-16,admin_520103,70,,平台别名,启用,src_amap,"[""alias:敏姐大肉饭店:FoodAndBeverage:food_1c7e8594-fd7d-4ee1-b354-9b9c8bdf918f""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,2ca20defce63b144cc7053eebc8bd43dba1008eee10fdefa89ee52ab8fc86839
pa_464b07d0a6d7,敏居民宿,敏居民宿,Accommodation,hotel_ctrip_134557029,点半径,,,88400c0c55fffff,89400c0c55bffff,2026-09-16,admin_520102_e4faf8f5,45,,平台别名,启用,src_grid_derive,"[""alias:敏居民宿:Accommodation:hotel_ctrip_134557029""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c4f4089103ec3cb2c5720022ae5c2f2db8373e4554506b93791f1e87811c893e
alias_d2cc9591-a11f-48aa-a6aa-ada36603db0f,敏红烧烤店,敏红烧烤店,FoodAndBeverage,food_15767883-fbdd-4763-b721-b01c7db1854f,点半径,,,88400e1627fffff,89400e1626fffff,2026-09-16,admin_520121,70,,平台别名,启用,src_amap,"[""alias:敏红烧烤店:FoodAndBeverage:food_15767883-fbdd-4763-b721-b01c7db1854f""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,66708b7bcfd47c83b09778c68bf2ab14883317b3bd5c7554a2f6d8c8fd6cf4cf
pa_a414fdc8e7b0,教师新村地上停车场,教师新村地上停车场,TransitFacility,transitfacility_amap_B0MBAC9SLJ,点半径,,,88400ea623fffff,89400ea623bffff,2026-09-16,admin_520122,65,,官方名,启用,src_grid_derive,"[""alias:教师新村地上停车场:TransitFacility:transitfacility_amap_B0MBAC9SLJ""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,6b616c9dfba4af7f5129c9beafd0906e31a00bedb4c4c06c870dd7b87eed5875
pa_b897961d8011,散养梅花鹿,散养梅花鹿,Area,area_amap_B0K0VUF3EU,点半径,,,88400c0e55fffff,89400c0e097ffff,2026-09-16,admin_520111,80,0,官方名,启用,src_grid_derive,"[""alias:散养梅花鹿:Area:area_amap_B0K0VUF3EU""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,1ecdcf0aeff20b74479a4b60d02a7ab924795268d7d1620dcb16767f6d4d98eb
pa_75311527f7b3,散装货车停靠站,散装货车停靠站,TransitFacility,transitfacility_amap_B0FFK28CPM,点半径,,,88400ea62bfffff,89400ea62a3ffff,2026-09-16,admin_520122,65,,官方名,启用,src_grid_derive,"[""alias:散装货车停靠站:TransitFacility:transitfacility_amap_B0FFK28CPM""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,a68ac9cd837de698da90cd98859f80e26674ff089d8cf508608eb972095b822d
pa_667321722324,数博万达广场(东)(公交站),数博万达广场,TransitFacility,transitfacility_amap_BV11467957,点半径,,,88400c0c3bfffff,89400c0c333ffff,2026-09-16,admin_520103,65,,官方名,启用,src_grid_derive,"[""alias:数博万达广场(东)(公交站):TransitFacility:transitfacility_amap_BV11467957""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,47dfcb1c140c5085919c2c3d62a3517169a71c662f47401b5ee1363fb5b4ef4c
pa_bbda43b4d94e,数博万达广场东,数博万达广场东,TransitStop,transitstop_bus_876fd04f993a6218a949,点半径,,,88400c0c33fffff,89400c0c333ffff,2026-09-16,admin_520103,60,,官方名,启用,src_grid_derive,"[""alias:数博万达广场东:TransitStop:transitstop_bus_876fd04f993a6218a949""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,54431c5e4a022dc857d854baa93cf8e00284f699513b99ce4126e15d4f7cf76c
pa_11f2a5bd010b,数博大道云博路(公交站),数博大道云博路,TransitFacility,transitfacility_amap_BV10449125,点半径,,,88400c774dfffff,89400c774d3ffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:数博大道云博路(公交站):TransitFacility:transitfacility_amap_BV10449125""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,410c7c77e8bda982d49655d0d58f8fefec2af9f12ec680f6a92a5a2a472181e8
pa_36c45ebdf895,数博大道云博路(南)(公交站),数博大道云博路,TransitFacility,transitfacility_amap_BV11535390,点半径,,,88400c7293fffff,89400c72937ffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:数博大道云博路(南)(公交站):TransitFacility:transitfacility_amap_BV11535390""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,ea5bff56b20d7b6af2339611becee00518faad65c796351bd42cbc54f0de834b
pa_ae5d34f040c5,数博大道云博路(中)(公交站),数博大道云博路,TransitFacility,transitfacility_amap_BV09013340,点半径,,,88400c70d9fffff,89400c70d83ffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:数博大道云博路(中)(公交站):TransitFacility:transitfacility_amap_BV09013340""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,1036569befc729094e6942e3a639974863f92c43b4a04b55ae62f698fbbeba2d
pa_57efc534f838,数博大道云博路(中),数博大道云博路,TransitStop,transitstop_bus_1a7b134dbfddee4283ea,点半径,,,88400c70d9fffff,89400c70d83ffff,2026-09-16,admin_520113,60,,官方名,启用,src_grid_derive,"[""alias:数博大道云博路(中):TransitStop:transitstop_bus_1a7b134dbfddee4283ea""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,0fd833a72808490ab38c3b58141260367e1fdded299d2ffe27efb97cfe0e11e3
pa_8604d8b68ebd,数博大道云博路(南),数博大道云博路,TransitStop,transitstop_bus_0a347c0fcd13ade8545c,点半径,,,88400c7293fffff,89400c72937ffff,2026-09-16,admin_520113,60,,官方名,启用,src_grid_derive,"[""alias:数博大道云博路(南):TransitStop:transitstop_bus_0a347c0fcd13ade8545c""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,f1737a3b8f44ee22b95c83697fbd5c8dda2783d5c32bb21774488249e130a0b9
pa_bd924b2a3c3a,数博大道云博路(南),数博大道云博路,TransitStop,transitstop_bus_b6d58bebee45c15858c3,点半径,,,88400c7293fffff,89400c72937ffff,2026-09-16,admin_520113,60,,官方名,启用,src_grid_derive,"[""alias:数博大道云博路(南):TransitStop:transitstop_bus_b6d58bebee45c15858c3""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e5950fd660e4a23ef4ad2369cebf3667af890ab414045376d1307a643687866a
pa_19e8326882d2,数博大道云博路1,数博大道云博路1,TransitStop,transitstop_bus_0299fcfe65ecceeb38b1,点半径,,,88400c0da7fffff,89400c0da6fffff,2026-09-16,admin_520113,60,,官方名,启用,src_grid_derive,"[""alias:数博大道云博路1:TransitStop:transitstop_bus_0299fcfe65ecceeb38b1""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e72d0db4bb1e2f94e4df9089c62a08e8addab5744bd5023c976596586c7ba6eb
pa_a758d256443e,数博大道云博路2(公交站),数博大道云博路2,TransitFacility,transitfacility_amap_BV09469235,点半径,,,88400c774dfffff,89400c774d3ffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:数博大道云博路2(公交站):TransitFacility:transitfacility_amap_BV09469235""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,fe7b8f5e21f3ee4f1dde1f9e7b0b95bfe74af1ba52a7787dd558a97fdf66dfa2
pa_96c809197dae,数博大道云博路南口,数博大道云博路南口,TransitStop,transitstop_bus_4daccdfef86a3c5de193,点半径,,,88400c0da7fffff,89400c0da67ffff,2026-09-16,admin_520113,60,,官方名,启用,src_grid_derive,"[""alias:数博大道云博路南口:TransitStop:transitstop_bus_4daccdfef86a3c5de193""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,089669431687d5fe9ab70d8847fa0bc07018402d0f8727215ff2ba178a7034ae
pa_c78fee23cc93,数博大道思雅南路(公交站),数博大道思雅南路,TransitFacility,transitfacility_amap_BV09070901,点半径,,,88400c061bfffff,89400c061a7ffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅南路(公交站):TransitFacility:transitfacility_amap_BV09070901""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7f7acd8b758d0f6cc71b79358a9d54fea5527d4b191d94d6fa971ecaae33f4e1
pa_731264d4fbf0,数博大道思雅南路中(公交站),数博大道思雅南路中,TransitFacility,transitfacility_amap_BV09070902,点半径,,,88400c0611fffff,89400c0610fffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅南路中(公交站):TransitFacility:transitfacility_amap_BV09070902""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,efb1b1faa91a2dbbb1470984fbe8b2d37139c1d4f02fa9c21e193c45ff13d035
pa_1ca10d12f24e,数博大道思雅路(公交站),数博大道思雅路,TransitFacility,transitfacility_amap_BV10972652,点半径,,,88400c0615fffff,89400c0614fffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(公交站):TransitFacility:transitfacility_amap_BV10972652""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,15e150753419e64b2c7766efe717b0b353c523e5780982b5f2ddd097cb72b4f5
pa_951414885245,数博大道思雅路(北)(公交站),数博大道思雅路,TransitFacility,transitfacility_amap_BV11554443,点半径,,,88400c0633fffff,89400c0632bffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(北)(公交站):TransitFacility:transitfacility_amap_BV11554443""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,de3854bfc9e3ec3b061dea117323a99cea2a69b0e392352685a86b273e673d49
pa_eec07377ab01,数博大道思雅路(南)(公交站),数博大道思雅路,TransitFacility,transitfacility_amap_BV11554441,点半径,,,88400c061bfffff,89400c06133ffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(南)(公交站):TransitFacility:transitfacility_amap_BV11554441""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5ab2dd44be2121825a0380bc8a60a91be739eecad0d035abff421429d2520f0d
pa_ff14a4ae3a5f,数博大道思雅路(中)(公交站),数博大道思雅路,TransitFacility,transitfacility_amap_BV11554439,点半径,,,88400c0633fffff,89400c06333ffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(中)(公交站):TransitFacility:transitfacility_amap_BV11554439""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,4656efcd7f1946f39e83e199fe5ce3d19d2e53331ea0a3d119b5b0dc474cec0f
pa_0abad7cbb111,数博大道思雅路(中),数博大道思雅路,TransitStop,transitstop_bus_4013fe69f6360db68a94,点半径,,,88400c0633fffff,89400c06333ffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(中):TransitStop:transitstop_bus_4013fe69f6360db68a94""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,bbad3ecc8081434eec21d5637d14e008e83439fcfe30272f6b6f8252ebcad0e0
pa_2e54dfed7f8e,数博大道思雅路,数博大道思雅路,TransitStop,transitstop_bus_ae7acfcc270c67d42c70,点半径,,,88400c0615fffff,89400c0614fffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路:TransitStop:transitstop_bus_ae7acfcc270c67d42c70""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d5053a583c4ea1f0f04768652ab11f4b5685a99ae8bce837daf5c4e56da2e1bb
pa_41412db544fb,数博大道思雅路,数博大道思雅路,TransitStop,transitstop_bus_fffae248b5aff25440d9,点半径,,,88400c0615fffff,89400c0614fffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路:TransitStop:transitstop_bus_fffae248b5aff25440d9""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,b74858d4768e78012913df0879c7b8177a3ff80c66874a648360d9e517b69009
pa_73718d4e5a72,数博大道思雅路(中),数博大道思雅路,TransitStop,transitstop_bus_fd61f9c5f71a145c5a77,点半径,,,88400c0633fffff,89400c06333ffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(中):TransitStop:transitstop_bus_fd61f9c5f71a145c5a77""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,40b85bac2d20794cf2103de91b6f895e7978f101e0dc132b84eb0898aa4b6308
pa_9cfe2f05ae66,数博大道思雅路(中),数博大道思雅路,TransitStop,transitstop_bus_aef51311def0f28bd840,点半径,,,88400c063bfffff,89400c06333ffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(中):TransitStop:transitstop_bus_aef51311def0f28bd840""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,291c2d41369ef86d3d5ba75550311b8e9fe0f3db6861525d98bd59a14f7e50fa
pa_af968b93655f,数博大道思雅路(中),数博大道思雅路,TransitStop,transitstop_bus_0ce821a667b433967be4,点半径,,,88400c063bfffff,89400c063abffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(中):TransitStop:transitstop_bus_0ce821a667b433967be4""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,dc42aa75073dc612267de0e1d08e659d83453cba1c78bf73ae77e009dbfeaadc
pa_b5391cf870f1,数博大道思雅路(南),数博大道思雅路,TransitStop,transitstop_bus_f79172044fd4d512ef07,点半径,,,88400c0617fffff,89400c0610fffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(南):TransitStop:transitstop_bus_f79172044fd4d512ef07""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,f46fedd5f21393e54d320afd1edbf3cf8402be9aa3df2491b00aa67fa8770317
pa_ca3fedf2284e,数博大道思雅路(南),数博大道思雅路,TransitStop,transitstop_bus_865d126013a6a0acd012,点半径,,,88400c061bfffff,89400c061abffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路(南):TransitStop:transitstop_bus_865d126013a6a0acd012""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c7fc9df573547206e07011871c0d6fb276c8d822aeb473637d9259602dbd0a5b
pa_a8bf19f3dad2,数博大道思雅路-路侧停车场,数博大道思雅路-路侧停车场,TransitFacility,transitfacility_amap_B0LRLNLKPO,点半径,,,88400c063bfffff,89400c0614fffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路-路侧停车场:TransitFacility:transitfacility_amap_B0LRLNLKPO""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d213a3a543fedf0834527313cd0517f630e8fda52c357e3d715b5d4319fbe11c
pa_bd40be60a3cd,数博大道思雅路北(公交站),数博大道思雅路北,TransitFacility,transitfacility_amap_BV09116266,点半径,,,88400c0633fffff,89400c0633bffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路北(公交站):TransitFacility:transitfacility_amap_BV09116266""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,4c5cb607795b449e1a551c9bb15d671e6c37b449535c40daafcc2f165e686ce4
pa_d8305b7fb767,数博大道思雅路口(公交站),数博大道思雅路口,TransitFacility,transitfacility_amap_BV11603565,点半径,,,88400c0617fffff,89400c06173ffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路口(公交站):TransitFacility:transitfacility_amap_BV11603565""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,eed437bddf9c7d59b032c1fcce9fce006af2917118fa1f536bb5ec3d0fad294b
pa_3eab48c9aacf,数博大道思雅路口,数博大道思雅路口,TransitStop,transitstop_bus_820865f80cfad1d42664,点半径,,,88400c0617fffff,89400c06173ffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路口:TransitStop:transitstop_bus_820865f80cfad1d42664""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,fd80bef4d3cab95dae4a91565f312fd0ca7011cce378c3f677dfd049a212639a
pa_7f12cdc7e91d,数博大道思雅路口,数博大道思雅路口,TransitStop,transitstop_bus_d56af394a2209c402dc4,点半径,,,88400c0617fffff,89400c06173ffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路口:TransitStop:transitstop_bus_d56af394a2209c402dc4""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,939d262369d2453052587fc409832428db4aeb5b6b3c7ad5c2c47438a5e9363e
pa_9102150b7070,数博大道思雅路口,数博大道思雅路口,TransitStop,transitstop_bus_c2d79de88960afeaa46d,点半径,,,88400c0617fffff,89400c06173ffff,2026-09-16,admin_520111,60,,官方名,启用,src_grid_derive,"[""alias:数博大道思雅路口:TransitStop:transitstop_bus_c2d79de88960afeaa46d""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,8ba721996233791d2ebec44c60076a4f79688d0284f8e2e380c66e3d84ad0406
pa_33abfc9270f8,数博大道长岭北路北口(公交站),数博大道长岭北路北口,TransitFacility,transitfacility_amap_BV11569691,点半径,,,88400c0da3fffff,89400c0da2bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:数博大道长岭北路北口(公交站):TransitFacility:transitfacility_amap_BV11569691""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,3c7803a76b617991e5530c8d2b51ee90714eb367577522cd50823ec70f25f0e6
pa_167a77bf6918,数博大道长岭南路(公交站),数博大道长岭南路,TransitFacility,transitfacility_amap_BV10417152,点半径,,,88400c0dd9fffff,89400c0c32fffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:数博大道长岭南路(公交站):TransitFacility:transitfacility_amap_BV10417152""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,996155db926c306aa4f4d99f654508c1aa510a00b3d526fb47b34d4ad2854fb4
pa_25078a0812b8,数博大道长岭南路(中)(公交站),数博大道长岭南路,TransitFacility,transitfacility_amap_BV11366402,点半径,,,88400c0dd1fffff,89400c0dd0bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:数博大道长岭南路(中)(公交站):TransitFacility:transitfacility_amap_BV11366402""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7a6d6da98105c8b3f57ad0e6ca24203fbf263533d6e741c142107ffeb1a41fb3
pa_3821a1f3369c,数博大道长岭南路2,数博大道长岭南路2,TransitStop,transitstop_bus_2cebbd364ff5c648b66d,点半径,,,88400c0dd9fffff,89400c0dd97ffff,2026-09-16,admin_520115,60,,官方名,启用,src_grid_derive,"[""alias:数博大道长岭南路2:TransitStop:transitstop_bus_2cebbd364ff5c648b66d""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,fbe2ec44b8ad36e15341b5907d7000d89acb947cca4fa4309fd5ffaf85cde73d
pa_3e2e16b167cc,数博大道长岭南路北口(公交站),数博大道长岭南路北口,TransitFacility,transitfacility_amap_BV10604829,点半径,,,88400c0d81fffff,89400c0d807ffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:数博大道长岭南路北口(公交站):TransitFacility:transitfacility_amap_BV10604829""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e07082e46fae02e7871471685c11bf6ff4591f57e0205a842ac996c18e5271a2
pa_90856be38759,数博大道黎苏路,数博大道黎苏路,TransitStop,transitstop_bus_535d430d7ec6f60a554c,点半径,,,88400c0c17fffff,89400c0c16bffff,2026-09-16,admin_520103,60,,官方名,启用,src_grid_derive,"[""alias:数博大道黎苏路:TransitStop:transitstop_bus_535d430d7ec6f60a554c""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,ebc36c5d68838aecce012924efe8150dab2ee13f793aa42d7ffb1cb6c18c68c7
