id,name,shortName,type,sourceMode,basicFare,isTouristLine,operator,lineCode,evidenceStatus,directionCount,servedStopCount,operators,coverageStatus,qualityStatus,qualityNotes,completenessStatus,dataStatus,sourceUrl,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitline_bus_d4de736593ea040ed2a6,白云23路,白云23路,公交,公交,,否,,,NOT_RECHECKED_DAILY_LIMIT,0,0,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,缺少方向、完整站序、运营时间和轨迹；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:白云23路""]",,,needs_review,2721552cc612c2cb383641ed48de1ec4bd32d3e667bb6c04f71777c6d377db1e,2026-05-12,2026-05-12,2026-05-12,0,,
transitline_bus_590c12198d4cfd8a1f86,白云24路,白云24路,公交,公交,2.5,否,贵阳白云城维公交客运公司,,NOT_RECHECKED_DAILY_LIMIT,2,21,"[""贵阳白云城维公交客运公司""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""operators:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""operator:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:白云24路""]",,,needs_review,7d6aa4f4182542a51506b871b79a718a98e5943f89719bcd3a05e03667b8573b,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_0933c31b98dfbab6a344,白云30路,白云30路,公交,公交,2,否,贵阳市白云车站,,NOT_RECHECKED_DAILY_LIMIT,1,25,"[""贵阳市白云车站""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,仍需用现行API或运营公告确认；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename|https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""operators:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12"",""operator:2026-05-12"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:白云30路""]",,,needs_review,3b8b550b395df1dc18edc2253f1eb1bf6b9470ca3f4b6a469ca8e82f881c6c5d,2026-05-12,2026-05-12,2026-05-12,1,,
transitline_bus_fe81e94bf538beb6e3b7,白云31路,白云31路,公交,公交,,否,,,NOT_RECHECKED_DAILY_LIMIT,0,0,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,仅作为历史或停运线索保留；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:白云31路""]",,,needs_review,246ac64a88b54c0d0b589737afbbc40987cc05e68c96c208d68ef6890a38939a,2026-05-12,2026-05-12,2026-05-12,0,,
transitline_bus_1e00d331c1576064e764,白云33路,白云33路,公交,公交,2,否,贵阳市白云车站,,NOT_RECHECKED_DAILY_LIMIT,2,64,"[""贵阳市白云车站""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,仍需用现行API或运营公告确认；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename|https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""operators:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12"",""operator:2026-05-12"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:白云33路""]",,,needs_review,14831a5c89011a4e0ee9120f8f78ed2947ad758664145a96f5e846259a193e9e,2026-05-12,2026-05-12,2026-05-12,2,,
transitline_bus_a20982ced3be1f9f4efc,白云102路,白云102路,公交,公交,,否,,,NOT_RECHECKED_DAILY_LIMIT,0,0,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,缺少方向、完整站序、运营时间和轨迹；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:白云102路""]",,,needs_review,3942bab457af7a051ec33105bf356992b139b9cc4f9dc5dcb0e586ec3ed62f71,2026-05-12,2026-05-12,2026-05-12,0,,
transitline_bus_e6867f8e390d1d600fa8,直达定制专线,直达定制专线,公交,公交,0,否,贵阳公交集团,,NOT_RECHECKED_DAILY_LIMIT,2,3,"[""贵阳公交集团""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,来源状态冲突，可能为快照时间差；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename|https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""operators:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12"",""operator:2026-05-12"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:直达定制专线""]",,,needs_review,90a9057f2247f0cbc0f25d98b63da0b118e5524c506320dcc13bce1cf9e3a076,2026-05-12,2026-05-12,2026-05-12,2,,
transitline_bus_a2b62fa57129f5667251,省医金朱院区接驳专线,省医金朱院区接驳专线,公交,公交,,否,,,NOT_RECHECKED_DAILY_LIMIT,0,0,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,缺少方向、完整站序、运营时间和轨迹；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:省医金朱院区接驳专线""]",,,needs_review,a8db58bd54eb171ed539f22753c67409e20c05dc9da19d72c79b31920f0318aa,2026-05-12,2026-05-12,2026-05-12,0,,
transitline_bus_618bbe6a1e689c900feb,红眼列车公交专线二,红眼列车公交专线二,公交,公交,,否,,,NOT_RECHECKED_DAILY_LIMIT,0,0,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,仅作为历史或停运线索保留；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:红眼列车公交专线二""]",,,needs_review,ecdd87b5056322af24f58685ef2e9c5a5ca695d5f8afdcb4450242afd93215c9,2026-05-12,2026-05-12,2026-05-12,0,,
transitline_bus_f78ffcdd6d61638a32cd,经开5路,经开5路,公交,公交,2,否,贵阳经济开发区宏达客运公司,,NOT_RECHECKED_DAILY_LIMIT,4,39,"[""贵阳经济开发区宏达客运公司""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""operators:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""operator:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:经开5路""]",,,needs_review,0e0aba0b6c995d1719896a84a8d4419861877bbc4c8218e561877efdc68e10e4,2026-05-18,2026-05-18,2026-05-18,4,,
transitline_bus_685acef8e8acac7de542,经开6路,经开6路,公交,公交,0,否,,,NOT_RECHECKED_DAILY_LIMIT,2,48,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:经开6路""]",,,needs_review,bd135c53f9699c670275b7e812102df183192f43a82c0bfbc9a5e3ae2674837e,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_000be4a76ce2832584b1,综保区摆渡线A(环行)线,综保区摆渡线A(环行)线,公交,公交,,否,,,NOT_RECHECKED_DAILY_LIMIT,0,0,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,缺少方向、完整站序、运营时间和轨迹；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:综保区摆渡线A(环行)线""]",,,needs_review,e92e9e709c8b179a2ce5e6de0b75b9648cdf609495d90ac14cd17b1712a2fc23,2026-05-12,2026-05-12,2026-05-12,0,,
transitline_bus_73046c84df71406a46ff,腾龙湾专线,腾龙湾专线,公交,公交,5,否,贵阳公交,,NOT_RECHECKED_DAILY_LIMIT,2,34,"[""贵阳公交""]",NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,仍需用现行API或运营公告确认；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename|https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""operators:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12"",""operator:2026-05-12"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:腾龙湾专线""]",,,needs_review,58d1c3b1623e84d8169188340799c0cec9573e8af1f7d40511f66713db2a7eb4,2026-05-12,2026-05-12,2026-05-12,2,,
transitline_bus_8eccc1f97f8b4102450b,花果园-绿色未来区间快巴专线,花果园-绿色未来区间快巴专线,公交,公交,,否,,,NOT_RECHECKED_DAILY_LIMIT,0,0,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,缺少方向、完整站序、运营时间和轨迹；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:花果园-绿色未来区间快巴专线""]",,,needs_review,e6de77252efd9fcc117b926594b5fafe9d4f8bc00f2586f056317ac9b1944a60,2026-05-12,2026-05-12,2026-05-12,0,,
transitline_bus_afab6087122084347669,花溪6路,花溪6路,公交,公交,2,否,,,NOT_RECHECKED_DAILY_LIMIT,2,26,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,未在52条公交站POI补充记录中观察到，不代表停运；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-18"",""shortName:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""isTouristLine:2026-05-18"",""evidenceStatus:2026-05-18"",""directionCount:2026-05-18"",""servedStopCount:2026-05-18"",""coverageStatus:2026-05-18"",""qualityStatus:2026-05-18"",""qualityNotes:2026-05-18"",""completenessStatus:2026-05-18"",""sourceUrl:2026-05-18"",""externalIds:2026-05-18"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:花溪6路""]",,,needs_review,20a38a1581058f5d88c94502ec27d4ab1c05febca978271db8d163dc0ff7cebc,2026-05-18,2026-05-18,2026-05-18,2,,
transitline_bus_3933e842b335fb5e5f03,花溪8路,花溪8路,公交,公交,2,否,,,NOT_RECHECKED_DAILY_LIMIT,2,45,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,仍需用现行API或运营公告确认；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,YES,,https://restapi.amap.com/v3/bus/linename|https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:花溪8路""]",,,needs_review,b9305af3c127f8878fe0340fe74cd64942e27404d689d01c59b40c7f9c5038fd,2026-05-12,2026-05-12,2026-05-12,2,,
transitline_bus_d99d470d60d9378a59cf,花溪9路,花溪9路,公交,公交,,否,,,NOT_RECHECKED_DAILY_LIMIT,0,0,,NOT_RECHECKED_DAILY_LIMIT,WARNING_NOT_RECHECKED,缺少方向、完整站序、运营时间和轨迹；2026-09-07因高德每日调用量上限未复测；旧证据与详情保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:花溪9路""]",,,needs_review,458ed6dbb24c52b3af796958d6d70163c061814bafa6435771eec0df3f05f253,2026-05-12,2026-05-12,2026-05-12,0,,
