id,name,type,sourceMode,hasShelter,sourcePlaceId,amapPoiId,address,province,city,district,adcode,coordinateSystem,servedLineCount,servedDirectionCount,routeShortNames,coordinateSource,coordinateMethod,qualityStatus,qualityNotes,dataStatus,sourceUrl,sourceCoordinateText,spatialFacility,locatedInAdminArea,latitude,longitude,h3Index,h3IndexCoarse,geoPrecision,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitstop_bus_47ef808bfc2c90ae740b,秦棋村,公交,公交站,,BV10709877,BV10709877,,贵州省,贵阳,,,,1,1,"[""804路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,latitude=26.499644;longitude=106.799379;coordinateSystem=GCJ02,transitfacility_amap_BV10709877,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:bus:09ac5dbe6e26b9ea"",""amap:BV10709877""]",,,needs_review,4be6cb80259f3244eb3b3410b0195fdf48add7e6e06df30badeb0cb4d0e1ad09,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_db096891655ce356efa3,秦棋村,公交,公交站,,BV10709877,BV10709877,,贵州省,贵阳,,,,1,1,"[""804路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,latitude=26.497721;longitude=106.799857;coordinateSystem=GCJ02,transitfacility_amap_BV10709877,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:bus:2dd9d6f1b1ecfc3f"",""amap:BV10709877""]",,,needs_review,c72e7ab9591ae6daa220d164664d80c646390f9469c3d062a383a036c6ce843d,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_e98f2bb7f491196f7962,移民街中,公交,公交站,,BV09402206,BV09402206,,贵州省,贵阳,,,GCJ02,1,2,"[""大凹惠农专线""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,,,admin_520103,26.56924,106.625561,89400c0cc17ffff,87400c0ccffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:df037234e09a709f"",""amap:BV09402206""]",,,needs_review,eed43fe05029ad46bc0e347135d52d6b4b4a24e8fe1e7bb1ebd73c4b714fc27b,2026-09-07,2026-09-07,2026-09-07,4,,
transitstop_bus_ae9f5204b4cf90447c73,移民街口,公交,公交站,,BV11672806,BV11672806,,贵州省,贵阳,,,GCJ02,1,2,"[""大凹惠农专线""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,,,admin_520103,26.572966,106.624468,89400c0cc3bffff,87400c0ccffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:43034d060f4a8175"",""amap:BV11672806""]",,,needs_review,aa61be6c33faed201ab839eaf0b2f94ae9102e8a8a1a52df64c79b3ef7defbd7,2026-09-07,2026-09-07,2026-09-07,4,,
transitstop_bus_e9594bfba4b512a945c0,稻香村,公交,公交站,,BV09147354,BV09147354,,贵州省,贵阳,,,GCJ02,2,2,"[""103路"",""新添5路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离2.7米；沿用stop_id。,,,,,admin_520112,26.630105,106.764944,89400c08b03ffff,87400c08bffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:dcf3837a932d5b51"",""amap:BV09147354""]",,,needs_review,aa9364e2fd4ab1b25bd5b7e2c36db7535eef5f5e7d019beefac98b8b7c0f9ee5,2026-09-07,2026-09-07,2026-09-07,4,,
transitstop_bus_c1daba1f1f352d0adfa6,空招,公交,公交站,,BV10284769,BV10284769,,贵州省,贵阳,,,,6,6,"[""35路"",""204路"",""216路"",""240路"",""250路"",""250路区间快线""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,latitude=26.56026;longitude=106.715577;coordinateSystem=GCJ02,transitfacility_amap_BV10284769,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:bus:845de4a7e7fcba1f"",""amap:BV10284769""]",,,needs_review,de195898b7cd70d34cdfbe6eb10d655d889ea6635f347d86bb62fd9e61dea03d,2026-09-07,2026-09-07,2026-09-07,12,,
transitstop_bus_57051901c53ac9366193,空招,公交,公交站,,BV10284769,BV10284769,,贵州省,贵阳,,,,6,6,"[""35路"",""216路"",""240路"",""250路"",""250路区间快线"",""五星村惠农专线""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,latitude=26.56046;longitude=106.715991;coordinateSystem=GCJ02,transitfacility_amap_BV10284769,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:bus:a73bc6fa2f5deb81"",""amap:BV10284769""]",,,needs_review,52c756348e3a8e7296aa602ea0e7400c5d19e8f3243d33e69547044b24a04bb8,2026-09-07,2026-09-07,2026-09-07,12,,
transitstop_bus_ef8fbd4d7997d7775d9b,空港公寓,公交,公交站,,BV11683076,BV11683076,,贵州省,贵阳,,,,1,1,"[""216路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,latitude=26.543702;longitude=106.79657;coordinateSystem=GCJ02,transitfacility_amap_BV11683076,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:98a1c35e7d99b18d8b"",""amap:BV11683076""]",,,needs_review,eba1938ba72c1c14d224e339603ed51f232097b442c23ef3dff019021321cb96,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_7aee6a1e8f54266a0c8d,窦官村,公交,公交站,,bus:02f26f0b69974521,bus:02f26f0b69974521,,贵州省,贵阳,,,GCJ02,1,1,"[""96路区间""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520115,26.655305,106.577302,89400c763d7ffff,87400c763ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:02f26f0b69974521"",""amap:bus:02f26f0b69974521""]",,,needs_review,d03f5ddfc62bd1e58a0d52cbcfd88b638f808f932f7d6c891eb72bf9fc33a91d,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_51a8737a5f112421ee1d,立碑村,公交,公交站,,bus:8fb8c899bc5b4568,bus:8fb8c899bc5b4568,,贵州省,贵阳,,,GCJ02,1,1,"[""息烽501路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520122,27.041458,106.735217,89400ea6597ffff,87400ea65ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:8fb8c899bc5b4568"",""amap:bus:8fb8c899bc5b4568""]",,,needs_review,7b0c9e78652ef3e00355d1712b3a70ee4083697299d27728b53f4e8e0baadda3,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_e1f3b041bc2d007039b4,立碑村,公交,公交站,,bus:9a7911f69528f5f0,bus:9a7911f69528f5f0,,贵州省,贵阳,,,GCJ02,1,1,"[""息烽503路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520122,27.037375,106.735986,89400eb4b2fffff,87400eb4bffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:9a7911f69528f5f0"",""amap:bus:9a7911f69528f5f0""]",,,needs_review,d348b5e67d284be2f6a20e92e6763184b4392e2cb20d0b95de3a892acef044ec,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_6ec7e88c739eb1f151a2,立碑村,公交,公交站,,bus:fd2dce4d13bba0e9,bus:fd2dce4d13bba0e9,,贵州省,贵阳,,,GCJ02,1,1,"[""息烽503路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520122,27.040644,106.738556,89400ea6593ffff,87400eb4bffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:fd2dce4d13bba0e9"",""amap:bus:fd2dce4d13bba0e9""]",,,needs_review,c4cbcf214a7e52386764e39c69441705ab518ccdb8c7ba73c9dec364097f5751,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_0da13cd711b73cc539f8,站前广场,公交,公交站,,BV09183267,BV09183267,,贵州省,贵阳,,,GCJ02,1,1,"[""702路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520115,26.597626,106.579809,89400c396d7ffff,87400c396ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:e005e058be14a15be8"",""amap:BV09183267""]",,,needs_review,02974803b32bfe8a34dd95e55c2f9a7ecefd90ab06defa7447ab6c03c7957e59,2026-09-07,2026-09-07,2026-09-07,2,,
