采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_23c89e02ca15cea81488f92b,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,hotels,Hotels.com,Hotels.com,否,120126731,https://www.hotels.com/Hotel-Search?selected=120126731&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.120126731.20260903.20260904.DDT.0.CID..AUDID.&adults=2&children=&mctc=10&mpf=18.71&mpg=USD&mpl=USD&mpj=1.96&mpr=1.96&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.120126731USen-20260903-D-ABW%3D0-camp%3D-aud%3D-N&rateplanid=404220931&mpm=24&mpn=327272418&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,23c89e02ca15cea81488f92b7a0aae35865e7d18ede70171d207d7f7ad8aae9d
task_1761497d2e97c26e9d0ce320,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,hotels,Hotels.com,Hotels.com,否,120126731,https://www.hotels.com/Hotel-Search?selected=120126731&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.120126731.20260903.20260904.DDT.0.CID..AUDID.&adults=2&children=&mctc=10&mpf=18.71&mpg=USD&mpl=USD&mpj=1.96&mpr=1.96&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.120126731USen-20260903-D-ABW%3D0-camp%3D-aud%3D-N&rateplanid=404220931&mpm=24&mpn=327272418&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-10,2026-09-11,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,1761497d2e97c26e9d0ce32098206179c9b46b7bc3a26c05eb53a85266ae02cb
task_1a226c35b2273f555d679050,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,hotels,Hotels.com,Hotels.com,否,120126731,https://www.hotels.com/Hotel-Search?selected=120126731&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.120126731.20260903.20260904.DDT.0.CID..AUDID.&adults=2&children=&mctc=10&mpf=18.71&mpg=USD&mpl=USD&mpj=1.96&mpr=1.96&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.120126731USen-20260903-D-ABW%3D0-camp%3D-aud%3D-N&rateplanid=404220931&mpm=24&mpn=327272418&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-14,2026-09-15,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,1a226c35b2273f555d679050c852dfc5c94af9ef832ce9332b717c63f6e4e63e
task_e8b2a2e56aca4129a4febcb9,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,hotels,Hotels.com,Hotels.com,否,120126731,https://www.hotels.com/Hotel-Search?selected=120126731&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.120126731.20260903.20260904.DDT.0.CID..AUDID.&adults=2&children=&mctc=10&mpf=18.71&mpg=USD&mpl=USD&mpj=1.96&mpr=1.96&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.120126731USen-20260903-D-ABW%3D0-camp%3D-aud%3D-N&rateplanid=404220931&mpm=24&mpn=327272418&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-09-21,2026-09-22,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,e8b2a2e56aca4129a4febcb9f2699f5171189b564aec536844b7ae1f4746eee3
task_a9183da357d8ba51f646e09b,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,hotels,Hotels.com,Hotels.com,否,120126731,https://www.hotels.com/Hotel-Search?selected=120126731&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.120126731.20260903.20260904.DDT.0.CID..AUDID.&adults=2&children=&mctc=10&mpf=18.71&mpg=USD&mpl=USD&mpj=1.96&mpr=1.96&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.120126731USen-20260903-D-ABW%3D0-camp%3D-aud%3D-N&rateplanid=404220931&mpm=24&mpn=327272418&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-10-07,2026-10-08,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,a9183da357d8ba51f646e09bccd51cbb906743fae29b93a2b3d6e3038d4c9383
task_03e682dd4cad80e0a91ba108,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,hotels,Hotels.com,Hotels.com,否,120126731,https://www.hotels.com/Hotel-Search?selected=120126731&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.120126731.20260903.20260904.DDT.0.CID..AUDID.&adults=2&children=&mctc=10&mpf=18.71&mpg=USD&mpl=USD&mpj=1.96&mpr=1.96&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.120126731USen-20260903-D-ABW%3D0-camp%3D-aud%3D-N&rateplanid=404220931&mpm=24&mpn=327272418&mpo=EC&mpp=1&locale=en_US&siteid=300000001,2026-11-06,2026-11-07,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,03e682dd4cad80e0a91ba108b9a8c49ad2ffa6ea562ea227e86e207b23ecaf68
task_48f900945435294a5200fb87,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,trip,Trip.com,Trip.com,否,131714655,https://us.trip.com/hotels/redirect?hotelid=131714655&city=359&shoppingid=MndCTgBrPC-k&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_09_2026_1_mapresults_131714655_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny42KSYBJi4mCUsuH4NHPaDjaL34IBHDMY7895breDkekiIwMY6Ds8hLAcjBxeMHZ83t3EtICFcSHrwyqRde4PbR2keHzzUpxD0p2KApx1sxUYNTa8eHKFzYMxiM3Q0MTZ1TlKhos5xMNJ8Ef3zUmhgqfspZhDg10Un4jInnx6X8ohiTU1Tzc0OOOTaBcjkwfjKkZ2LmYDIyMBpk-M_MjmxpsZT2JiNAQAfiE45rUAAAA]fgt[1]&br=18.25&tf=2.75&display=exavg&locale=en_us&crn=1&roomid=1728417010&allianceid=15214&sid=1209572,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,48f900945435294a5200fb87afa42fca7dd8f3383730254d3751d214d51c48e3
task_f1fd88ba0291b461c1f497c0,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,trip,Trip.com,Trip.com,否,131714655,https://us.trip.com/hotels/redirect?hotelid=131714655&city=359&shoppingid=MndCTgBrPC-k&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_09_2026_1_mapresults_131714655_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny42KSYBJi4mCUsuH4NHPaDjaL34IBHDMY7895breDkekiIwMY6Ds8hLAcjBxeMHZ83t3EtICFcSHrwyqRde4PbR2keHzzUpxD0p2KApx1sxUYNTa8eHKFzYMxiM3Q0MTZ1TlKhos5xMNJ8Ef3zUmhgqfspZhDg10Un4jInnx6X8ohiTU1Tzc0OOOTaBcjkwfjKkZ2LmYDIyMBpk-M_MjmxpsZT2JiNAQAfiE45rUAAAA]fgt[1]&br=18.25&tf=2.75&display=exavg&locale=en_us&crn=1&roomid=1728417010&allianceid=15214&sid=1209572,2026-09-10,2026-09-11,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,f1fd88ba0291b461c1f497c0607d5811b55d2289d3c4fcc310922c0ad1b25d1e
task_cb0940e67dd583cf4baf8889,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,trip,Trip.com,Trip.com,否,131714655,https://us.trip.com/hotels/redirect?hotelid=131714655&city=359&shoppingid=MndCTgBrPC-k&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_09_2026_1_mapresults_131714655_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny42KSYBJi4mCUsuH4NHPaDjaL34IBHDMY7895breDkekiIwMY6Ds8hLAcjBxeMHZ83t3EtICFcSHrwyqRde4PbR2keHzzUpxD0p2KApx1sxUYNTa8eHKFzYMxiM3Q0MTZ1TlKhos5xMNJ8Ef3zUmhgqfspZhDg10Un4jInnx6X8ohiTU1Tzc0OOOTaBcjkwfjKkZ2LmYDIyMBpk-M_MjmxpsZT2JiNAQAfiE45rUAAAA]fgt[1]&br=18.25&tf=2.75&display=exavg&locale=en_us&crn=1&roomid=1728417010&allianceid=15214&sid=1209572,2026-09-14,2026-09-15,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,cb0940e67dd583cf4baf8889424dfc104261e1434d8b27de10e3c87a97d46371
task_9aa101fc2fba85494bc32398,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,trip,Trip.com,Trip.com,否,131714655,https://us.trip.com/hotels/redirect?hotelid=131714655&city=359&shoppingid=MndCTgBrPC-k&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_09_2026_1_mapresults_131714655_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny42KSYBJi4mCUsuH4NHPaDjaL34IBHDMY7895breDkekiIwMY6Ds8hLAcjBxeMHZ83t3EtICFcSHrwyqRde4PbR2keHzzUpxD0p2KApx1sxUYNTa8eHKFzYMxiM3Q0MTZ1TlKhos5xMNJ8Ef3zUmhgqfspZhDg10Un4jInnx6X8ohiTU1Tzc0OOOTaBcjkwfjKkZ2LmYDIyMBpk-M_MjmxpsZT2JiNAQAfiE45rUAAAA]fgt[1]&br=18.25&tf=2.75&display=exavg&locale=en_us&crn=1&roomid=1728417010&allianceid=15214&sid=1209572,2026-09-21,2026-09-22,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,9aa101fc2fba85494bc323984b2d69f3c002d536ed879e602d009a3dd1f6f937
task_7e9ef097b2ec3770b4b7545c,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,trip,Trip.com,Trip.com,否,131714655,https://us.trip.com/hotels/redirect?hotelid=131714655&city=359&shoppingid=MndCTgBrPC-k&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_09_2026_1_mapresults_131714655_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny42KSYBJi4mCUsuH4NHPaDjaL34IBHDMY7895breDkekiIwMY6Ds8hLAcjBxeMHZ83t3EtICFcSHrwyqRde4PbR2keHzzUpxD0p2KApx1sxUYNTa8eHKFzYMxiM3Q0MTZ1TlKhos5xMNJ8Ef3zUmhgqfspZhDg10Un4jInnx6X8ohiTU1Tzc0OOOTaBcjkwfjKkZ2LmYDIyMBpk-M_MjmxpsZT2JiNAQAfiE45rUAAAA]fgt[1]&br=18.25&tf=2.75&display=exavg&locale=en_us&crn=1&roomid=1728417010&allianceid=15214&sid=1209572,2026-10-07,2026-10-08,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,7e9ef097b2ec3770b4b7545ce3fed5676bdf5b6db6afd05da7996c7e012d2554
task_b447e30610064dac73ca920b,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,trip,Trip.com,Trip.com,否,131714655,https://us.trip.com/hotels/redirect?hotelid=131714655&city=359&shoppingid=MndCTgBrPC-k&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=03_09_2026_1_mapresults_131714655_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Ny42KSYBJi4mCUsuH4NHPaDjaL34IBHDMY7895breDkekiIwMY6Ds8hLAcjBxeMHZ83t3EtICFcSHrwyqRde4PbR2keHzzUpxD0p2KApx1sxUYNTa8eHKFzYMxiM3Q0MTZ1TlKhos5xMNJ8Ef3zUmhgqfspZhDg10Un4jInnx6X8ohiTU1Tzc0OOOTaBcjkwfjKkZ2LmYDIyMBpk-M_MjmxpsZT2JiNAQAfiE45rUAAAA]fgt[1]&br=18.25&tf=2.75&display=exavg&locale=en_us&crn=1&roomid=1728417010&allianceid=15214&sid=1209572,2026-11-06,2026-11-07,1,2,0,1,THB,TH,en,precision,first,24,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,b447e30610064dac73ca920bcb79db57a21f2ebbb27a9f10957243d9a906baf1
task_ed073ce7e8188c76080d47d8,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,vio,Vio.com,Vio.com,否,150949726,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=150949726&userCountry=US&profile=r2d2m73kn8&preferredRate=19.19&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=150949726&day=03&month=09&year=2026&los=1&price=19.19&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=bk7ym9iN2RVF_skaCg4Iuw0YxAEiA1VTRFIBMhIaFdFu34EaC3p6MHQtTmNTZllzKAMwxt_k1AY,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,24,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,ed073ce7e8188c76080d47d8131cc4cedcaeea403e08a39a0c819a374f25a0be
task_19ae57c7bc0b8737d1652b38,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,vio,Vio.com,Vio.com,否,150949726,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=150949726&userCountry=US&profile=r2d2m73kn8&preferredRate=19.19&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=150949726&day=03&month=09&year=2026&los=1&price=19.19&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=bk7ym9iN2RVF_skaCg4Iuw0YxAEiA1VTRFIBMhIaFdFu34EaC3p6MHQtTmNTZllzKAMwxt_k1AY,2026-09-10,2026-09-11,1,2,0,1,THB,TH,en,precision,first,24,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,19ae57c7bc0b8737d1652b383e9dcd5ec93727e3a494b8b3e2a3b875ee187b4d
task_29662d832d49de76c2429029,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,vio,Vio.com,Vio.com,否,150949726,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=150949726&userCountry=US&profile=r2d2m73kn8&preferredRate=19.19&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=150949726&day=03&month=09&year=2026&los=1&price=19.19&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=bk7ym9iN2RVF_skaCg4Iuw0YxAEiA1VTRFIBMhIaFdFu34EaC3p6MHQtTmNTZllzKAMwxt_k1AY,2026-09-14,2026-09-15,1,2,0,1,THB,TH,en,precision,first,24,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,29662d832d49de76c2429029565a3462a94191c29f60876479f761f2edf6709b
task_47f6d7c3979792c95b17e3ff,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,vio,Vio.com,Vio.com,否,150949726,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=150949726&userCountry=US&profile=r2d2m73kn8&preferredRate=19.19&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=150949726&day=03&month=09&year=2026&los=1&price=19.19&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=bk7ym9iN2RVF_skaCg4Iuw0YxAEiA1VTRFIBMhIaFdFu34EaC3p6MHQtTmNTZllzKAMwxt_k1AY,2026-09-21,2026-09-22,1,2,0,1,THB,TH,en,precision,first,24,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,47f6d7c3979792c95b17e3ff0ccae5ba3e47b3a04acc48ffd383341ccbcd36ad
task_a44546406318ed66e9db024f,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,vio,Vio.com,Vio.com,否,150949726,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=150949726&userCountry=US&profile=r2d2m73kn8&preferredRate=19.19&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=150949726&day=03&month=09&year=2026&los=1&price=19.19&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=bk7ym9iN2RVF_skaCg4Iuw0YxAEiA1VTRFIBMhIaFdFu34EaC3p6MHQtTmNTZllzKAMwxt_k1AY,2026-10-07,2026-10-08,1,2,0,1,THB,TH,en,precision,first,24,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,a44546406318ed66e9db024f5a68db7de59440749a9c5ee1064b6feaaf30bc70
task_9aa4ce26e36325db5dc6e210,ChIJQwaQIjaf4jARZbFoo0xpPio,Pratunam Family House 2,A,vio,Vio.com,Vio.com,否,150949726,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=150949726&userCountry=US&profile=r2d2m73kn8&preferredRate=19.19&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=150949726&day=03&month=09&year=2026&los=1&price=19.19&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=bk7ym9iN2RVF_skaCg4Iuw0YxAEiA1VTRFIBMhIaFdFu34EaC3p6MHQtTmNTZllzKAMwxt_k1AY,2026-11-06,2026-11-07,1,2,0,1,THB,TH,en,precision,first,24,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,9aa4ce26e36325db5dc6e210b1c4a8ffa708eef34460e654b7bbc5e4895973eb
task_b738e9c9282da511d3352d4e,ChIJR7As_WiZ4jARdpKmROJ6Kw4,OYO 730 Meedee Hostel,B,official_other,其他官网预订引擎,OYO,是,97891,https://meta.oyorooms.com/meta_platform/redirection/hac/97891?checkin={checkin_ddmmyyyy_slash}&checkout={checkout_ddmmyyyy_slash}&rooms=1&utm_source=google&utm_medium=HAC&utm_campaign=TH_BGK147&utm_content=hpa_04_09_2026_1_mapresults_TH_BGK147_US_desktop_default___2_organic&selected_rcid=283613&breakfast_selected=false&guests=2&cityId=674&locale=en,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,official,72,待适配,"URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:utm_campaign,utm_content,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,b738e9c9282da511d3352d4e78f0380e0e6681f3d31f08074f20de26a0425a1b
task_9a7ac1059d002614da5d4cf7,ChIJR7As_WiZ4jARdpKmROJ6Kw4,OYO 730 Meedee Hostel,B,official_other,其他官网预订引擎,OYO,是,97891,https://meta.oyorooms.com/meta_platform/redirection/hac/97891?checkin={checkin_ddmmyyyy_slash}&checkout={checkout_ddmmyyyy_slash}&rooms=1&utm_source=google&utm_medium=HAC&utm_campaign=TH_BGK147&utm_content=hpa_04_09_2026_1_mapresults_TH_BGK147_US_desktop_default___2_organic&selected_rcid=283613&breakfast_selected=false&guests=2&cityId=674&locale=en,2026-09-14,2026-09-15,1,2,0,1,THB,TH,en,precision,official,72,待适配,"URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:utm_campaign,utm_content,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,9a7ac1059d002614da5d4cf70497cfcfdc2d234bdef3f11add20caa704d56fab
task_8ec281be98a9eb72a4867c57,ChIJR7As_WiZ4jARdpKmROJ6Kw4,OYO 730 Meedee Hostel,B,official_other,其他官网预订引擎,OYO,是,97891,https://meta.oyorooms.com/meta_platform/redirection/hac/97891?checkin={checkin_ddmmyyyy_slash}&checkout={checkout_ddmmyyyy_slash}&rooms=1&utm_source=google&utm_medium=HAC&utm_campaign=TH_BGK147&utm_content=hpa_04_09_2026_1_mapresults_TH_BGK147_US_desktop_default___2_organic&selected_rcid=283613&breakfast_selected=false&guests=2&cityId=674&locale=en,2026-10-07,2026-10-08,1,2,0,1,THB,TH,en,precision,official,72,待适配,"URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:utm_campaign,utm_content,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,8ec281be98a9eb72a4867c574adc8400cba77e8a946075992514d35f4c4f5472
task_e4b84356cd52431596b08bf6,ChIJR7As_WiZ4jARdpKmROJ6Kw4,OYO 730 Meedee Hostel,B,official_other,其他官网预订引擎,OYO,是,97891,https://meta.oyorooms.com/meta_platform/redirection/hac/97891?checkin={checkin_ddmmyyyy_slash}&checkout={checkout_ddmmyyyy_slash}&rooms=1&utm_source=google&utm_medium=HAC&utm_campaign=TH_BGK147&utm_content=hpa_04_09_2026_1_mapresults_TH_BGK147_US_desktop_default___2_organic&selected_rcid=283613&breakfast_selected=false&guests=2&cityId=674&locale=en,2026-11-06,2026-11-07,1,2,0,1,THB,TH,en,precision,official,72,待适配,"URL模板缺少可规范化的币种参数；URL模板缺少可规范化的POS参数；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:utm_campaign,utm_content,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260907-003922-csv-f52bd5d0,e4b84356cd52431596b08bf637ac0d80a6fbe053514c605f06c78a830d73632a
