核验记录ID,酒店ID,酒店名称,标准平台ID,原始平台名称,平台酒店ID,房型ID,房型名称,床型,窗户,面积,楼层,可住人数,房型设施,售卖方案ID,早餐,取消政策,确认政策,支付方式,入住人数,原价,当前价,税费,币种,价格计价单位,税费包含状态,入住日期,离店日期,最终详情URL,页面显示原文,房型质量等级,方案质量等级,系统预判,是否可比,不可比原因,房型记录哈希,方案记录哈希,采集批次ID,人工核验结论,人工核验人,人工核验时间,人工核验备注
198cb8b85b0fb2021897140c584a120346e70056ed63e0639e66df379b9001f2,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13105,Deluxe Double Room,,,,,2,Deluxe Double Room,13105:20497,含早餐,"Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation.",,2C2P,2,,1300.55,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""2"", ""其他权益"": ""方案：Book & Pay in Advance (Non-Refundable)"", ""原价"": """", ""取消政策"": ""Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1300.55"", ""支付方式"": ""2C2P"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,07628151ac75cbeed5a573f713a0c9aabe002c7add0dd891e7186b34b43ff2f4,7137e752b90dae5bce0959e6c79d401b35df98a4b4f96f0915294d74155f1aab,20260907-003922-csv-f52bd5d0,,,,
1e56944c0be54148b5f111077fead842d4215a8e771624ded174dd93aca8cc78,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13106,Deluxe Triple Room,,,,,3,Deluxe Triple Room,13106:20083,含早餐,"Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation.",,PAY_AT_HOTEL_WITH_CC,3,,1820,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""3"", ""其他权益"": ""方案：Room with Breakfast"", ""原价"": """", ""取消政策"": ""Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1820"", ""支付方式"": ""PAY_AT_HOTEL_WITH_CC"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,846d4ce0852470d6e778f1a21472f30a6fa762e727cfe05059175353ffaacade,9604a4acb888be7882e75644cf67b15191427b8ac71b96a1767f1ef47b1dc5bf,20260907-003922-csv-f52bd5d0,,,,
ec26578d350348f277f2a095af5783835686807a2a3e891c7936542b5dabad8a,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13106,Deluxe Triple Room,,,,,3,Deluxe Triple Room,13106:20497,含早餐,"Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation.",,2C2P,3,,1729,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""3"", ""其他权益"": ""方案：Book & Pay in Advance (Non-Refundable)"", ""原价"": """", ""取消政策"": ""Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1729"", ""支付方式"": ""2C2P"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,846d4ce0852470d6e778f1a21472f30a6fa762e727cfe05059175353ffaacade,d8195bfaa9d15ec3e3b1df32bca5645978ca9d3440f01eae876407f85e1b172d,20260907-003922-csv-f52bd5d0,,,,
0ea2c71a5e36342b51e80b626937c1e497d90adc0a5bb84527f9881ac7bd7f8d,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13107,Deluxe Family Room,,,,,4,Deluxe Family Room,13107:20083,含早餐,"Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation.",,PAY_AT_HOTEL_WITH_CC,4,,2000,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""4"", ""其他权益"": ""方案：Room with Breakfast"", ""原价"": """", ""取消政策"": ""Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""2000"", ""支付方式"": ""PAY_AT_HOTEL_WITH_CC"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,39482948a4320a37d1f8e25dd7068e0d83ab645b984494318c0a739ca1018f2b,06a35b088779ca78669ae997753820fbbce8cd7989c852a83cc15eca1f633f46,20260907-003922-csv-f52bd5d0,,,,
dfe8738b831a1d39ba629af28a38b0c6186f2f75764e71ba109e3078fe4989f6,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13107,Deluxe Family Room,,,,,4,Deluxe Family Room,13107:20497,含早餐,"Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation.",,2C2P,4,,1900,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""4"", ""其他权益"": ""方案：Book & Pay in Advance (Non-Refundable)"", ""原价"": """", ""取消政策"": ""Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1900"", ""支付方式"": ""2C2P"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,39482948a4320a37d1f8e25dd7068e0d83ab645b984494318c0a739ca1018f2b,ad952f5bb4dafd56e960606373d203b281904998ab9c03e9b4eb28e2bd06eaac,20260907-003922-csv-f52bd5d0,,,,
6b55916072bed4ac0a1acf19be4d4decd78c4053ab5412415f9e7c2b25839d8b,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13108,Family Room with Bunk Beds – Private Bathroom,,,,,6,Family Room with Bunk Beds – Private Bathroom,13108:20083,含早餐,"Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation.",,PAY_AT_HOTEL_WITH_CC,6,,2450,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""6"", ""其他权益"": ""方案：Room with Breakfast"", ""原价"": """", ""取消政策"": ""Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""2450"", ""支付方式"": ""PAY_AT_HOTEL_WITH_CC"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,2a0a5939ab1394d6dc820b2cee60a1cecf925d8e72ebd7ed73cdb9283299d5f5,bc6012c6edb7b421367d884204b906d01cbe460c80e86b92ec1de464dc8d8977,20260907-003922-csv-f52bd5d0,,,,
2bd9f581a28edeaac99fe8cde1a294037e9a7fae44c24b422ab5d2fa0f6dfedc,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13108,Family Room with Bunk Beds – Private Bathroom,,,,,6,Family Room with Bunk Beds – Private Bathroom,13108:20497,含早餐,"Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation.",,2C2P,6,,2327.5,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""6"", ""其他权益"": ""方案：Book & Pay in Advance (Non-Refundable)"", ""原价"": """", ""取消政策"": ""Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""2327.5"", ""支付方式"": ""2C2P"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,2a0a5939ab1394d6dc820b2cee60a1cecf925d8e72ebd7ed73cdb9283299d5f5,3e53db2450b00aaae2e73afb57af3ad6f3aec3cbf7bcaab7f28c2df3b0763308,20260907-003922-csv-f52bd5d0,,,,
7304b8d86e0171e2867cbbc428a666fd0edfdca5b109009e0d113b9534644230,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13109,Quadruple Room – Private Bathroom,,,,,4,Quadruple Room – Private Bathroom,13109:20083,含早餐,"Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation.",,PAY_AT_HOTEL_WITH_CC,4,,1800,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""4"", ""其他权益"": ""方案：Room with Breakfast"", ""原价"": """", ""取消政策"": ""Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1800"", ""支付方式"": ""PAY_AT_HOTEL_WITH_CC"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,f2285745cb7633fc2533da4e7a4bb257ee44f13d51b0f4a613b839c24c2fe9ed,e15a4f2a8aa7b5153b59147982d99831504297c2969d55e03d6a4612d9825a73,20260907-003922-csv-f52bd5d0,,,,
005588d11e24fcf1aa8f38800521c20020e8555f7fa8a6ef17a36af2df42317f,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13109,Quadruple Room – Private Bathroom,,,,,4,Quadruple Room – Private Bathroom,13109:20497,含早餐,"Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation.",,2C2P,4,,1710,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""4"", ""其他权益"": ""方案：Book & Pay in Advance (Non-Refundable)"", ""原价"": """", ""取消政策"": ""Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1710"", ""支付方式"": ""2C2P"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,f2285745cb7633fc2533da4e7a4bb257ee44f13d51b0f4a613b839c24c2fe9ed,d075d904eeadf228701864599ce29006dcabbed11bf1978531d53a09e0452037,20260907-003922-csv-f52bd5d0,,,,
734823078973830fc65414041bb653984d65ce23eafdb549c8fd17a43a7edaf4,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13110,Quadruple Room – Shared Bathroom,,,,,4,Quadruple Room – Shared Bathroom,13110:20083,含早餐,"Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation.",,PAY_AT_HOTEL_WITH_CC,4,,1610,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""4"", ""其他权益"": ""方案：Room with Breakfast"", ""原价"": """", ""取消政策"": ""Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1610"", ""支付方式"": ""PAY_AT_HOTEL_WITH_CC"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,d11e7c74357a49c773b6700deb7aa1dcac3a53c8eec48c03291b5864280dc810,26b01c445a00f9d2d4cd763df0d03fb20a12cea0419235b03f76ad063d15020f,20260907-003922-csv-f52bd5d0,,,,
bb647da25ad5de3d4ea9719f107d1ff73f53d8368278a39d32d4c71fc593c363,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13110,Quadruple Room – Shared Bathroom,,,,,4,Quadruple Room – Shared Bathroom,13110:20497,含早餐,"Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation.",,2C2P,4,,1529.5,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""4"", ""其他权益"": ""方案：Book & Pay in Advance (Non-Refundable)"", ""原价"": """", ""取消政策"": ""Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1529.5"", ""支付方式"": ""2C2P"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,d11e7c74357a49c773b6700deb7aa1dcac3a53c8eec48c03291b5864280dc810,6b3d2f391484e45940fb8fc59b1830ed34ac433e602909ade8f25d51309f8605,20260907-003922-csv-f52bd5d0,,,,
1f3c07bdafdee0b50c282dd2586c7748b99ab942ae16492597c5924363750428,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13862,Standard Family Room,,,,,4,Standard Family Room,13862:20083,含早餐,"Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation.",,PAY_AT_HOTEL_WITH_CC,4,,2000,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""4"", ""其他权益"": ""方案：Room with Breakfast"", ""原价"": """", ""取消政策"": ""Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.: Cancel at least 1 Days before arrival/ less than 1 days will be charged the total price of the reservation.；The guest doesn’t show up, they will be charged the total price of the reservation.: The guest doesn’t show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""2000"", ""支付方式"": ""PAY_AT_HOTEL_WITH_CC"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,7d01a8e1af8355cccdd0051603147f5fd4c43a28035a3082632e7ead0f8a087b,7eed1e0e7ea91177d577f300061b6807e0752aa7a46c54159078e1184c9e36e2,20260907-003922-csv-f52bd5d0,,,,
cd2c7a783d665c2ca3b0937a07a8c0d84396d748da0925cee4f72ef8ce2da2b0,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,6557,13862,Standard Family Room,,,,,4,Standard Family Room,13862:20497,含早餐,"Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation.",,2C2P,4,,1900,,THB,入住期间总价,接口未返回税费字段,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=10cd369b831166ba49fe3eb0d24954b4,"{""优惠标签"": """", ""入住人数"": ""4"", ""其他权益"": ""方案：Book & Pay in Advance (Non-Refundable)"", ""原价"": """", ""取消政策"": ""Non Refundable: The guest will be charged the total price of the reservation if they cancel at any time. If the guest doesn't show up, they will be charged the total price of the reservation."", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""1900"", ""支付方式"": ""2C2P"", ""早餐"": ""含早餐"", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,尚未通过T4人工复核,7d01a8e1af8355cccdd0051603147f5fd4c43a28035a3082632e7ead0f8a087b,7b276a14eadb13b6d84205a2f318fc756d2a544a6a7f6396591d1f4b2ac4bf5e,20260907-003922-csv-f52bd5d0,,,,
d1558ea06bc156cb7e801952c6a97f52b3f6cd0b649cfb4e94e89587aaf509be,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,,room_414bbb2820cd1b0e88,Room No. 1,,,,,2,Room No. 1 Arrival Date: 7 Sep 2026 - 8 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Promotion Name: Room Type: Meal Plan: Room Only Discount - ฿ 0.00 Discount per booking - ฿ 0.00 Surcharge ฿ NaN,rate_984bdc6588b9b141df,,,,,,,0.00,,THB,未知,未知,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=d83f1c060a78248d7cde8aeb27423e6e,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,5c86e4ce220a72faf265eedbe581ec47568ab592db28c143d4dfe92247ab2336,9bc72adbcc54326621b1ecf975c2d7b4589f4b726fe2d203a6ee959ded80813b,20260907-001955-csv-a75a6c42,,,,
315ffa2f4655bcc0dd26825cde77efbc4f4cd4cc2f090144832a97fabfb2fcf8,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,,room_8288cee683e5d459cf,Price Breakdown Rate,,,,,2,Price Breakdown Rate Room No. 1 Arrival Date: 7 Sep 2026 - 8 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Promotion Name: Room Type: Meal Plan: Room Only Discount - ฿ 0.00 Discount per booking - ฿ 0.00 Surcharge ฿ NaN .currency-note { font-size: .75rem; line-height: 1.25; margin-top: 1em; } AED - Arab Emirate DirhamAUD - Australia DollarCHF - Switzerland FrancCNY - Chinese YuanDKK - Denmark KroueEUR - Euro Member CountriesGBP - UK PoundHKD - Hong Kong DollarIDR - Indonesia RupiahINR - India RupeeJPY - Japan YenKRW - Korean WonLAK - Laotian KipMMK - Myanmar KyatMXN - Mexico PesoMYR - Malaysia RinggitNZD - New Zealand DollarPHP - Philippines PesoRUB - Russia RubleSEK - Sweden KronaSGD - Singapore DollarTHB - Thai BahtTWD - Taiwan New DollarUSD - US DollarVND - Viet Nam Dong The currency that is displaying here is just for your reference only. Room Total Price ฿ NaN Government Tax ฿ NaN Discount (Code applied ) - ฿ 0.00 Grand Total ฿ NaN W/Taxes & Fees,rate_d9654be82aeca4e807,,,,,,,0.00,,THB,未知,未知,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=d83f1c060a78248d7cde8aeb27423e6e,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,e86878c598bc4ec02a56adaf3df6ed5d980b809ddb0bf7d9a82291f883b95245,f6c1ecb94dfd408919e93a03d7c2bdb413b10c603df748a6d0a772b4bc133bcd,20260907-001955-csv-a75a6c42,,,,
0a2903d70d097f420fde55681382e5e28581e020e28267a11749245e10321e5c,ChIJg8pdihGZ4jARySZMwr1S26w,曼谷西丽珀什特尔酒店,official_other,Siri Poshtel Bangkok,,room_b71254bacceb857a47,Price Breakdown Package,,,,,2,Price Breakdown Package Room No. 1 Arrival Date: 7 Sep 2026 - 8 Sep 2026 (Total Nights 1 Nights) Guest: 2 Adult 0 Children (Age of children N/A) Package Name: Room Type: Meal Plan: Room Only ฿ 0.00 Package Rate ฿ NaN Adult Rate ฿ NaN Child Rate ฿ NaN Compulsory Extra Bed for Adult ฿ NaN Compulsory Extra Bed for Child Package rate for children who share existing bed with adult. ฿ NaN undefined Extended Night ฿ NaN Surcharge NaN .currency-note { font-size: .75rem; line-height: 1.25; margin-top: 1em; } AED - Arab Emirate DirhamAUD - Australia DollarCHF - Switzerland FrancCNY - Chinese YuanDKK - Denmark KroueEUR - Euro Member CountriesGBP - UK PoundHKD - Hong Kong DollarIDR - Indonesia RupiahINR - India RupeeJPY - Japan YenKRW - Korean WonLAK - Laotian KipMMK - Myanmar KyatMXN - Mexico PesoMYR - Malaysia RinggitNZD - New Zealand DollarPHP - Philippines PesoRUB - Russia RubleSEK - Sweden KronaSGD - Singapore DollarTHB - Thai BahtTWD - Taiwan New DollarUSD - US DollarVND - Viet Nam Dong The currency that is displaying here is just for your reference only. Package Total Price ฿ 0.00 Government Tax ฿ 0.00 Discount (Code applied ) - ฿ 0.00 Grand Total ฿ 0.00 W/Taxes & Fees,rate_af29d1f18519646f5d,,,,,,,0.00,,THB,未知,未知,2026-09-07,2026-09-08,https://ibe.hoteliers.guru/ibe/en/Siri-Poshtel-Bangkok-Phra-Nakhon-Bangkok-TH/search?tid=d83f1c060a78248d7cde8aeb27423e6e,"{""优惠标签"": """", ""入住人数"": """", ""其他权益"": """", ""原价"": """", ""取消政策"": """", ""币种"": ""THB"", ""库存提示"": """", ""当前价"": ""0.00"", ""支付方式"": """", ""早餐"": """", ""确认政策"": """", ""税费"": """"}",T3,T3,待人工核验,否,价格计价单位未确认；税费包含状态未确认；尚未通过T4人工复核,12af52712863011e7e1c7bd519f6780e7a7ffafec6fa81771c7463627c3a0669,0558662906cb525f5ee1721f0c0128cfb3f0a1b26da8308c95997d8317f135f2,20260907-001955-csv-a75a6c42,,,,
