id,alias,normalizedAlias,targetType,targetId,resolveMode,geocodeLat,geocodeLng,targetCell,targetCellR9,cellComputedAt,adminScope,priority,mentionCount,aliasSource,status,sourceId,externalIds,batchId,dataQuality,createdAt,updatedAt,lastSeenAt,contentHash
pa_f17327760767,云上四季酒店(贵阳北站世纪城店),云上四季酒店,Accommodation,hotel_ctrip_7081373,点半径,,,88400c0dd1fffff,89400c0dd07ffff,2026-09-16,admin_520115_a1dc1c89,45,0,平台别名,启用,src_grid_derive,"[""alias:云上四季酒店(贵阳北站世纪城店):Accommodation:hotel_ctrip_7081373""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d0f7c31be9bad22c867b3f9435bc4802fb5a9806553a250c9f4aae5bfdb02807
pa_5e1064398a55,云上四季酒店,云上四季酒店,Accommodation,hotel_ctrip_7081373,点半径,,,88400c0dd1fffff,89400c0dd07ffff,2026-09-16,admin_520115,35,0,人工补录,启用,src_grid_derive,"[""alias:云上四季酒店:Accommodation:hotel_ctrip_7081373""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,2eaa01b4bc6d8fc7fcdbbb3867889305eeb0133ed7f1e836f139212282e51b37
pa_91cd81cb0b37,云上四季酒店,云上四季酒店,Accommodation,hotel_ctrip_129894300,点半径,,,88400c0dc5fffff,89400c0dc47ffff,2026-09-16,admin_520115,35,0,人工补录,启用,src_grid_derive,"[""alias:云上四季酒店:Accommodation:hotel_ctrip_129894300""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,feda3442610c2b13be04f5d8499725cd82ce3cd93d73d83bd85e1cc047fb05c8
pa_3a02cf2b32fb,云上悦栖酒店(贵阳万象汇奥体中心店),云上悦栖酒店,Accommodation,hotel_ctrip_44559374,点半径,,,88400c0d9bfffff,89400c0d9a7ffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:云上悦栖酒店(贵阳万象汇奥体中心店):Accommodation:hotel_ctrip_44559374""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,2457d61cdc1093f17889426ce4e473d2dc30e2ecaa1af7dd744c619cb53feb6c
pa_6f31ccbf7745,云上方舟地下停车场,云上方舟地下停车场,TransitFacility,transitfacility_amap_B0H2B5JI18,点半径,,,88400c0d87fffff,89400c0d86bffff,2026-09-16,admin_520115,65,,官方名,启用,src_grid_derive,"[""alias:云上方舟地下停车场:TransitFacility:transitfacility_amap_B0H2B5JI18""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,2c86868c704f2bcc312ed61c1167775c5d3a9df31b5e501fd70e1485899f9302
pa_166761b4c638,云上木屋小酒店(喷水池地铁站甲秀楼店),云上木屋小酒店,Accommodation,hotel_ctrip_134024366,点半径,,,88400c0f17fffff,89400c0f163ffff,2026-09-16,admin_520102_e4faf8f5,45,,平台别名,启用,src_grid_derive,"[""alias:云上木屋小酒店(喷水池地铁站甲秀楼店):Accommodation:hotel_ctrip_134024366""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,69513a90eb0337e917d5d4f79bfad928000f2b40a837bf0be883b29f0070090a
pa_0915e85ba2f6,云上村,云上村,TransitStop,transitstop_bus_8319352df72496988752,点半径,,,88400c08a3fffff,89400c08a23ffff,2026-09-16,admin_520112,60,,官方名,启用,src_grid_derive,"[""alias:云上村:TransitStop:transitstop_bus_8319352df72496988752""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,4818f66dbb2b110d47126185d1478961b8ef31d3df65f461cbc1f1a809f42119
pa_966c05895b4d,云上村,云上村,TransitStop,transitstop_bus_020652911f9273736434,点半径,,,88400c08a3fffff,89400c08a23ffff,2026-09-16,admin_520112,60,,官方名,启用,src_grid_derive,"[""alias:云上村:TransitStop:transitstop_bus_020652911f9273736434""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,431535e04f23666c846ed86c10d199d3371852c66150f2c138c45321ab10c0f2
pa_e4cd48239146,云上栖居酒店(贵阳北站店),云上栖居酒店,Accommodation,hotel_ctrip_110055312,点半径,,,88400c0dc5fffff,89400c0dc47ffff,2026-09-16,admin_520115_a1dc1c89,45,0,平台别名,启用,src_grid_derive,"[""alias:云上栖居酒店(贵阳北站店):Accommodation:hotel_ctrip_110055312""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,d3e15675ebee439cfa97826cf445f820f5ab8821a2f048840383fc81b9c4e03f
pa_8b1ea558137e,云上栖居酒店,云上栖居酒店,Accommodation,hotel_ctrip_110055312,点半径,,,88400c0dc5fffff,89400c0dc47ffff,2026-09-16,admin_520115,35,0,人工补录,启用,src_grid_derive,"[""alias:云上栖居酒店:Accommodation:hotel_ctrip_110055312""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,d0714675a5bcac2d2acc4525655e14c87221cf51ec6ab83af5b5a66a25044d3c
pa_940f983c45d1,云上艺术小岛,云上艺术小岛,Area,area_amap_B0LDJ1XAAV,点半径,,,88400c044dfffff,89400c044d3ffff,2026-09-16,admin_520111,80,0,官方名,启用,src_grid_derive,"[""alias:云上艺术小岛:Area:area_amap_B0LDJ1XAAV""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,33802416d66cb48eb3e4c7fc0811c7b1b74d54660efd09575dcc0767be005f47
pa_360739e009f8,云上花开民宿,云上花开民宿,Accommodation,hotel_ctrip_120191382,点半径,,,88400c7689fffff,89400c76893ffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:云上花开民宿:Accommodation:hotel_ctrip_120191382""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5d9c37720f26f19f2efdab4e7ac1c6fd2fb30632f04ac8fd6690646333e29d88
pa_6a2c8aea6d5f,云上西湖温泉洗浴SPA轻奢中式足疗(黔灵公园店),云上西湖温泉洗浴SPA轻奢中式足疗,Area,area_amap_B0LRSK4J06,点半径,,,88400c0c67fffff,89400c0c67bffff,2026-09-16,admin_520103,80,0,官方名,启用,src_grid_derive,"[""alias:云上西湖温泉洗浴SPA轻奢中式足疗(黔灵公园店):Area:area_amap_B0LRSK4J06""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,23fd2fa9d386c337931956d499cee3d3a0256d9a0c2c5a60f251459b1d03f2b9
pa_3ab0a6510c10,云上西湖温泉洗浴SPA轻奢中式足疗,云上西湖温泉洗浴SPA轻奢中式足疗,Area,area_amap_B0LRSK4J06,点半径,,,88400c0c67fffff,89400c0c67bffff,2026-09-16,admin_520103,70,0,人工补录,启用,src_grid_derive,"[""alias:云上西湖温泉洗浴SPA轻奢中式足疗:Area:area_amap_B0LRSK4J06""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,ad7e4e62665ca0a2418d7bfdc5628cc442b7ad6da246cbf0757c509a68b94fc8
pa_1629719bbc71,云上酒店(贵阳高铁北站店),云上酒店,Accommodation,hotel_ctrip_8557987,点半径,,,88400c0dc7fffff,89400c0dc7bffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:云上酒店(贵阳高铁北站店):Accommodation:hotel_ctrip_8557987""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,b08fdb4f6e004f0fa433b8df85d72b534da24dde3eabffc88b5baa0da8e560c5
pa_3ef17e2688a6,云中君滑翔伞基地(公交站),云中君滑翔伞基地,TransitFacility,transitfacility_amap_BV09422154,点半径,,,88400c4de3fffff,89400c4de27ffff,2026-09-16,admin_520121,65,,官方名,启用,src_grid_derive,"[""alias:云中君滑翔伞基地(公交站):TransitFacility:transitfacility_amap_BV09422154""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,6505d07d7dde320ba4bd8dd84080e282336e7aba4a6b434605e52b0dfc6ed97f
pa_56ab69989f9e,云兮民宿(贵阳会展中心金融城店),云兮民宿,Accommodation,hotel_ctrip_133947440,点半径,,,88400c0da1fffff,89400c0da17ffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:云兮民宿(贵阳会展中心金融城店):Accommodation:hotel_ctrip_133947440""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7cb0cad6f7cc7ca79bcac05bb8be120c7f6da2ecc4f14e1dfd29cc679db083c4
pa_f2d582517d47,云关乡,云关,AdminArea,admin_520102_fe73bbaf,辖区格集,,,88400c01a5fffff,89400c01a43ffff,2026-09-16,admin_520102,70,0,官方名,启用,src_grid_derive,"[""alias:云关乡:AdminArea:admin_520102_fe73bbaf""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,48340db7faec3e1c4875fff445ffdf2c899e920f61af0abcc6abc5e3ae0c312d
pa_bfe4b513849f,云关,云关,AdminArea,admin_520102_fe73bbaf,辖区格集,,,88400c01a5fffff,89400c01a43ffff,2026-09-16,admin_520102,65,1,人工补录,启用,src_grid_derive,"[""alias:云关:AdminArea:admin_520102_fe73bbaf""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,16c2d1768503d2a61a7548fb6a9e142ea92a83520aad7012c6ba139076baf5ba
pa_08aa0638ea2d,云关乡卫生院停车场,云关乡卫生院停车场,TransitFacility,transitfacility_amap_B0M6VPI8F7,点半径,,,88400c00a1fffff,89400c00a13ffff,2026-09-16,admin_520102,65,,官方名,启用,src_grid_derive,"[""alias:云关乡卫生院停车场:TransitFacility:transitfacility_amap_B0M6VPI8F7""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,09292263422a66a6fe00afac8f78da84cea5dd322fb7d07ca68608ff6dda97a5
pa_656df82636d3,云关冷链市场,云关冷链市场,TransitStop,transitstop_bus_3f795f9f9945dc7393d1,点半径,,,88400c0f69fffff,89400c0f697ffff,2026-09-16,admin_520102,60,,官方名,启用,src_grid_derive,"[""alias:云关冷链市场:TransitStop:transitstop_bus_3f795f9f9945dc7393d1""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,557e14604ca00eab9dfcb756cda2a862bc8056c3ce46a83177b4a5977f54d48f
pa_a95c872f1068,云关冷链市场,云关冷链市场,TransitStop,transitstop_bus_9810eb60dad06fd8ce7a,点半径,,,88400c0f69fffff,89400c0f693ffff,2026-09-16,admin_520102,60,,官方名,启用,src_grid_derive,"[""alias:云关冷链市场:TransitStop:transitstop_bus_9810eb60dad06fd8ce7a""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,1d45763c0b4cdb6dd4833462babf624f8361173abc08ac48986104df79713cbe
pa_0d11f24461d4,云关小区地面停车场(出入口),云关小区地面停车场,TransitFacility,transitfacility_amap_B0I0U58EZR,点半径,,,88400c0a97fffff,89400c0a977ffff,2026-09-16,admin_520102,65,,官方名,启用,src_grid_derive,"[""alias:云关小区地面停车场(出入口):TransitFacility:transitfacility_amap_B0I0U58EZR""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5d4fe72d29df88be855e8e35f47ff958d996455744f0fa2ec56a1b5f1295482a
pa_904c2b05d08e,云关小区地面停车场,云关小区地面停车场,TransitFacility,transitfacility_amap_B0I0U58EZS,点半径,,,88400c0a97fffff,89400c0a977ffff,2026-09-16,admin_520102,65,,官方名,启用,src_grid_derive,"[""alias:云关小区地面停车场:TransitFacility:transitfacility_amap_B0I0U58EZS""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,5d16896fdff9a6b25025ae7479f6b31a9c8c09e343a003ac9bf775e756d90603
pa_6fa2dcf425a6,云关村(公交站),云关村,TransitFacility,transitfacility_amap_BV10285523,点半径,,,88400c0f69fffff,89400c0f693ffff,2026-09-16,admin_520102,65,,官方名,启用,src_grid_derive,"[""alias:云关村(公交站):TransitFacility:transitfacility_amap_BV10285523""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,1065abd3e7daff1f094fdef76b4fa865b45251a92fdc441db910071740af114d
pa_f19285b6ec39,云关水库,云关水库,TransitStop,transitstop_bus_cf0610574bbdf7c35a9a,点半径,,,88400c0f69fffff,89400c0f687ffff,2026-09-16,admin_520102,60,,官方名,启用,src_grid_derive,"[""alias:云关水库:TransitStop:transitstop_bus_cf0610574bbdf7c35a9a""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,69bc2ad1b2bf946931ab4290723ea4c4eb5198b4c3ace395c45dd4cfba353290
pa_66e40d7355ce,云关货场,云关货场,TransitFacility,transitfacility_amap_B0GUON3AIW,点半径,,,88400c00c7fffff,89400c00c73ffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:云关货场:TransitFacility:transitfacility_amap_B0GUON3AIW""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,fc610cda3b51ac81e26e76459d179f49f450eafc36cc7d22ad46b8d591344356
pa_163334ea850c,云关路(西)(公交站),云关路,TransitFacility,transitfacility_amap_BV11559052,点半径,,,88400c0a97fffff,89400c0a963ffff,2026-09-16,admin_520102,65,,官方名,启用,src_grid_derive,"[""alias:云关路(西)(公交站):TransitFacility:transitfacility_amap_BV11559052""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,ecf766611b96a40334832926f996e6838f80b9b0159f225662d8cd930d6306e2
pa_4ac47f1464e0,云关路(中)(公交站),云关路,TransitFacility,transitfacility_amap_BV11559054,点半径,,,88400c0a95fffff,89400c0a9cfffff,2026-09-16,admin_520102,65,,官方名,启用,src_grid_derive,"[""alias:云关路(中)(公交站):TransitFacility:transitfacility_amap_BV11559054""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,3f6c05af96a1d57dce68fb3092e06d7d2838fbe323a97bd984ded3f2d7dcf0dc
pa_a7b854765a7c,云关路口(公交站),云关路口,TransitFacility,transitfacility_amap_BV11560412,点半径,,,88400c0a9dfffff,89400c0a9d3ffff,2026-09-16,admin_520102,65,,官方名,启用,src_grid_derive,"[""alias:云关路口(公交站):TransitFacility:transitfacility_amap_BV11560412""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,7b15c055da2e74971989135de07b41e5d74b2bf6dc7197911382b26288a41db4
pa_422f66dd67a3,云凹花园(公交站),云凹花园,TransitFacility,transitfacility_amap_BV09280368,点半径,,,88400c0435fffff,89400c05c97ffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:云凹花园(公交站):TransitFacility:transitfacility_amap_BV09280368""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,830545a7d48121cc0a2ee735d231e5898cd50f63353af63ccb700a561f1571f5
pa_3e64cbea6a5b,云凹花园路口(公交站),云凹花园路口,TransitFacility,transitfacility_amap_BV09280369,点半径,,,88400c0435fffff,89400c0434bffff,2026-09-16,admin_520111,65,,官方名,启用,src_grid_derive,"[""alias:云凹花园路口(公交站):TransitFacility:transitfacility_amap_BV09280369""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,0bf97c0268390d0814e7554e57b15d199a1dcacf38beb572b038e9636366ae8f
pa_b10cbfd39292,云升酒店(贵阳大山洞白云中路地铁站店),云升酒店,Accommodation,hotel_ctrip_914180,点半径,,,88400c7709fffff,89400c7709bffff,2026-09-16,admin_520113_f1397b22,45,,平台别名,启用,src_grid_derive,"[""alias:云升酒店(贵阳大山洞白云中路地铁站店):Accommodation:hotel_ctrip_914180""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,3e0565285b34e8d0866ff0ecd0ddf9bd4a2f509d9e87b4f70ce2d5c052b90a08
pa_298df55a1cff,云合商务酒店,云合商务酒店,Accommodation,hotel_ctrip_117750008,点半径,,,88400c2ae3fffff,89400c2ae23ffff,2026-09-16,admin_520181_327f1155,45,0,平台别名,启用,src_grid_derive,"[""alias:云合商务酒店:Accommodation:hotel_ctrip_117750008""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,b8c6ae8767b4dfb3250e7cf8053777c0befda3c4c6dee3f453e4881d0fc5fc2c
pa_b1a62cc8492c,云品小筑民宿,云品小筑民宿,Accommodation,hotel_ctrip_111711451,点半径,,,88400c0c23fffff,89400c0c3cbffff,2026-09-16,admin_520103_a3fc0032,45,,平台别名,启用,src_grid_derive,"[""alias:云品小筑民宿:Accommodation:hotel_ctrip_111711451""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,ec174f08db1573c17c47c68917e1f79dbe1b6e0c40f46659b27d71545bd4db54
pa_7f47e86735ee,云圣居·智能酒店(花溪大学城店),云圣居·智能酒店,Accommodation,hotel_ctrip_133848409,点半径,,,88400c0633fffff,89400c06333ffff,2026-09-16,admin_520111_74414d97,45,0,平台别名,启用,src_grid_derive,"[""alias:云圣居·智能酒店(花溪大学城店):Accommodation:hotel_ctrip_133848409""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,4b7488dd8dea87ff43b64accb9b309d8dc1c65876fec43e4eca37ecab22f21e2
pa_c23dcf882077,云圣居·智能酒店,云圣居·智能酒店,Accommodation,hotel_ctrip_133848409,点半径,,,88400c0633fffff,89400c06333ffff,2026-09-16,admin_520111,35,0,人工补录,启用,src_grid_derive,"[""alias:云圣居·智能酒店:Accommodation:hotel_ctrip_133848409""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,152bce6777b773980e1c7d524bf520dbd1283055e8982cee04c4eb81c189bab2
pa_473d5a227694,云城街道,云城,AdminArea,admin_520113_3a1c8459,辖区格集,,,88400c7741fffff,89400c77403ffff,2026-09-16,admin_520113,70,0,官方名,启用,src_grid_derive,"[""alias:云城街道:AdminArea:admin_520113_3a1c8459""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,598209de9fc019fa8d0d31beda3e03de10d7976bec0bdda4636001da46d6adfe
pa_441199bbd6b3,云城,云城,AdminArea,admin_520113_3a1c8459,辖区格集,,,88400c7741fffff,89400c77403ffff,2026-09-16,admin_520113,65,10,人工补录,启用,src_grid_derive,"[""alias:云城:AdminArea:admin_520113_3a1c8459""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c97ff7a9971c192a5a2ef3c4e1944943793bef7c1b99021ad6026fb5d6aaf29c
pa_db27abf01d92,云城街道办事处(公交站),云城,TransitFacility,transitfacility_amap_BV11617423,点半径,,,88400c7745fffff,89400c7745bffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:云城街道办事处(公交站):TransitFacility:transitfacility_amap_BV11617423""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,20322fb64df8fdfcb90b6b0016120cd5687353b0ac5a0441c68bf1750f6bc321
pa_0d972265dc87,云城街道办事处,云城,TransitStop,transitstop_bus_ad7b34388040b755a991,点半径,,,88400c7745fffff,89400c7745bffff,2026-09-16,admin_520113,60,,官方名,启用,src_grid_derive,"[""alias:云城街道办事处:TransitStop:transitstop_bus_ad7b34388040b755a991""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,312733279ac3cdaa8d64140ed3546b417f5a08808993488ddc7548c91f8bcfd5
pa_dd421221315f,云城街道办事处,云城,TransitStop,transitstop_bus_f7899d789b473d89cd17,点半径,,,88400c7745fffff,89400c77443ffff,2026-09-16,admin_520113,60,,官方名,启用,src_grid_derive,"[""alias:云城街道办事处:TransitStop:transitstop_bus_f7899d789b473d89cd17""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,bd5337b57392e86a7e4cf9b922bb1a56f637a5d827021044257d1ff009940b21
pa_109609e3ab84,云城尚品A1组团内部地下停车场,云城尚品A1组团内部地下停车场,TransitFacility,transitfacility_amap_B0HKLHSFJ4,点半径,,,88400c7745fffff,89400c7745bffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:云城尚品A1组团内部地下停车场:TransitFacility:transitfacility_amap_B0HKLHSFJ4""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,2ab9a188161992c5f67b74be44b246d04a5fd49c290d9dba104ada8ac9a2c187
pa_3e8be026d48f,云城尚品一期地下停车场,云城尚品一期地下停车场,TransitFacility,transitfacility_amap_B0LK2AQAP7,点半径,,,88400c7293fffff,89400c72927ffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:云城尚品一期地下停车场:TransitFacility:transitfacility_amap_B0LK2AQAP7""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,96697bfb13c8eb057804ecfca1517a08e9d64bbf1eeac44df264cdabd587818a
pa_dba6e8b77334,云城苑-北区停车场,云城苑-北区停车场,TransitFacility,transitfacility_amap_B0LKZGE9CV,点半径,,,88400c7293fffff,89400c7293bffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:云城苑-北区停车场:TransitFacility:transitfacility_amap_B0LKZGE9CV""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,fb86d53ae8326deaacfbd2167e6fa73fec40d926f01f8da46c46065f8bef618a
pa_4829aa8f1bcf,云城苑南区停车场,云城苑南区停车场,TransitFacility,transitfacility_amap_B0M6GOPUZ6,点半径,,,88400c7293fffff,89400c72933ffff,2026-09-16,admin_520113,65,,官方名,启用,src_grid_derive,"[""alias:云城苑南区停车场:TransitFacility:transitfacility_amap_B0M6GOPUZ6""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,bdb6335d0f866ffa6c4d491443993aedc3c32cb6a003fac8b5528afd178b70b6
pa_5aea049917e7,云境·智能影院店(花果园财富广场店),云境·智能影院店,Accommodation,hotel_ctrip_132865120,点半径,,,88400c0c51fffff,89400c0c517ffff,2026-09-16,admin_520102_e4faf8f5,45,0,平台别名,启用,src_grid_derive,"[""alias:云境·智能影院店(花果园财富广场店):Accommodation:hotel_ctrip_132865120""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,2b1661afbc27a7aacec587f1b03b4d048065e76e60d23c1b3f3ef8134f848bef
pa_625826f3665c,云境·智能影院店,云境·智能影院店,Accommodation,hotel_ctrip_132865120,点半径,,,88400c0c51fffff,89400c0c517ffff,2026-09-16,admin_520102,35,0,人工补录,启用,src_grid_derive,"[""alias:云境·智能影院店:Accommodation:hotel_ctrip_132865120""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,1c0418f20e51b073557e77f6322687bcdb9536cfec6ef8914acc13b83b57b9a8
pa_6fbe8cdb81bd,云季轻居民宿(海豚广场店),云季轻居民宿,Accommodation,hotel_ctrip_131869507,点半径,,,88400c0c5dfffff,89400c0c5dbffff,2026-09-16,admin_520102_e4faf8f5,45,,平台别名,启用,src_grid_derive,"[""alias:云季轻居民宿(海豚广场店):Accommodation:hotel_ctrip_131869507""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c84eafabbb7555834912b0e2d8b644857e0109be6e2af279d20bcf153923f6ad
pa_5e082fbd011c,云尚客餐厅停车场,云尚客餐厅停车场,TransitFacility,transitfacility_amap_B03530P475,点半径,,,88400c0ad7fffff,89400c0ad77ffff,2026-09-16,admin_520102,65,,官方名,启用,src_grid_derive,"[""alias:云尚客餐厅停车场:TransitFacility:transitfacility_amap_B03530P475""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,c394c8783710f8bde5d646c693527916ba545c7f2a3e372c6d4296aff64dae95
pa_4c5c94719b12,云尚小筑酒店(贵阳龙洞堡机场店),云尚小筑酒店,Accommodation,hotel_ctrip_17276681,点半径,,,88400c01a5fffff,89400c01a47ffff,2026-09-16,admin_520102_e4faf8f5,45,0,平台别名,启用,src_grid_derive,"[""alias:云尚小筑酒店(贵阳龙洞堡机场店):Accommodation:hotel_ctrip_17276681""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,46f5d644348f10e4da5f071d87be28cb4b31e38a06480a41186120f7cdbb8097
pa_773bd87c5f55,云尚小筑酒店,云尚小筑酒店,Accommodation,hotel_ctrip_17276681,点半径,,,88400c01a5fffff,89400c01a47ffff,2026-09-16,admin_520102,35,0,人工补录,启用,src_grid_derive,"[""alias:云尚小筑酒店:Accommodation:hotel_ctrip_17276681""]",alias-ctrip-hotel-20260916,needs_review,2026-09-16,2026-09-16,2026-09-16,232a4101bb626ed344e70b1176ad5841a7d5f22dd36d188c46e37abdcadc705f
pa_45d90181d7db,云居民宿(贵阳北站店),云居民宿,Accommodation,hotel_ctrip_95030492,点半径,,,88400c0dc5fffff,89400c0dc47ffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:云居民宿(贵阳北站店):Accommodation:hotel_ctrip_95030492""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,1faf5789bf088bfd02be5fd5a9f1ad27ecf296272abddc204f902213fd9add1b
pa_46659652f633,云居酒店(观山湖公园贵阳一中店),云居酒店,Accommodation,hotel_ctrip_54429565,点半径,,,88400c0dd3fffff,89400c0dd2bffff,2026-09-16,admin_520115_a1dc1c89,45,,平台别名,启用,src_grid_derive,"[""alias:云居酒店(观山湖公园贵阳一中店):Accommodation:hotel_ctrip_54429565""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,73ee85c5c1a185abbb4f675583b6a067fc45c53b30ec9a1bc8719508ecbab89a
pa_4ff33c4a5d18,云山,云山,Area,area_amap_B0J2ZSCJ0B,点半径,,,88400c7747fffff,89400c7746fffff,2026-09-16,admin_520113,75,5,用户问法,启用,src_xhs_posts,"[""alias:云山:Area:area_amap_B0J2ZSCJ0B:用户问法""]",alias-ctrip-hotel-20260916,needs_review,2026-09-15,2026-09-15,2026-09-16,5f8ad81159867439181d9a2c5332578397a2309e5d84a71a0b074c978d675109
pa_14d8b12e1a34,云山公园,云山公园,Area,area_amap_B0J2ZSCJ0B,点半径,,,88400c7747fffff,89400c7746fffff,2026-09-16,admin_520113,80,0,官方名,启用,src_grid_derive,"[""alias:云山公园:Area:area_amap_B0J2ZSCJ0B""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,e88935ba43e67ba282c09d89fda975e2b4092d1ba2ab295dc773fe112e023ef3
pa_45455def6f7a,云山山体公园(暂停开放),云山山体公园,Area,area_amap_B03530P5GQ,点半径,,,88400c0d19fffff,89400c0d18fffff,2026-09-16,admin_520103,80,0,官方名,启用,src_grid_derive,"[""alias:云山山体公园(暂停开放):Area:area_amap_B03530P5GQ""]",alias-ctrip-hotel-20260916,ingestable,2026-09-16,2026-09-16,2026-09-16,2f60ae917008d77c992f0f2ab7c2af5de5645c962b370c11a6bcde5d0a53a932
