id,h3Resolution,centerLatitude,centerLongitude,parentCell,locatedInAdminArea,adminAmbiguous,adminPurity,adminPoiMix,adminEvidence,adminAssignMethod,township,townshipId,townshipAdcode,townshipSource,townshipRegistryStatus,townshipLagRisk,townshipCandidate,poiSourceMix,dominantZone,zoneNameSeen,zoneConfidence,zoneAssignMethod,zoneEvidence,zoneAliasesSeen,landmarkNames,clusterLandmarks,poiCount,categoryMix,dominantCategory,nightActive,collectionCoverage,poiCountAt,sourceId,batchId,externalIds,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
88400c0d21fffff,8,26.644461,106.723535,87400c0d2ffffff,admin_520112,是,0,"[""云岩区:1""]",格心落在乌当区官方边界内，但格内 1 个 POI 中有 1 个自称属于 云岩区 1 个 —— 本格跨行政区界，分区统计不应按本格汇总，须按 POI 自带 district 逐条计,边界匹配,新光路街道,admin_520112_ad937f08,520112004000,amap_regeo@2026-09-15,官方名单在册,否,,,zone_79be719d58,中天花园,0.81,邻格传播,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d21fffff""]",needs_review,a31dc6f1f1abf20610ddba9ada8e41eecf8f085e2eb1be2d82c35e1a757c32f3,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0c13fffff,8,26.576747,106.643415,87400c0c1ffffff,admin_520103,否,0.048,"[""黔灵镇:59"",""云岩区:3""]",本次挂载后格内 62 个精确 POI 按自身行政区统计；与格心归属一致率 4.8%。分区统计仍须按 POI 逐条计。,边界匹配,金关街道,admin_520103_9e495988,520103012000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:54"",""ctrip:7"",""transport:1""]",zone_d08524e777,观山湖世纪城/地质博物馆,1,POI标签众数,本次挂载后格内 59 个可判片区 POI 中，59 个指向 观山湖世纪城/地质博物馆，占 100.0%,"[""amap:观山湖世纪城/地质博物馆"",""mounted:观山湖世纪城/地质博物馆""]","[""富鸿宾馆(贵阳女子职业学校店)"",""贵阳澳怡都酒店"",""阿富尔连锁智慧酒店(贵阳红海店)"",""D派酒店(贵阳金关店)"",""佬断桥青椒鱼(金关店)""]","[""amap:B0MUB76SOV:朝朝美食城""]",62,"[""餐饮:52"",""住宿:7"",""交通:3""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0c13fffff""]",needs_review,8890afb54449ea1c87a776fbb439bfef8ecb2964f88412bc1880095729fc9cac,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0d51fffff,8,26.60347,106.708891,87400c0d5ffffff,admin_520103,否,0.183,"[""黔灵镇:76"",""云岩区:17""]",本次挂载后格内 93 个精确 POI 按自身行政区统计；与格心归属一致率 18.3%。分区统计仍须按 POI 逐条计。,边界匹配,盐务街街道,admin_520103_65157fb0,520103011000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:82"",""ctrip:11""]",zone_ad47a85421,宅吉路,1,POI标签众数,本次挂载后格内 82 个可判片区 POI 中，82 个指向 宅吉路，占 100.0%,"[""amap:中华北路"",""amap:北京路"",""amap:宅吉村"",""amap:宅吉路"",""amap:市北路"",""amap:贵乌路"",""amap:黔灵公园/省政府"",""amap_regeo:宅吉村"",""amap_regeo:宅吉路"",""amap_regeo:市北路"",""mounted:中华北路"",""mounted:宅吉路""]","[""贵州省政府迎宾馆"",""贵州省人大常委会干部培训中心"",""梵净小苑(贵州医科大学附属医院盐务街店)"",""IU酒店(贵阳黔灵山公园市北路店)"",""贵阳仟纳大酒店(贵州医科大学附属医院店)""]",,93,"[""餐饮:65"",""住宿:11"",""交通:11"",""景点:6""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d51fffff""]",needs_review,a62316510735e92b43443d7cc76d3a1acf08785730b5660d2fdf7b0d81512708,2026-09-15,2026-09-16,2026-09-16,0,,
88400c08d5fffff,8,26.600619,106.780249,87400c08dffffff,admin_520112,否,,,格内无自带行政区的 POI，无法核验,边界匹配,,,,,未取得,否,,,,,,未判定,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c08d5fffff""]",needs_review,69e749f90c0cf843779b5caeb4e8aed77c759ea9508a3a12b898338e0d4b6224,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0ccbfffff,8,26.565257,106.622864,87400c0ccffffff,admin_520103,否,0.333,"[""黔灵镇:4"",""云岩区:2""]",本次挂载后格内 6 个精确 POI 按自身行政区统计；与格心归属一致率 33.3%。分区统计仍须按 POI 逐条计。,边界匹配,杨惠街道,admin_520103_5d6f13c1,520103015000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:4"",""transport:2""]",zone_d08524e777,观山湖世纪城/地质博物馆,1,POI标签众数,本次挂载后格内 4 个可判片区 POI 中，4 个指向 观山湖世纪城/地质博物馆，占 100.0%,"[""mounted:观山湖世纪城/地质博物馆""]","[""三品奶茶"",""秘密鸡地"",""奥尔良峰味烤翅"",""皇家西饼"",""大凹村""]",,6,"[""餐饮:4"",""交通:2""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0ccbfffff""]",needs_review,dd49b3ca932801fb1c82aba3c2a38af8b659ff292900f19bf861f0ad797214e6,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0d53fffff,8,26.604788,106.699491,87400c0d5ffffff,admin_520103,否,0.75,"[""云岩区:6"",""黔灵镇:2""]",本次挂载后格内 8 个精确 POI 按自身行政区统计；与格心归属一致率 75.0%。分区统计仍须按 POI 逐条计。,边界匹配,头桥街道,admin_520103_2dd655c1,520103009000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:8""]",zone_5ce81303b8,市北路,0.875,POI标签众数,本次挂载后格内 8 个可判片区 POI 中，7 个指向 市北路，占 87.5%,"[""amap:市北路"",""amap_regeo:宅吉村"",""amap_regeo:宅吉路"",""amap_regeo:市北路"",""mounted:北京路"",""mounted:市北路""]","[""半山小厨(黔灵半山店)"",""听雨楼·观邸"",""竹园"",""食草动物区"",""黔灵山公园-谢六逸墓""]",,8,"[""景点:6"",""餐饮:2""]",景点,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d53fffff""]",needs_review,07789f8fdeddee422bc1765ad847f5a01061f42a405325f7a46c8bc2ff889c98,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0d5bfffff,8,26.597075,106.703317,87400c0d5ffffff,admin_520103,否,0.241,"[""黔灵镇:63"",""云岩区:20""]",本次挂载后格内 83 个精确 POI 按自身行政区统计；与格心归属一致率 24.1%。分区统计仍须按 POI 逐条计。,边界匹配,八鸽岩街道,admin_520103_66b3834f,520103003000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:77"",""ctrip:6""]",zone_419c42bcb7,中华北路,0.985,POI标签众数,本次挂载后格内 67 个可判片区 POI 中，66 个指向 中华北路，占 98.5%,"[""amap:中华北路"",""amap:北京路"",""amap:宅吉路"",""amap:市北路"",""amap:黔灵公园/省政府"",""amap_regeo:中华北路"",""amap_regeo:北京路"",""amap_regeo:市北路"",""mounted:中华北路"",""mounted:宅吉路""]","[""贵州饭店·贵宾楼(黔灵公园北京路地铁站店)"",""贵州饭店·迎宾楼(黔灵公园北京路地铁站店)"",""贵阳林城大酒店(省政府黔灵公园店)"",""柏泰酒店(贵阳黔灵公园八鸽岩地铁站店)"",""波仔螺蛳(铁路小区店)""]",,83,"[""餐饮:57"",""交通:16"",""住宿:6"",""景点:4""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d5bfffff""]",needs_review,58d44dec96c1fddd083ca0df18d6507a5c9f76d6fdd53d55b7f078e9d55ed890,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0d31fffff,8,26.640708,106.699158,87400c0d3ffffff,admin_520103,否,0.333,"[""黔灵镇:8"",""云岩区:4""]",本次挂载后格内 12 个精确 POI 按自身行政区统计；与格心归属一致率 33.3%。分区统计仍须按 POI 逐条计。,边界匹配,黔灵镇,admin_520103_a3fc0032,520103100000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:8"",""ctrip:2"",""transport:2""]",zone_ad47a85421,宅吉路,1,POI标签众数,本次挂载后格内 8 个可判片区 POI 中，8 个指向 宅吉路，占 100.0%,"[""mounted:宅吉路""]","[""幽雅小栈民宿(雅关地铁站店)"",""悦拾光民宿"",""李老三烤鱼"",""淡雅墨竹餐饮店"",""雅关陈记牛肉粉""]",,12,"[""餐饮:6"",""交通:4"",""住宿:2""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d31fffff""]",needs_review,6ce4890e090e5f9568cfc08b361e6c79cdadd5ac033eb502e6c95a4f52dd9b80,2026-09-15,2026-09-16,2026-09-16,0,,
88400c72cdfffff,8,26.659879,106.715882,87400c72cffffff,admin_520103,否,1,"[""云岩区:1""]",本次挂载后格内 1 个精确 POI 按自身行政区统计；与格心归属一致率 100.0%。分区统计仍须按 POI 逐条计。,边界匹配,黔灵镇,admin_520103_a3fc0032,520103100000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:1""]",,,,未判定,,,"[""地面停车场""]",,1,"[""交通:1""]",交通,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c72cdfffff""]",needs_review,79f1e095f773d1eeec54cb92567e8ad60e820de7719f945a174b379ee471fba0,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0893fffff,8,26.612297,106.748235,87400c089ffffff,admin_520103,否,0.333,"[""乌当区:2"",""云岩区:1""]",本次挂载后格内 3 个精确 POI 按自身行政区统计；与格心归属一致率 33.3%。分区统计仍须按 POI 逐条计。,边界匹配,黔灵镇,admin_520103_a3fc0032,520103100000,amap_regeo@2026-09-15,官方名单在册,否,,"[""transport:2"",""amap:1""]",zone_79be719d58,中天花园,0.45,邻格传播,,,"[""登高云山森林公园"",""登高云山"",""登高云山站""]",,3,"[""交通:2"",""景点:1""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0893fffff""]",needs_review,c570eb245546cd2653086dbe0699139a39ed3e9322c5561dc7f0f97a56e6042a,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0c85fffff,8,26.5948,106.616947,87400c0c8ffffff,admin_520103,是,0,"[""黔灵镇:8""]",本次挂载后格内 8 个精确 POI 按自身行政区统计；与格心归属一致率 0.0%。分区统计仍须按 POI 逐条计。,边界匹配,茶园路街道,admin_520103_5f2b9856,520103014000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:8""]",zone_d08524e777,观山湖世纪城/地质博物馆,1,POI标签众数,本次挂载后格内 8 个可判片区 POI 中，8 个指向 观山湖世纪城/地质博物馆，占 100.0%,"[""mounted:观山湖世纪城/地质博物馆""]","[""花花烙锅"",""王记竹签酱爆烤肉"",""云栖私房菜"",""牛哞哞盘州铜锅牛肉"",""叼馋餐馆(茶园路)""]",,8,"[""餐饮:8""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0c85fffff""]",needs_review,e30bf74fa95c1bd2a41d0befc3fad051a0f5ccc5ba9fd636d33ed5de90fceba9,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0c09fffff,8,26.571487,106.681023,87400c0c0ffffff,admin_520102,否,0.192,"[""小碧乡:42"",""南明区:10""]",本次挂载后格内 52 个精确 POI 按自身行政区统计；与格心归属一致率 19.2%。分区统计仍须按 POI 逐条计。,边界匹配,五里冲街道,admin_520102_af9284fc,520102001000,amap_regeo@2026-09-15,官方名单在册,是,"[""花果园街道""]","[""amap:42"",""transport:7"",""ctrip:3""]",zone_fd30b00606,二桥,1,POI标签众数,本次挂载后格内 43 个可判片区 POI 中，43 个指向 二桥，占 100.0%,"[""amap:二桥"",""amap:花果园地区"",""amap_regeo:二桥"",""amap_regeo:花果园"",""mounted:二桥""]","[""半山1号小豆腐坨坨肉(花果园半山小镇X区店)"",""鱼虾争霸(贵阳花果园店)"",""乡村土灶柴火鸡柴火鱼"",""叼大嘴羊肉粉(花果园半山小镇X区店)"",""巴比馒头(贵阳花果园店)""]",,52,"[""餐饮:39"",""交通:9"",""住宿:3"",""景点:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0c09fffff""]",needs_review,e71feabd03f182280483da0df26471b47bf531124e3e3f32f3d9bf78133b5738,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0c8bfffff,8,26.581998,106.605798,87400c0c8ffffff,admin_520103,否,0.5,"[""云岩区:1"",""黔灵镇:1""]",本次挂载后格内 2 个精确 POI 按自身行政区统计；与格心归属一致率 50.0%。分区统计仍须按 POI 逐条计。,边界匹配,杨惠街道,admin_520103_5d6f13c1,520103015000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:2""]",zone_d08524e777,观山湖世纪城/地质博物馆,1,POI标签众数,本次挂载后格内 1 个可判片区 POI 中，1 个指向 观山湖世纪城/地质博物馆，占 100.0%,"[""mounted:观山湖世纪城/地质博物馆""]","[""杨惠村旧寨居民点"",""Mikey韩式炸鸡""]",,2,"[""景点:1"",""餐饮:1""]",景点,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0c8bfffff""]",needs_review,4630b5578a6d5a29d06d533cbcbe18003411a06ce2217e420f3747296e258204,2026-09-15,2026-09-16,2026-09-16,0,,
88400c08d9fffff,8,26.586515,106.778499,87400c08dffffff,admin_520112,否,0,"[""黔灵镇:20"",""云岩区:4"",""偏坡布依族乡:2""]",本次挂载后格内 26 个精确 POI 按自身行政区统计；与格心归属一致率 0.0%。分区统计仍须按 POI 逐条计。,边界匹配,高新路街道,admin_520112_94719a12,520112005000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:21"",""transport:4"",""ctrip:1""]",zone_880cd75ebb,未来方舟地区,1,POI标签众数,本次挂载后格内 22 个可判片区 POI 中，22 个指向 未来方舟地区，占 100.0%,"[""mounted:未来方舟地区""]","[""贵阳伊亚民宿"",""高老庄大酒楼"",""观颐园"",""蒋家黑豆花猪蹄(中天甜蜜小镇2组团店)"",""佳福猪肚鸡(二分店)""]","[""amap:B0MBR5R9UD:服装美食城""]",26,"[""餐饮:21"",""交通:4"",""住宿:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c08d9fffff""]",needs_review,ede1934dbba53253d31afb6327e54e163e7eb4f39919adcb118a39ebac67baba,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0d45fffff,8,26.613617,106.738837,87400c0d4ffffff,admin_520103,否,0.5,"[""云岩区:5"",""黔灵镇:5""]",本次挂载后格内 10 个精确 POI 按自身行政区统计；与格心归属一致率 50.0%。分区统计仍须按 POI 逐条计。,边界匹配,黔灵镇,admin_520103_a3fc0032,520103100000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:9"",""transport:1""]",zone_79be719d58,中天花园,1,POI标签众数,本次挂载后格内 6 个可判片区 POI 中，6 个指向 中天花园，占 100.0%,"[""amap:中天花园"",""amap_regeo:中天花园"",""mounted:中天花园""]","[""贵阳集汇老厂烧烤"",""陈记花江狗肉火锅(新添大道南段店)"",""云山苑贵州茶馆饭肆"",""好旺角餐馆"",""贵州人民抗日战争纪念碑""]",,10,"[""餐饮:5"",""交通:4"",""景点:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d45fffff""]",needs_review,a24b3d60085b946a41e664fbf1ff43cad931408e1d857010d2520b760efa126f,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0d19fffff,8,26.6125,106.695664,87400c0d1ffffff,admin_520103,否,0.261,"[""黔灵镇:17"",""云岩区:6""]",本次挂载后格内 23 个精确 POI 按自身行政区统计；与格心归属一致率 26.1%。分区统计仍须按 POI 逐条计。,边界匹配,黔灵镇,admin_520103_a3fc0032,520103100000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:23""]",zone_5ce81303b8,市北路,1,POI标签众数,本次挂载后格内 20 个可判片区 POI 中，20 个指向 市北路，占 100.0%,"[""amap:市北路"",""amap_regeo:宅吉路"",""amap_regeo:市北路"",""mounted:市北路""]","[""我家my home面包生活馆(保利·云山国际店)"",""师厨宫保菜"",""云山妈妈菜馆(保利·云山国际店)"",""佰觅小食坊(保利·云山国际店)"",""九茗茶舍""]",,23,"[""餐饮:17"",""景点:3"",""交通:3""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d19fffff""]",needs_review,4f8d10a21fcd1978f971f8dfd778ee10fb597b40f820984beeab0f53063a34aa,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0dc9fffff,8,26.608738,106.671286,87400c0dcffffff,admin_520115,否,0.096,"[""百花湖镇:37"",""黔灵镇:10"",""观山湖区:5""]",本次挂载后格内 52 个精确 POI 按自身行政区统计；与格心归属一致率 9.6%。分区统计仍须按 POI 逐条计。,边界匹配,观山街道,admin_520115_58583e9f,520115003000,amap_regeo@2026-09-15,官方名单在册,否,,"[""ctrip:26"",""amap:23"",""transport:3""]",zone_9f14d02586,贵阳北站/高新区,1,POI标签众数,本次挂载后格内 47 个可判片区 POI 中，47 个指向 贵阳北站/高新区，占 100.0%,"[""amap:贵阳北站/高新区"",""mounted:贵阳北站/高新区""]","[""贵阳众源鑫宾馆"",""贵阳观山湖吉缘公寓"",""贵阳观山湖温馨宾馆"",""贵阳静逸雅轩宾馆"",""清和里民宿(贵阳北站店)""]","[""amap:B0K371VYGH:阳关小吃城""]",52,"[""住宿:26"",""餐饮:21"",""交通:5""]",住宿,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0dc9fffff""]",needs_review,3eae98a0c22419499b886ccc736e46096c4054aef4d5ae1f709935370f4bbce6,2026-09-15,2026-09-16,2026-09-16,0,,
88400c72c1fffff,8,26.661198,106.70648,87400c72cffffff,admin_520103,否,0.667,"[""云岩区:4"",""黔灵镇:2""]",本次挂载后格内 6 个精确 POI 按自身行政区统计；与格心归属一致率 66.7%。分区统计仍须按 POI 逐条计。,边界匹配,黔灵镇,admin_520103_a3fc0032,520103100000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:6""]",,,,未判定,,,"[""福满堂川黔莱馆"",""黔卤味"",""小关机动车登记服务站地面停车场"",""小关机动车登记服务站地面停车场(出入口)"",""时发汽车综合服务有限公司小关检测站地上停车场""]",,6,"[""交通:4"",""餐饮:2""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c72c1fffff""]",needs_review,9af189ec358132f915fb75a0ab1ebc106d5915367af8c1a73f08e8ab4abb96f4,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0cabfffff,8,26.602513,106.613116,87400c0caffffff,admin_520115,是,0.056,"[""百花湖镇:100"",""黔灵镇:36"",""观山湖区:8""]",本次挂载后格内 144 个精确 POI 按自身行政区统计；与格心归属一致率 5.6%。分区统计仍须按 POI 逐条计。,边界匹配,金阳街道,admin_520115_e8d024d1,520115005000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:135"",""ctrip:5"",""transport:4""]",zone_3b92dfb1af,龙泉苑街,1,POI标签众数,本次挂载后格内 140 个可判片区 POI 中，140 个指向 龙泉苑街，占 100.0%,"[""amap_regeo:龙泉苑街"",""mounted:龙泉苑街""]","[""贵阳雅韵小筑(奥体中心金阳南路地铁站店)"",""GY和煦·Sunshine轻奢智慧酒店(观山湖奥体中心店)"",""尊悦豪酒店( 观山湖世纪城店)"",""贵阳南湖丽子民宿(广州路店)"",""大力铁板烧(中铁·逸都国际店)""]","[""amap:B0KU91NX55:星集荟商业街"",""amap:B0LG41F9VR:观山湖区中航城23组团4-2商业街""]",144,"[""餐饮:131"",""住宿:5"",""景点:4"",""交通:4""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0cabfffff""]",needs_review,01d10ff84e5d5a1ca0c59c9863fd472fb5fa95b1d1d518121529935f70653498,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0c5bfffff,8,26.552288,106.664303,87400c0c5ffffff,admin_520102,是,0.143,"[""小碧乡:5"",""南明区:1"",""黔灵镇:1""]",本次挂载后格内 7 个精确 POI 按自身行政区统计；与格心归属一致率 14.3%。分区统计仍须按 POI 逐条计。,边界匹配,太慈桥街道,admin_520102_849c4969,520102010000,amap_regeo@2026-09-15,官方名单在册,是,"[""花果园街道""]","[""amap:6"",""ctrip:1""]",zone_f611bf0004,花果园地区,1,POI标签众数,本次挂载后格内 6 个可判片区 POI 中，6 个指向 花果园地区，占 100.0%,"[""mounted:花果园地区""]","[""源湖民宿(贵州生态能源学院店)"",""我家小院豆米火锅(花果园S区3区店)"",""塔斯汀中国汉堡(贵阳市花果园S区店)"",""77野串儿"",""花果园公园9号""]",,7,"[""餐饮:5"",""景点:1"",""住宿:1""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0c5bfffff""]",needs_review,a258b508bc518b7698ad359ba95401bff0a4f6d71eb32da710e7da4fe107c9af,2026-09-15,2026-09-16,2026-09-16,0,,
88400c72ebfffff,8,26.675295,106.708227,87400c72effffff,admin_520113,是,0.875,"[""白云区:7"",""云岩区:1""]",格心落在白云区官方边界内，但格内 8 个 POI 中有 1 个自称属于 云岩区 1 个 —— 本格跨行政区界，分区统计不应按本格汇总，须按 POI 自带 district 逐条计,边界匹配,都拉布依族乡,admin_520113_ac74e0dc,520113202000,amap_regeo@2026-09-15,官方名单在册,否,,,zone_1f779d7377,白云公园/白云地区,0.729,邻格传播,,,,,0,,,未知,未采,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c72ebfffff""]",needs_review,42e5aac4aed4c4d61f0145c39dc2e06b1a85ab496b502eb95ee464a17a3db0c7,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0d01fffff,8,26.623968,106.716212,87400c0d0ffffff,admin_520103,否,1,"[""云岩区:3""]",本次挂载后格内 3 个精确 POI 按自身行政区统计；与格心归属一致率 100.0%。分区统计仍须按 POI 逐条计。,边界匹配,黔灵镇,admin_520103_a3fc0032,520103100000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:3""]",zone_ad47a85421,宅吉路,1,POI标签众数,本次挂载后格内 1 个可判片区 POI 中，1 个指向 宅吉路，占 100.0%,"[""amap_regeo:宅吉路"",""mounted:宅吉路""]","[""梯子岩"",""贵州金控(公交站)"",""鹿冲关站(快速公交站)""]",,3,"[""交通:2"",""景点:1""]",交通,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d01fffff""]",needs_review,21eac12ffd809e479ad270e2ef706ca761b62dc9d59726dae6f015b3732f7002,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0d39fffff,8,26.632997,106.702985,87400c0d3ffffff,admin_520103,否,0.417,"[""黔灵镇:7"",""云岩区:5""]",本次挂载后格内 12 个精确 POI 按自身行政区统计；与格心归属一致率 41.7%。分区统计仍须按 POI 逐条计。,边界匹配,黔灵镇,admin_520103_a3fc0032,520103100000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:12""]",zone_ad47a85421,宅吉路,1,POI标签众数,本次挂载后格内 7 个可判片区 POI 中，7 个指向 宅吉路，占 100.0%,"[""mounted:宅吉路""]","[""知行贵厨"",""老谢鱼塘"",""云记食馆(暂停营业)"",""全聚德烤鸭(盐沙大道店)"",""外婆家(盐沙大道店)""]",,12,"[""餐饮:7"",""交通:5""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d39fffff""]",needs_review,2408ac5200762d787d2df3a61b2099ee5517fa73155a7d6fe0fc8c260a18ea91,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0c11fffff,8,26.575433,106.652818,87400c0c1ffffff,admin_520103,否,0.062,"[""黔灵镇:30"",""云岩区:2""]",本次挂载后格内 32 个精确 POI 按自身行政区统计；与格心归属一致率 6.2%。分区统计仍须按 POI 逐条计。,边界匹配,金关街道,admin_520103_9e495988,520103012000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:25"",""ctrip:7""]",zone_fd30b00606,二桥,1,POI标签众数,本次挂载后格内 30 个可判片区 POI 中，30 个指向 二桥，占 100.0%,"[""mounted:二桥""]","[""省三医职工食堂"",""贵阳家源招待所"",""龙坪鸭脚板火锅(金关店)"",""湘菜馆"",""贵阳群旺商务酒店(贵州省第三人民医院|店)""]",,32,"[""餐饮:23"",""住宿:7"",""交通:2""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0c11fffff""]",needs_review,2bd573ffc2efeb7edf80056e5474c8633419048d0f3f8a2b91693aa7b6b38255,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0d17fffff,8,26.627922,106.688009,87400c0d1ffffff,admin_520103,是,0,"[""百花湖镇:1""]",本次挂载后格内 1 个精确 POI 按自身行政区统计；与格心归属一致率 0.0%。分区统计仍须按 POI 逐条计。,边界匹配,黔灵镇,admin_520103_a3fc0032,520103100000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:1""]",zone_5ce81303b8,市北路,1,POI标签众数,本次挂载后格内 1 个可判片区 POI 中，1 个指向 市北路，占 100.0%,"[""mounted:市北路""]","[""观山湖区姗红手工美食坊""]",,1,"[""餐饮:1""]",餐饮,未知,偏低,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0d17fffff""]",needs_review,e419dc6b9c79db20dd51c2140d19c1dd72a55921d097dfe65a1078e257fcae92,2026-09-15,2026-09-16,2026-09-16,0,,
88400c0c89fffff,8,26.580686,106.615203,87400c0c8ffffff,admin_520103,否,0.5,"[""黔灵镇:2"",""云岩区:2""]",本次挂载后格内 4 个精确 POI 按自身行政区统计；与格心归属一致率 50.0%。分区统计仍须按 POI 逐条计。,边界匹配,杨惠街道,admin_520103_5d6f13c1,520103015000,amap_regeo@2026-09-15,官方名单在册,否,,"[""amap:2"",""transport:2""]",zone_d08524e777,观山湖世纪城/地质博物馆,1,POI标签众数,本次挂载后格内 2 个可判片区 POI 中，2 个指向 观山湖世纪城/地质博物馆，占 100.0%,"[""mounted:观山湖世纪城/地质博物馆""]","[""富红农庄"",""陶陶居"",""三马产业园"",""园区次干道""]",,4,"[""餐饮:2"",""交通:2""]",餐饮,未知,充分,2026-09-16,src_grid_derive,grid-recompute-ctrip-hotel-20260916,"[""h3:88400c0c89fffff""]",needs_review,d4fc96e92d3d38f51a441e7b4faf306b02a156d731c6e8df6c190767701661c3,2026-09-15,2026-09-16,2026-09-16,0,,
