id,name,zoneType,aliases,h3Cells,anchorPoiIds,cellCount,shortDesc,description,locatedInAdminArea,nightActivity,latitude,longitude,coordinateSystem,h3Index,h3IndexCoarse,geoPrecision,picture,pictureDesc,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
zone_ad47a85421,宅吉路,商圈,"[""amap:中华北路"",""amap:北京路"",""amap:大营坡(商圈)"",""amap:宅吉村"",""amap:宅吉路"",""amap:市北路"",""amap:沙河"",""amap:贵乌路"",""amap:贵阳东站/新添寨/乌当地区"",""amap:黔灵公园/省政府"",""amap_regeo:大营坡(商圈)"",""amap_regeo:宅吉村"",""amap_regeo:宅吉路"",""amap_regeo:市北路""]","[""88400c0d01fffff"",""88400c0d03fffff"",""88400c0d05fffff"",""88400c0d07fffff"",""88400c0d0bfffff"",""88400c0d2bfffff"",""88400c0d31fffff"",""88400c0d35fffff"",""88400c0d39fffff"",""88400c0d51fffff"",""88400c0d55fffff"",""88400c0d57fffff""]","[""area_amap_B035302O4C"",""area_amap_B0FFF35II6"",""area_amap_B0FFGLXVAT"",""area_amap_B0FFGZ1PWI"",""area_amap_B0FFI95R7Y""]",12,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:宅吉路""]",,,needs_review,a08c7081103656f0121d9b091c5c01201ab2421ed6fce2d54cd4b3ddebb4772b,2026-09-16,2026-09-16,2026-09-16,187,,
zone_d2ae5adaf6,漓江路,商圈,"[""amap:清水江路"",""amap:漓江路"",""amap:花溪公园/十里河滩"",""amap_regeo:中曹"",""amap_regeo:清水江路"",""amap_regeo:漓江路""]","[""88400c0095fffff"",""88400c0097fffff"",""88400c00b3fffff"",""88400c00bbfffff"",""88400c0565fffff"",""88400c056dfffff"",""88400c0e19fffff"",""88400c0e1dfffff"",""88400c0e51fffff"",""88400c0e53fffff"",""88400c0e59fffff"",""88400c0e5bfffff""]","[""area_amap_B0FFG4WV8A"",""area_amap_B0FFLHOE6D"",""area_amap_B0FFMCGV21"",""area_amap_B0G3JD5AUW"",""area_amap_B0HGF559RA""]",12,,,admin_520111,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:漓江路""]",,,needs_review,2095c764d1d85bdcf2ccb7fc6b10b32c891b4599163e43327f2a1e3caf08bd11,2026-09-16,2026-09-16,2026-09-16,180,,
zone_8dc66209d3,徐家冲,商圈,"[""amap:徐家冲"",""amap:花溪公园/十里河滩"",""amap_regeo:徐家冲""]","[""88400c0701fffff"",""88400c0703fffff"",""88400c0707fffff"",""88400c0709fffff"",""88400c070bfffff"",""88400c070dfffff"",""88400c0715fffff"",""88400c071dfffff"",""88400c0741fffff"",""88400c0747fffff"",""88400c0763fffff"",""88400c076bfffff""]","[""ar_69401c8973f6"",""ar_d042db1a9c86"",""area_amap_B035300I2B"",""area_amap_B0FFG1BRHQ"",""area_amap_B0FFG1CM4T""]",12,,,admin_520111,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:徐家冲""]",,,needs_review,359369a15d3bd342ca3a1031ce821a8694d49d406d4873524b6e3cca18ff256f,2026-09-16,2026-09-16,2026-09-16,353,,
zone_00036ed2c6,修文 · 近贵阳桃源河景区 · 朵芳阁桃源河温泉,商圈,"[""amap:修文 · 近贵阳桃源河景区 · 朵芳阁桃源河温泉""]","[""88400c7901fffff"",""88400c7905fffff"",""88400c7929fffff"",""88400c7941fffff"",""88400c7945fffff"",""88400c7947fffff"",""88400c795dfffff"",""88400c7961fffff"",""88400c7965fffff"",""88400c7969fffff"",""88400c796bfffff"",""88400c796dfffff""]","[""hotel_ctrip_36279913"",""food_ff3fb573-b197-4db2-8625-48961ed179bb"",""food_2615c0cd-8929-4655-9518-16297e602aaa"",""food_737278d7-89b6-4ee6-994f-1ddab8d058b5""]",12,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:修文 · 近贵阳桃源河景区 · 朵芳阁桃源河温泉""]",,,needs_review,19eb2c57f366e19014da4155f7a0934b79132c5b385b8e9fcb2d500d0e8247d2,2026-09-16,2026-09-16,2026-09-16,16,,
zone_b0cc8a100c,近南江大峡谷 · 南江大峡谷漂流,商圈,"[""amap:近南江大峡谷 · 南江大峡谷漂流""]","[""88400c4d21fffff"",""88400c4d25fffff"",""88400c4d29fffff"",""88400c4d2bfffff"",""88400c4d31fffff"",""88400c4d39fffff"",""88400c4d3bfffff"",""88400c4d3dfffff"",""88400eb211fffff"",""88400eb21bfffff"",""88400eb251fffff"",""88400eb253fffff""]","[""area_amap_B0FFINARJX"",""area_amap_B0FFIZUT02"",""area_amap_B0FFJ0FBDD"",""area_amap_B0FFJ3YK31"",""area_amap_B0FFJ5JZUW""]",12,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近南江大峡谷 · 南江大峡谷漂流""]",,,needs_review,103333f7c4dcd0a9e3bd256d07daa35636de5ae692b8874158e822fec7271ae2,2026-09-16,2026-09-16,2026-09-16,31,,
zone_96bf11980c,清镇 · 近红枫湖小三亚 · 大坡观海艺术村,商圈,"[""amap:清镇 · 近红枫湖小三亚 · 大坡观海艺术村"",""amap:近红枫湖小三亚 · 大坡观海艺术村""]","[""88400c2141fffff"",""88400c2143fffff"",""88400c2145fffff"",""88400c2149fffff"",""88400c214bfffff"",""88400c214dfffff"",""88400c2169fffff"",""88400c216bfffff"",""88400c2327fffff"",""88400c232dfffff"",""88400c3893fffff"",""88400c389bfffff""]","[""hotel_ctrip_128152101"",""hotel_ctrip_134389005"",""hotel_ctrip_134924564"",""hotel_ctrip_107202641"",""hotel_ctrip_107946915""]",12,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:清镇 · 近红枫湖小三亚 · 大坡观海艺术村""]",,,needs_review,5a045bd251bc422cc49f9c8347d3937dd62fd003deb1433b1fff358047bf333e,2026-09-16,2026-09-16,2026-09-16,40,,
zone_48d8097799,开阳 · 近峰糖关,商圈,"[""amap:开阳 · 近峰糖关""]","[""88400c4881fffff"",""88400c488dfffff"",""88400c48a3fffff"",""88400c48b5fffff"",""88400c48bdfffff"",""88400c48e7fffff"",""88400c4993fffff"",""88400c499bfffff"",""88400c49dbfffff"",""88400eb241fffff"",""88400eb245fffff""]","[""hotel_ctrip_134281676""]",11,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:开阳 · 近峰糖关""]",,,needs_review,a3af556f5d984bb47e2d7e3c5914d3aeec0b42932a3227e8f11c3d39f9eafbe3,2026-09-16,2026-09-16,2026-09-16,12,,
zone_28d2164e66,近五朵莲花 · 白虎山,商圈,"[""amap:近五朵莲花 · 白虎山""]","[""88400c6121fffff"",""88400c6125fffff"",""88400c6127fffff"",""88400c612bfffff"",""88400c612dfffff"",""88400c6131fffff"",""88400c6135fffff"",""88400c6139fffff"",""88400c613dfffff"",""88400c6ac3fffff"",""88400c6ac5fffff""]","[""hotel_ctrip_134446779""]",11,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近五朵莲花 · 白虎山""]",,,needs_review,ba05ee4144e04391896af14173f796ed4a5a465f0727aba2b70e1f50626e8c43,2026-09-16,2026-09-16,2026-09-16,12,,
zone_b39ea7e676,近修文老客车站 · 贵州中医药大学时珍学院,交通枢纽片区,"[""amap:近修文老客车站 · 贵州中医药大学时珍学院""]","[""88400c6013fffff"",""88400c6019fffff"",""88400c601bfffff"",""88400c6053fffff"",""88400c60c1fffff"",""88400c60c9fffff"",""88400c60cdfffff"",""88400c62a1fffff"",""88400c62a5fffff"",""88400c62a7fffff"",""88400c62abfffff""]","[""hotel_ctrip_133289230"",""food_b7cab797-46a8-4759-89c4-043349f9f1f4"",""food_e9045bae-f74b-47b4-a2c4-3b203b8bea2b"",""food_17bac43f-30f6-41a5-92bb-1d94f9a44de1"",""food_434ccdca-aeec-49f0-b06c-0915ddd92175""]",11,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近修文老客车站 · 贵州中医药大学时珍学院""]",,,needs_review,3dcd5485f7141b1d0a01ace3f4226f6866cd817d151f0baf5792bbc532e9f158,2026-09-16,2026-09-16,2026-09-16,16,,
zone_567683f5e5,清镇 · 近红枫湖风景区 · 红枫湖亚高原水上运动基地,商圈,"[""amap:清镇 · 近红枫湖风景区 · 红枫湖亚高原水上运动基地"",""amap:近吉洋庄园 · 红枫湖风景区"",""amap:近红枫湖风景区 · 华城兴隆度假村"",""amap:近红枫湖风景区-侗寨 · 红枫湖风景名胜区苗寨""]","[""88400c2301fffff"",""88400c2305fffff"",""88400c2309fffff"",""88400c230bfffff"",""88400c230dfffff"",""88400c2329fffff"",""88400c2347fffff"",""88400c2361fffff"",""88400c2363fffff"",""88400c2367fffff"",""88400c3a93fffff""]","[""hotel_ctrip_127957136"",""hotel_ctrip_120199080"",""hotel_ctrip_128467447"",""hotel_ctrip_128152573"",""hotel_ctrip_128221522""]",11,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:清镇 · 近红枫湖风景区 · 红枫湖亚高原水上运动基地""]",,,needs_review,bc1a2dc895968b60c3afeafe2a5f24deec770f68606a4dd40f92ce28eecdf679,2026-09-16,2026-09-16,2026-09-16,60,,
zone_ecccf14871,青龙,商圈,"[""amap:清镇"",""amap:清镇 · 近四季贵州极地冒险水世界 · 时光贵州古镇"",""amap:清镇 · 近天主堂 · 辰艺水景"",""amap:清镇 · 近广大城文化体育公园 · 清镇市麓浮宫"",""amap:清镇 · 近时光贵州古镇 · 四季贵州极地冒险水世界"",""amap:清镇 · 近贵州工商职业大学 · 中环国际大厦E区"",""amap:近云岭1号财富中心 · 贵天大厦"",""amap:近新华路步行街 · 人民广场"",""amap:近时光贵州古镇 · 清镇市社会客车站"",""amap:近时光贵州古镇 · 贵州省清镇市奇石博物馆"",""amap:近杭州丝绸馆 · 贵州工商职业大学"",""amap:近桔子儿童游乐园(塔峰路店) · 亚华山庄"",""amap:近清镇市旅游集散中心 · 清镇市社会客车站"",""amap:近清镇市社会客车站 · 清镇市旅游集散中心"",""amap:近渝州清足阁 · 人民广场"",""amap:近渝州清足阁 · 时光贵州古镇"",""amap:近红枫湖旅游度假村 · 贵州工商职业大学"",""amap:近红枫湖旅游度假村 · 贵州电力职业技术学院"",""amap:近茶马古镇 · 红枫湖旅游度假村"",""amap:近贵州工商职业大学 · 中环国际大厦E区"",""amap:近贵州工商职业大学 · 时光贵州古镇"",""amap:近贵州工商职业大学 · 渝州清足阁"",""amap:近贵州省清镇市奇石博物馆 · 渝州清足阁"",""amap_regeo:青龙""]","[""88400c3813fffff"",""88400c3817fffff"",""88400c3819fffff"",""88400c38c1fffff"",""88400c38c3fffff"",""88400c38c5fffff"",""88400c38c7fffff"",""88400c38e1fffff"",""88400c38e9fffff"",""88400c38ebfffff"",""88400c38edfffff""]","[""hotel_ctrip_103982872"",""hotel_ctrip_1064526"",""hotel_ctrip_122740382"",""hotel_ctrip_2311321"",""hotel_ctrip_25306550""]",11,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:青龙""]",,,needs_review,4ef60d9e9b921e1ef22564b4cfcec12748ac67d06edd92fc1e61761bb9fd7ee7,2026-09-16,2026-09-16,2026-09-16,850,,
zone_2283bde01e,近玄圃台 · 灵达渡假村,商圈,"[""amap:近玄圃台 · 灵达渡假村""]","[""88400c7681fffff"",""88400c7683fffff"",""88400c7685fffff"",""88400c7687fffff"",""88400c768bfffff"",""88400c7695fffff"",""88400c76a3fffff"",""88400c76abfffff"",""88400c76b1fffff"",""88400c76bdfffff""]","[""hotel_ctrip_130848158"",""hotel_ctrip_130243003"",""hotel_ctrip_120188049"",""hotel_ctrip_122382285"",""hotel_ctrip_120189404""]",10,,,admin_520115,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近玄圃台 · 灵达渡假村""]",,,needs_review,8df7b26f192fe6368c290472a1f93c65980be9a38d279801e1da54d99447a88c,2026-09-16,2026-09-16,2026-09-16,20,,
zone_34710b2bc4,近百花湖星苑 · 贩卖日落百花湖营地,商圈,"[""amap:近百花湖星苑 · 贩卖日落百花湖营地""]","[""88400c7689fffff"",""88400c768dfffff"",""88400c76c1fffff"",""88400c76c3fffff"",""88400c76c7fffff"",""88400c76cbfffff"",""88400c76d5fffff"",""88400c76ddfffff"",""88400c76e3fffff"",""88400c76ebfffff""]","[""hotel_ctrip_120191074"",""hotel_ctrip_122021900"",""hotel_ctrip_122758247"",""hotel_ctrip_120083752"",""hotel_ctrip_120116623""]",10,,,admin_520115,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近百花湖星苑 · 贩卖日落百花湖营地""]",,,needs_review,1387c6eb238c3f4311d74e4d652602277090f665cbd90332ae1f179a67e9b1ec,2026-09-16,2026-09-16,2026-09-16,42,,
zone_a09956ad29,近黄龙洞 · 油栎林白鹭群,商圈,"[""amap:近黄龙洞 · 油栎林白鹭群""]","[""88400c1401fffff"",""88400c1405fffff"",""88400c1421fffff"",""88400c1423fffff"",""88400c1427fffff"",""88400c1429fffff"",""88400c142bfffff"",""88400c142dfffff"",""88400c1435fffff"",""88400c15c9fffff""]","[""hotel_ctrip_135170545"",""hotel_ctrip_67167796"",""hotel_ctrip_111708116"",""hotel_ctrip_131763007"",""food_57b26434-b7aa-49bd-a57c-0e306279cb5b""]",10,,,admin_520111,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近黄龙洞 · 油栎林白鹭群""]",,,needs_review,d94402863d3d6e43b66bb3642e2f4fe01e1e8a1981169670572b01f9c3f7d4cb,2026-09-16,2026-09-16,2026-09-16,39,,
zone_cc79ee29f9,近猴耳天坑·极限酷玩公园 · 猴耳洞,商圈,"[""amap:近猴耳天坑·极限酷玩公园 · 猴耳洞""]","[""88400eb113fffff"",""88400eb1a9fffff"",""88400eb1c1fffff"",""88400eb1c5fffff"",""88400eb1c7fffff"",""88400eb1e1fffff"",""88400eb1e3fffff"",""88400eb1e5fffff"",""88400eb1e9fffff"",""88400eb1edfffff""]","[""area_amap_B03530RL93"",""area_amap_B0FFK4GFIA"",""hotel_ctrip_135320347"",""hotel_ctrip_129263134""]",10,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近猴耳天坑·极限酷玩公园 · 猴耳洞""]",,,needs_review,c94781f180a58a3352b42f79a0d7f0f3d43ed7e07f7456e28902767d2083da77,2026-09-16,2026-09-16,2026-09-16,14,,
zone_b8481f4422,近南江水上欢乐园 · 溯溪公园,商圈,"[""amap:近南江水上欢乐园 · 溯溪公园""]","[""88400eb213fffff"",""88400eb287fffff"",""88400eb289fffff"",""88400eb28bfffff"",""88400eb28dfffff"",""88400eb295fffff"",""88400eb29dfffff"",""88400eb2c1fffff"",""88400eb2c3fffff"",""88400eb2d5fffff""]","[""hotel_ctrip_53965063""]",10,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近南江水上欢乐园 · 溯溪公园""]",,,needs_review,41cf6e2c6b31629860646189bd157a2e5d0256b657c42bc7407ed4011af03f48,2026-09-16,2026-09-16,2026-09-16,11,,
zone_4c0b2067b0,息烽 · 距开阳中心直线距离24.5公里,商圈,"[""amap:息烽 · 距开阳中心直线距离24.5公里""]","[""88400c6949fffff"",""88400c694dfffff"",""88400c6b23fffff"",""88400c6b27fffff"",""88400c6b2bfffff"",""88400c6b2dfffff"",""88400c6b3dfffff"",""88400c6b63fffff"",""88400eb491fffff"",""88400eb493fffff""]","[""hotel_ctrip_123793269""]",10,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 距开阳中心直线距离24.5公里""]",,,needs_review,0b59ba3e7100cdab56fc25e22b4c300e347a7ecd59bdcc13a7ad6edeb048abf8,2026-09-16,2026-09-16,2026-09-16,11,,
zone_377f617181,息烽 · 近南山天沐温泉 · 天龙观,商圈,"[""amap:息烽 · 近南山天沐温泉 · 天龙观""]","[""88400c6865fffff"",""88400c686dfffff"",""88400c6941fffff"",""88400c6945fffff"",""88400c694bfffff"",""88400c6959fffff"",""88400c696bfffff"",""88400c6b33fffff"",""88400c6b35fffff"",""88400c6b37fffff""]","[""hotel_ctrip_48612317"",""hotel_ctrip_104379698"",""hotel_ctrip_25146537"",""food_e3a07534-5803-41b9-83b7-78b802039ad5"",""food_a5e3c169-c25f-4387-9e24-234de5a03c1f""]",10,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 近南山天沐温泉 · 天龙观""]",,,needs_review,5071546d655f2453c3b792bb513985ae7d9f730874e6f0e47d06a5ede75d3ded,2026-09-16,2026-09-16,2026-09-16,16,,
zone_562f103b1b,近贵州修文苏格兰牧场 · 骑马游乐场,商圈,"[""amap:近贵州修文苏格兰牧场 · 骑马游乐场""]","[""88400c7887fffff"",""88400c78a1fffff"",""88400c78a3fffff"",""88400c78a5fffff"",""88400c78a9fffff"",""88400c78abfffff"",""88400c78adfffff"",""88400c78bdfffff"",""88400c78e5fffff"",""88400c79dbfffff""]","[""area_amap_B0FFHCKVIS"",""hotel_ctrip_134302994""]",10,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵州修文苏格兰牧场 · 骑马游乐场""]",,,needs_review,8ee9e0201b3c25fc1ea99e3c1fdbc1461b10a9bf5019a17dc24b4ea814f3e148,2026-09-16,2026-09-16,2026-09-16,12,,
zone_779cc487a9,近河南海润德游泳池水设备 · 中国阳明文化园,商圈,"[""amap:近河南海润德游泳池水设备 · 中国阳明文化园""]","[""88400c6023fffff"",""88400c6027fffff"",""88400c6035fffff"",""88400c6117fffff"",""88400c611bfffff"",""88400c6189fffff"",""88400c61c3fffff"",""88400c61c7fffff"",""88400c61c9fffff"",""88400c61d1fffff""]","[""hotel_ctrip_135237660""]",10,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近河南海润德游泳池水设备 · 中国阳明文化园""]",,,needs_review,f9d09e1ce554e15e5e23808428b8581ebf521a22d155b86b90edc248c047ce9b,2026-09-16,2026-09-16,2026-09-16,11,,
zone_bc3d14ca9b,近照壁山 · 乌鸡坡,商圈,"[""amap:近照壁山 · 乌鸡坡""]","[""88400c6107fffff"",""88400c610dfffff"",""88400c6145fffff"",""88400c6147fffff"",""88400c6161fffff"",""88400c6163fffff"",""88400c6165fffff"",""88400c6169fffff"",""88400c616dfffff"",""88400c6a5bfffff""]","[""hotel_ctrip_122360337"",""food_c92ec8c4-c516-4acf-b1ee-dc29582de2f9"",""food_e55d71f0-9ba0-463e-bef8-d21e0fb34c49""]",10,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近照壁山 · 乌鸡坡""]",,,needs_review,b2507657aeae639d11677410c6a43baa58c58ec6735e3e9890f95edb356d5653,2026-09-16,2026-09-16,2026-09-16,13,,
zone_f416f861d2,近红军杨顺清墓 · 清镇市卫城镇客车站,交通枢纽片区,"[""amap:近红军杨顺清墓 · 清镇市卫城镇客车站""]","[""884008930dfffff"",""8840089321fffff"",""884008932dfffff"",""8840089361fffff"",""8840089363fffff"",""8840089365fffff"",""8840089367fffff"",""8840089369fffff"",""884008936bfffff"",""884008936dfffff""]","[""hotel_ctrip_120035929"",""food_4a877a47-8c8d-4341-9f79-695e5c19d22d""]",10,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近红军杨顺清墓 · 清镇市卫城镇客车站""]",,,needs_review,60b7256842c84b61b9cc7bc3687d8a517e683acfec0cb61f0345f07a73c22578,2026-09-16,2026-09-16,2026-09-16,12,,
zone_e9a8fda449,未来方舟,商圈,"[""amap:东山"",""amap:未来方舟"",""amap:未来方舟地区"",""amap_regeo:东山"",""amap_regeo:未来方舟""]","[""88400c08dbfffff"",""88400c0d4dfffff"",""88400c0f21fffff"",""88400c0f25fffff"",""88400c0f27fffff"",""88400c0f29fffff"",""88400c0f2dfffff"",""88400c0f63fffff"",""88400c0f67fffff""]","[""area_amap_B0FFK8I1DV"",""area_amap_B0FFL16BB5"",""area_amap_B0HK01DFOP"",""area_amap_B0KUFCVVD4"",""area_amap_B0LAKXQ5QA""]",9,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:未来方舟""]",,,needs_review,208c576b9932f15c5b06bcd36aca3ecb6cdb0d1ce7f0a76b08eacbf263c56a0b,2026-09-16,2026-09-16,2026-09-16,434,,
zone_4c33416cdc,东山,商圈,"[""amap:东山"",""amap:喷水池/太平路"",""amap:大营坡(商圈)"",""amap:宝山北路/宝山南路"",""amap:月亮岩"",""amap:未来方舟地区"",""amap_regeo:东山"",""amap_regeo:大营坡(商圈)"",""amap_regeo:宝山北路/宝山南路"",""amap_regeo:文昌北路"",""amap_regeo:月亮岩"",""amap_regeo:未来方舟""]","[""88400c0f05fffff"",""88400c0f07fffff"",""88400c0f0dfffff"",""88400c0f23fffff"",""88400c0f2bfffff"",""88400c0f31fffff"",""88400c0f35fffff"",""88400c0f39fffff"",""88400c0f3dfffff""]","[""area_amap_B0353005A2"",""area_amap_B035301P75"",""area_amap_B035301XB4"",""area_amap_B0353033AF"",""area_amap_B03530PA7E""]",9,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:东山""]",,,needs_review,21f87d4fca39ff2f58142cf35f76075afd84fa84ed118fd586358758ef10bc76,2026-09-16,2026-09-16,2026-09-16,471,,
zone_93a3ed0d88,近百花湖青悠里湖畔露营基地 · 林樾听溪露营基地,商圈,"[""amap:近百花湖青悠里湖畔露营基地 · 林樾听溪露营基地""]","[""88400c2b41fffff"",""88400c2b4dfffff"",""88400c2b69fffff"",""88400c39a5fffff"",""88400c7691fffff"",""88400c7699fffff"",""88400c769bfffff"",""88400c769dfffff"",""88400c76d9fffff""]","[""hotel_ctrip_134613164"",""hotel_ctrip_129234026"",""hotel_ctrip_129938716"",""food_28386746-1b4d-4649-bd6f-0a3b1854f9b3""]",9,,,admin_520115,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近百花湖青悠里湖畔露营基地 · 林樾听溪露营基地""]",,,needs_review,130b149bf1e2070be3d1f93832d6172a27358b908db30ab4e032e13ebf27340a,2026-09-16,2026-09-16,2026-09-16,13,,
zone_d7f53f2092,新添寨,商圈,"[""amap_regeo:新添寨""]","[""88400c0887fffff"",""88400c08abfffff"",""88400c08b3fffff"",""88400c08b7fffff"",""88400c0d65fffff"",""88400c7241fffff"",""88400c7243fffff"",""88400c725bfffff"",""88400c726bfffff""]","[""food_5b5dd29b-fd06-47cb-8665-d2e455fd3310"",""food_752d3cca-9c0b-432e-bfc1-17ea1f1cd0ee"",""food_7eaa3750-13e2-4dba-9a59-9f2e79345e40"",""food_aa89df37-58a8-4bc2-80ba-16ce42645e64"",""food_1a150cb0-9329-415c-8b36-e7be28a0a56e""]",9,,,admin_520112,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:新添寨""]",,,needs_review,756d879e8bb0446a2a2ace5347af32939f49bdd7ce480620ed91dcecfc03d484,2026-09-16,2026-09-16,2026-09-16,51,,
zone_029c60d428,近开阳高寨风电场0215观景台,商圈,"[""amap:近开阳高寨风电场0215观景台""]","[""88400c4a29fffff"",""88400c4a45fffff"",""88400c4a65fffff"",""88400c4a67fffff"",""88400c4a69fffff"",""88400c5991fffff"",""88400c5995fffff"",""88400c599bfffff"",""88400c59bbfffff""]","[""hotel_ctrip_130805115""]",9,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近开阳高寨风电场0215观景台""]",,,needs_review,fc5ef5d6a042ef7fc294024275b6555db945d04620dba0f2d72f7719768c8fc7,2026-09-16,2026-09-16,2026-09-16,10,,
zone_3728d8a171,息烽 · 距开阳中心直线距离29.2公里,商圈,"[""amap:息烽 · 距开阳中心直线距离29.2公里""]","[""88400c6911fffff"",""88400c6915fffff"",""88400c6933fffff"",""88400c693bfffff"",""88400c693dfffff"",""88400c69c5fffff"",""88400c69e1fffff"",""88400c69e9fffff"",""88400c69ebfffff""]","[""hotel_ctrip_128028009""]",9,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 距开阳中心直线距离29.2公里""]",,,needs_review,ebca2cfd34a2638b6460ca7e94463ca2bfa72a7b4547db7bad21cc6898801934,2026-09-16,2026-09-16,2026-09-16,10,,
zone_04a6cf04df,清镇 · 近大湾露营 · 蒙安部落露营基地,商圈,"[""amap:清镇 · 近大湾露营 · 蒙安部落露营基地""]","[""88400c2201fffff"",""88400c2203fffff"",""88400c2209fffff"",""88400c223dfffff"",""88400c2247fffff"",""88400c224dfffff"",""88400c2255fffff"",""88400c2263fffff"",""88400c226bfffff""]","[""area_amap_B0KR2RI4Q9"",""hotel_ctrip_117611902"",""food_37cb14a1-4509-4e73-86ce-e669d1d4f13f""]",9,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:清镇 · 近大湾露营 · 蒙安部落露营基地""]",,,needs_review,d82b0d8f1fff1643c25475ef75b3008b547d392a31d42ae85d1a17488a2c2691,2026-09-16,2026-09-16,2026-09-16,12,,
zone_79be719d58,中天花园,商圈,"[""amap:中天花园"",""amap_regeo:中天花园"",""amap_regeo:沙河"",""amap_regeo:贵乌路""]","[""88400c0893fffff"",""88400c0d21fffff"",""88400c0d45fffff"",""88400c0d47fffff"",""88400c0d63fffff"",""88400c0d67fffff"",""88400c0d69fffff"",""88400c0d6bfffff""]","[""area_amap_B035301FTK"",""area_amap_B035302NSO"",""area_amap_B03530QAYV"",""area_amap_B0FFJ5K02A"",""area_amap_B0FFK3K39F""]",8,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:中天花园""]",,,needs_review,1ea5996f1eeeb0eeebe1f0a15d4227f969d4c48977d4bc8cb7d9b2bb7df864b6,2026-09-16,2026-09-16,2026-09-16,125,,
