采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_aba30906e1172f9c7379e9c8,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,booking,Booking.com,Booking.com,否,488156,https://www.booking.com/searchresults.zh.html?dest_id=488156&highlighted_hotels=488156&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=48815663_0_2_0_0&lang=zh&selected_currency=USD&exrt=0.03033199&ext_price_total=74.63&ext_price_tax=0.00&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788424185&no_rooms=1&edgtid=JvL6VxRwSBqJsTeaaYIPGQ&efpc=Y7mKJGCzmh8&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-488156&utm_content=dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb&aid=2127489&label=metagha-link-MRUS-hotel-488156_dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb,2026-09-06,2026-09-07,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,aba30906e1172f9c7379e9c81bd45e22f89dc66c9a6f75d55557d72c0beb1453
task_2f5a28b29d39568ea91725e2,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,booking,Booking.com,Booking.com,否,488156,https://www.booking.com/searchresults.zh.html?dest_id=488156&highlighted_hotels=488156&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=48815663_0_2_0_0&lang=zh&selected_currency=USD&exrt=0.03033199&ext_price_total=74.63&ext_price_tax=0.00&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788424185&no_rooms=1&edgtid=JvL6VxRwSBqJsTeaaYIPGQ&efpc=Y7mKJGCzmh8&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-488156&utm_content=dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb&aid=2127489&label=metagha-link-MRUS-hotel-488156_dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,2f5a28b29d39568ea91725e29649dc99b53c1857b6fce8f9048373b6c5556f36
task_f5888d81a2aa1d7d1a789ed4,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,booking,Booking.com,Booking.com,否,488156,https://www.booking.com/searchresults.zh.html?dest_id=488156&highlighted_hotels=488156&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=48815663_0_2_0_0&lang=zh&selected_currency=USD&exrt=0.03033199&ext_price_total=74.63&ext_price_tax=0.00&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788424185&no_rooms=1&edgtid=JvL6VxRwSBqJsTeaaYIPGQ&efpc=Y7mKJGCzmh8&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-488156&utm_content=dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb&aid=2127489&label=metagha-link-MRUS-hotel-488156_dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb,2026-09-12,2026-09-13,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,f5888d81a2aa1d7d1a789ed41b4f744d900f934a2ee26284bcbee0f017cbcc21
task_e831ef31e19c6a0a3999c4f0,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,booking,Booking.com,Booking.com,否,488156,https://www.booking.com/searchresults.zh.html?dest_id=488156&highlighted_hotels=488156&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=48815663_0_2_0_0&lang=zh&selected_currency=USD&exrt=0.03033199&ext_price_total=74.63&ext_price_tax=0.00&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788424185&no_rooms=1&edgtid=JvL6VxRwSBqJsTeaaYIPGQ&efpc=Y7mKJGCzmh8&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-488156&utm_content=dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb&aid=2127489&label=metagha-link-MRUS-hotel-488156_dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb,2026-09-19,2026-09-20,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,e831ef31e19c6a0a3999c4f0c0f43e5fe04fb580d4a6c5b52c2381198a8c2df1
task_936615ca59f67e6f9472ef61,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,booking,Booking.com,Booking.com,否,488156,https://www.booking.com/searchresults.zh.html?dest_id=488156&highlighted_hotels=488156&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=48815663_0_2_0_0&lang=zh&selected_currency=USD&exrt=0.03033199&ext_price_total=74.63&ext_price_tax=0.00&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788424185&no_rooms=1&edgtid=JvL6VxRwSBqJsTeaaYIPGQ&efpc=Y7mKJGCzmh8&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-488156&utm_content=dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb&aid=2127489&label=metagha-link-MRUS-hotel-488156_dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb,2026-09-26,2026-09-27,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,936615ca59f67e6f9472ef617c0aceb816efc3a052c6938228da26f75b593ef3
task_dc9641e22318212bb946b7fc,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,booking,Booking.com,Booking.com,否,488156,https://www.booking.com/searchresults.zh.html?dest_id=488156&highlighted_hotels=488156&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=48815663_0_2_0_0&lang=zh&selected_currency=USD&exrt=0.03033199&ext_price_total=74.63&ext_price_tax=0.00&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788424185&no_rooms=1&edgtid=JvL6VxRwSBqJsTeaaYIPGQ&efpc=Y7mKJGCzmh8&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-488156&utm_content=dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb&aid=2127489&label=metagha-link-MRUS-hotel-488156_dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb,2026-10-05,2026-10-06,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,dc9641e22318212bb946b7fc3e4b627af5d7c960c04a53668609298c89368d0a
task_945c8dec30e1bfa9faa0b9d2,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,booking,Booking.com,Booking.com,否,488156,https://www.booking.com/searchresults.zh.html?dest_id=488156&highlighted_hotels=488156&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=48815663_0_2_0_0&lang=zh&selected_currency=USD&exrt=0.03033199&ext_price_total=74.63&ext_price_tax=0.00&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788424185&no_rooms=1&edgtid=JvL6VxRwSBqJsTeaaYIPGQ&efpc=Y7mKJGCzmh8&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-488156&utm_content=dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb&aid=2127489&label=metagha-link-MRUS-hotel-488156_dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb,2026-10-20,2026-10-21,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,945c8dec30e1bfa9faa0b9d2d1ad4061f4fec0b8c22df4c5b97d49958bd19ba3
task_d90e79294234621d2d6f69c6,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,booking,Booking.com,Booking.com,否,488156,https://www.booking.com/searchresults.zh.html?dest_id=488156&highlighted_hotels=488156&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=48815663_0_2_0_0&lang=zh&selected_currency=USD&exrt=0.03033199&ext_price_total=74.63&ext_price_tax=0.00&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788424185&no_rooms=1&edgtid=JvL6VxRwSBqJsTeaaYIPGQ&efpc=Y7mKJGCzmh8&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-488156&utm_content=dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb&aid=2127489&label=metagha-link-MRUS-hotel-488156_dev-desktop_los-1_bw-16_dow-Saturday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-34_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260919_ppt-Thb,2026-11-04,2026-11-05,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,d90e79294234621d2d6f69c6edd11d4dae213f9d11227406846bcca1a95293b7
task_315fbd60918b12884a672cfe,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,vio,Vio.com,Vio.com,否,1826348,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=zh&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1826348&userCountry=US&profile=r2d2m73kn8&preferredRate=66.75&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1826348&day=19&month=09&year=2026&los=1&price=66.75&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=uMSD9y8H208fN9AhChEI1CwQsAQYjwMiA1VTRFIBMhIaFaGHz-saC2ZmWWlsRW44ZDFNKAMwxsfk1AY,2026-09-06,2026-09-07,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,315fbd60918b12884a672cfe56892cb77701b5a2da4768242782537b43919caa
task_fdcc32b4c6129f182e5ac3df,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,vio,Vio.com,Vio.com,否,1826348,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=zh&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1826348&userCountry=US&profile=r2d2m73kn8&preferredRate=66.75&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1826348&day=19&month=09&year=2026&los=1&price=66.75&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=uMSD9y8H208fN9AhChEI1CwQsAQYjwMiA1VTRFIBMhIaFaGHz-saC2ZmWWlsRW44ZDFNKAMwxsfk1AY,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,fdcc32b4c6129f182e5ac3dfff600b78d93ddcd0a785d0a3809acffddd0c7f8d
task_89f716e7be8f273242c90f04,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,vio,Vio.com,Vio.com,否,1826348,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=zh&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1826348&userCountry=US&profile=r2d2m73kn8&preferredRate=66.75&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1826348&day=19&month=09&year=2026&los=1&price=66.75&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=uMSD9y8H208fN9AhChEI1CwQsAQYjwMiA1VTRFIBMhIaFaGHz-saC2ZmWWlsRW44ZDFNKAMwxsfk1AY,2026-09-12,2026-09-13,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,89f716e7be8f273242c90f04a8dcbf8c6003dec50705684c2d4ab162bbdf0486
task_25f9296b27bd6e0091bb6172,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,vio,Vio.com,Vio.com,否,1826348,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=zh&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1826348&userCountry=US&profile=r2d2m73kn8&preferredRate=66.75&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1826348&day=19&month=09&year=2026&los=1&price=66.75&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=uMSD9y8H208fN9AhChEI1CwQsAQYjwMiA1VTRFIBMhIaFaGHz-saC2ZmWWlsRW44ZDFNKAMwxsfk1AY,2026-09-19,2026-09-20,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,25f9296b27bd6e0091bb61720f6a90147bf5379b21fcec698c74304b0d76522f
task_546d72d3498e44b8e1301e19,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,vio,Vio.com,Vio.com,否,1826348,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=zh&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1826348&userCountry=US&profile=r2d2m73kn8&preferredRate=66.75&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1826348&day=19&month=09&year=2026&los=1&price=66.75&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=uMSD9y8H208fN9AhChEI1CwQsAQYjwMiA1VTRFIBMhIaFaGHz-saC2ZmWWlsRW44ZDFNKAMwxsfk1AY,2026-09-26,2026-09-27,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,546d72d3498e44b8e1301e19618650e5a8e9d88f1188e38515c67d9b62a21b70
task_16f6a190fdcb2ffd163282a9,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,vio,Vio.com,Vio.com,否,1826348,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=zh&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1826348&userCountry=US&profile=r2d2m73kn8&preferredRate=66.75&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1826348&day=19&month=09&year=2026&los=1&price=66.75&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=uMSD9y8H208fN9AhChEI1CwQsAQYjwMiA1VTRFIBMhIaFaGHz-saC2ZmWWlsRW44ZDFNKAMwxsfk1AY,2026-10-05,2026-10-06,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,16f6a190fdcb2ffd163282a9a81459a75e8f39005733772e193b8980eab20a7c
task_be970ba8bef30591240c2bc7,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,vio,Vio.com,Vio.com,否,1826348,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=zh&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1826348&userCountry=US&profile=r2d2m73kn8&preferredRate=66.75&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1826348&day=19&month=09&year=2026&los=1&price=66.75&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=uMSD9y8H208fN9AhChEI1CwQsAQYjwMiA1VTRFIBMhIaFaGHz-saC2ZmWWlsRW44ZDFNKAMwxsfk1AY,2026-10-20,2026-10-21,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,be970ba8bef30591240c2bc70a924f38f4610c637fc7df1a0881bd53475c7d2c
task_39186f39b99e3564eaf875f0,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,vio,Vio.com,Vio.com,否,1826348,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=zh&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1826348&userCountry=US&profile=r2d2m73kn8&preferredRate=66.75&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1826348&day=19&month=09&year=2026&los=1&price=66.75&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=uMSD9y8H208fN9AhChEI1CwQsAQYjwMiA1VTRFIBMhIaFaGHz-saC2ZmWWlsRW44ZDFNKAMwxsfk1AY,2026-11-04,2026-11-05,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,39186f39b99e3564eaf875f053779b41ae86a57086d1f5edb745b8fcb6a4c137
task_69d2b341b7558f04214464cf,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,hutchgo,hutchgo (Hutchison Travel Limited),hutchgo (Hutchison Travel Limited),否,1181672,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in={checkin_ddmmyyyy}&check_out={checkout_ddmmyyyy}&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1181672&tid=94d7342e-10e0-47f2-9a73-cc411348338b,2026-09-06,2026-09-07,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,69d2b341b7558f04214464cfe3e381ed92c001809077d278ef9f8234ce108d42
task_6598131a40969dc9c6491f2a,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,hutchgo,hutchgo (Hutchison Travel Limited),hutchgo (Hutchison Travel Limited),否,1181672,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in={checkin_ddmmyyyy}&check_out={checkout_ddmmyyyy}&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1181672&tid=94d7342e-10e0-47f2-9a73-cc411348338b,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,6598131a40969dc9c6491f2a651c10a9b6cd9a4c8fde00abe84549b9e4891c15
task_fa2625527be73ea1a8b9a3de,ChIJP83yBsae4jARWiFRw2oJrJo,Centara Watergate Pavilion Hotel Bangkok,S,hutchgo,hutchgo (Hutchison Travel Limited),hutchgo (Hutchison Travel Limited),否,1181672,https://www.hutchgo.com/affiliate/r.aspx?region=CA&lang_id=1&product=RH&currency=USD&check_in={checkin_ddmmyyyy}&check_out={checkout_ddmmyyyy}&affiliate_id=210034&banner_id=860018&u_id=&room=2_0_0&searchtype=HOTEL-PROPERTY&code=1181672&tid=94d7342e-10e0-47f2-9a73-cc411348338b,2026-09-12,2026-09-13,1,2,0,1,THB,TH,en,precision,second,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,fa2625527be73ea1a8b9a3def6b6cf2ea06a12134153471e3a44bb84c050a7a4
