问题ID,图谱实体ID,目标实体类型,POI名称,行政区,小红书帖子ID,标题,作者,发布日期,URL,时间窗口,距离核查日天数,名称直接命中,名称弱锚点,名称弱锚点命中,分店或位置上下文命中,游客语境线索,本地日常线索,攻略清单风险,商家营销风险,经营状态风险,跨区行程上下文,异地同名风险,行政区冲突,空间冲突词,旧业务地域污染,疑似协同营销,近重复组ID,同作者多帖,正文字符数,机器分流状态,待审核原文上下文,正文SHA256
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,68dc12df0000000007016d4f,分享贵州贵阳火车站0元免费寄存行李攻略,六六一个人旅行,2025-10-01,https://www.xiaohongshu.com/explore/68dc12df0000000007016d4f?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,351,是,,否,是,是,否,是,否,否,否,否,否,,否,否,,否,379,待语义审核,"火车站的任意一个地铁口,进到过安检区,直接问安检员或者找地铁工作人员问寄存行李在什么位置

希望可以帮到你们[自拍R][自拍R]
#一个人旅行[话题]# #行李寄存[话题]# #贵阳旅游[话题]# #贵阳行李寄存点[话题]#
#免费寄存行李[话题]# #自由行[话题]# #国庆假期[话题]# #国庆去哪儿[话题]# #贵阳站行李寄存[话题]# #贵阳站[话题]#",8f63bc46538f59b1a199ce3830c7e9326a0030760ed4c87dda7c79b4ab10d66a
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,69055f150000000004020b76,贵阳站快速乘车攻略,不晚✨,2025-11-01,https://www.xiaohongshu.com/explore/69055f150000000004020b76?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,320,是,,否,是,是,否,是,否,否,是,否,否,,否,否,,否,402,待审核_跨区行程上下文,"贵阳站快速乘车攻略
1交通:乘坐地铁1号线到贵阳火车站下车,从B口出站,步行大概3-5分钟到
2行李寄存处:地铁站内及B出口都可以寄存
[拔草R] 贵阳站也是贵阳火车站,除普速列车外,也有少量高铁,还有城际列车(比如遵义到贵阳),是相较于贵阳北站、贵阳东站,离市中心最近、最方便的车站
[拔草R]出站就是地铁口,可到望城坡换乘S1,喷水池",612a2a9215aeee37408f2b860ad35b873a91dc2d1edca7f7d46d5124afd53ac6
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a048e670000000007012df8,"如何从贵阳火车站出发,玩遍整个贵阳市中心?",石公里,2026-05-13,https://www.xiaohongshu.com/explore/6a048e670000000007012df8?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,127,是,,否,是,否,否,否,否,否,否,否,否,,否,否,,否,66,待语义审核,"如何从贵阳火车站出发,玩遍整个贵阳市中心?
今天用10公里带你们体验一下!#vlog日常[话题]# #贵阳[话题]# #街景随拍[话题]# #城市[话题]# #贵阳站[话题]#",2978fba206490ca5808eed3e098dc94f24db42c4971dc17462b845bf62c3f873
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6aa41e25000000002601c357,"贵阳三日游,保姆级逛吃攻略,超详细",且听风吟,2026-09-15,https://www.xiaohongshu.com/explore/6aa41e25000000002601c357?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,2,是,,否,是,是,否,是,否,否,否,否,否,,否,否,,否,997,待语义审核,"昌阁→民生路美食街→三只小黄鸭火锅(民生路店)
Day3:黔灵山公园→弘福寺→东山寺→翠微园→甲秀楼→粟多能花园烧烤(甲秀楼店)→返程

住宿
可喷水池片区
可花果园片区
可观山湖片区
可甲秀楼周边

交通
飞机:龙洞堡机场,坐地铁2号线直达市区;也可坐机场大巴,不要搭乘路边私家车
高铁:优先贵阳北站,地铁1号线进城;贵阳站靠近老城区,贵阳东站距离市区较远
自驾:市区停车紧张,青岩、天河潭有停车场;花溪远郊景点适合自驾,老城尽量停商场停车场
公共交通:地铁覆盖市区大部分点位,花溪的古镇、夜郎谷地铁到不了,建议打车或坐公交专线
打车:市区短途打车方便;青岩、天河潭距离市区远,建议拼车,避开早晚高峰堵车时段

美食
三只小黄鸭火锅(民生路店)
粟多能花",620872e4e30cca00dbcbce2aa92a9488f01aa13eb393606518c1b94614e0a449
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a7003da00000000220113d0,贵阳真实旅游攻略来了,可乐,2026-08-03,https://www.xiaohongshu.com/explore/6a7003da00000000220113d0?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,45,否,,否,否,是,否,是,否,否,是,否,否,,否,否,,否,900,排除_正文未直接命中名称,,01a7ac6c098aeb4a496c15592564a4aaee4ba7ab03cd02256e2502240e31ba53
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,68ff5f46000000000703962e,贵阳站详细打车攻略!,JUST WE既不伟大也不卑微,2025-10-27,https://www.xiaohongshu.com/explore/68ff5f46000000000703962e?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,325,是,,否,是,是,否,是,否,否,否,否,否,,否,否,,否,458,待语义审核,"贵阳站详细打车攻略!
快乐老家贵阳!我又双来出差啦[得意R]
来了太多次了,感觉真的有必要单独出个贵阳逛吃合集哈哈哈
贵阳站是个老车站,布局简单,车站内部无地铁、打车通道,出站也没电梯(也可能是我没找到),说实话刚走出站时有点懵,因为没有明显标牌,大家也各走各的,一下子不知道往哪走[捂脸R]
这里整理好了详细打车路线,送给初到贵阳站的小",ccc61429aeb6afaae1c66746825ef658722bdb2caddae08cd538296a00bc9ce3
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a50b49e00000000160245b9,贵阳站省钱攻略|7.5r带走贵州邮票冰箱贴,贵州冰箱贴日记,2026-07-10,https://www.xiaohongshu.com/explore/6a50b49e00000000160245b9?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,69,是,,否,是,是,否,是,否,否,否,否,否,,否,否,,否,246,待语义审核,"贵阳站省钱攻略|7.5r带走贵州邮票冰箱贴
来贵阳旅游买文创听我一句劝,直奔甲秀楼小摊!

外观:邮票木框+绸缎底,苗银凉亭蝴蝶流苏,多款配色

特色:刻贵州地标,旅行纪念感拉满
实用:冰箱磁吸,打开冰箱的时候就是贵州记忆!
价格:手工款仅7.5r一个,送人超划算
地址:定位甲秀楼
从甲秀楼进来一直往里走,过完桥右边有楼梯下到河道,",97a608dcdfa469a45a43359e4b473f457ed65d818795c4aad306e2d843015bd8
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a05d6e400000000080032b0,大众城市旅游攻略(贵阳),不额外加糖,2026-05-14,https://www.xiaohongshu.com/explore/6a05d6e400000000080032b0?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,126,是,,否,是,是,否,是,否,否,否,否,否,,否,否,,否,1067,待语义审核,"个状态吧。特别是小老费兄弟,大家都直接拿着手机几乎是贴着玻璃拍的。
图[一R][四R]/[一R][五R]:也是最后一天拍的,逛完黔灵山公园就直接到这了,也同样是坐公交。这里的建筑风格也是很有特点,是明清古建筑,有几百年历史。甲秀楼进去就到图[一R][五R]翠微园了,值得进去观赏,很有文人雅致风格。
图[一R][六R]:离开那天在贵阳站旁边的餐馆吃的羊肉粉,还不错,价格13r,没有坑。
就到这里啦,其他地方没有去多少有点可惜,不过没关系,来日方长。小贴士:贵阳的路大多是斜坡、地下通道和天桥(多台阶),建议大家穿舒适一点的鞋子;地点在高德上搜直线挺近的,但走起来很远#旅游攻略[话题]# #热门旅游城市[话题]# #大众旅游地[话题]# #贵阳旅游攻略[话题]#",89f94b48eb272b4e9bf91597f420a840a98f305133b4985fa1708d805e53830d
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6aa24928000000002802dd5c,本j人对自己做的贵阳攻略满意地睡不着...,Caroline韩,2026-09-12,https://www.xiaohongshu.com/explore/6aa24928000000002802dd5c?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,5,否,,否,否,是,否,是,否,否,否,否,否,,否,否,,否,367,排除_正文未直接命中名称,,f6e54b31e7f1c3374d59a776df575065297641f68e700db5a819c1ccb08d654d
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a9fd10a00000000120356ce,中秋国庆来贵州要玩的溶洞!!速住,户外玩家-小屿（贵州）,2026-09-08,https://www.xiaohongshu.com/explore/6a9fd10a00000000120356ce?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,9,是,,否,是,是,否,是,否,否,否,否,否,,否,否,,否,700,待语义审核,"云洞|垂直洞穴速降,高空溜索,看远古化石,适合地质科普

出行小提示
洞内阴凉,记得备外套,穿防滑鞋,涉水建议多备一双鞋子。
备好防晒、充电宝、肠胃药、驱蚊喷雾,雨具零食别落下。

交通参考
飞机:贵阳龙洞堡国际机场,全国可直飞
高铁:优先选贵阳北站,地铁直达市区;贵阳东站离市区远,无地铁直达,打车困难,不推荐
火车:贵阳站位于市区,吃喝玩乐很方便

贵州必吃
酸汤牛肉、地摊火锅、豆米火锅、清水烫、烤鸡,还有冰浆、洋芋粑、糯米饭等街头小吃。

挑个假期,奔赴地心秘境,解锁贵州别样体验

#贵州旅游[话题]# #贵州探洞[话题]# #贵州中秋国庆[话题]# #贵州溶洞[话题]# #贵州旅游攻略[话题]# #贵州美食[话题]# #贵阳周边游[话题]#",ebb00cc61b916852d96d2626b15cdd425b616508a5a05202885e5bdc35d2d061
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6aa93029000000002b01c881,"汪苏泷贵阳演唱会|追星+逛吃保姆级全攻略(内附朋友圈文案)
终于等到汪苏泷「明",芋圆吸吸吸,2026-09-15,https://www.xiaohongshu.com/explore/6aa93029000000002b01c881?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,2,是,,否,是,是,否,是,否,否,是,否,否,,否,否,,否,810,待审核_跨区行程上下文,"汪苏泷贵阳演唱会|追星+逛吃保姆级全攻略(内附朋友圈文案)
终于等到汪苏泷「明
汪苏泷贵阳演唱会|追星+逛吃保姆级全攻略(内附朋友圈文案)
终于等到汪苏泷「明日世界」贵阳站
给来贵阳追星的姐妹整理了极简不踩雷攻略
白天逛吃老城烟火,晚上奥体赴约大合唱
看完演唱会直接冲夜宵!追星+美食双向圆满!
演唱会信息
场馆:贵阳奥林匹克体育中心
时间:9.19/9.20 19:00
时长:约3小时,舞美超绝!
交通指南
地铁首选:2号线兴筑路站,步行10分钟直达
演唱会当日地铁延时运营,散场不堵车!",93f16b7be1a0747fda8392a9171cc9290c5a4f9dad4512db4e828d22fa389243
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a17dd18000000003501dad9,来贵阳|就做这保姆级逛吃攻略!!,馋爆波师（黔浆粉发起人）,2026-05-29,https://www.xiaohongshu.com/explore/6a17dd18000000003501dad9?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,111,否,,否,否,是,是,是,否,否,否,否,否,,否,否,,否,756,排除_正文未直接命中名称,,4f85ece564b5a3231614e13010f53c24ae2557e1818db3b983f12b3551e9dad5
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a6834ed000000001c013c58,(贵A-贵阳).333. 车站介绍: 贵阳站。,一只拍车的昆明局CRH2A-2351,2026-07-28,https://www.xiaohongshu.com/explore/6a6834ed000000001c013c58?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,51,是,,否,是,是,否,否,否,否,是,否,否,,否,否,,否,358,待审核_跨区行程上下文,"(贵A-贵阳).333. 车站介绍: 贵阳站。
车站位置: 中国贵州省贵阳市南明区四通街遵义路1号。
车站隶属单位: 中国铁路成都局集团有限公司贵阳车站。
车站等级: 特等站。
车站代码: 37646。
建筑面积: 33853m2(截至2014年9月)。
站场规模: 6台10线(截至2014年2月)。
年客运量: 639.71万人次(2024年)。
车站运营状态",89822ab7ad015c2da633771a322b7da52f590bbc22a842cc4e312b9762d17fe3
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,68b7a6b1000000001d009ceb,"贵阳共有5个车站.贵阳站,北站,东站,龙洞堡",夏天的春日庭院,2025-09-03,https://www.xiaohongshu.com/explore/68b7a6b1000000001d009ceb?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,379,是,,否,是,否,否,否,否,否,是,否,否,,否,否,,否,250,待审核_跨区行程上下文,"贵阳共有5个车站.贵阳站,北站,东站,龙洞堡
别走错喲[偷笑R]
[一R]贵阳站,位于南明区遵义路,也是图上标注的位置。很老的车站,从我们小时候就有了,一直到现在还在运行,站内设施也配齐了,出站即是地铁非常方便,贵阳到安顺100公里才15.是性价比相当高,而且现在人少,不拥挤不喧闹,还是很推荐的
[二R]贵阳北站,和东站,一个联结起四川,一个",5ec2ebab237d4f0dfdbdd6abad048cd88a4d1f3c65301946c2cc2295925ebc7d
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,686b539a000000000b01ced3,贵阳站10分钟超级方便的小屋,少梨涡,2025-07-07,https://www.xiaohongshu.com/explore/686b539a000000000b01ced3?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,437,是,,否,是,是,否,否,否,否,是,否,否,,否,否,,否,129,待审核_跨区行程上下文,"贵阳站10分钟超级方便的小屋
#Sukha小屋#万象国际C座[话题]#
(导航:贵阳市南明区遵义路105号万象国际C座)这个民宿是我旅行以来,住过最舒服的,非常干净,像家一样,本来只定了两晚,后面贵阳太多地方没走完,又续住了两晚,智能马桶,投影仪,好方便。#一个属于自己的温馨窝[话题]#",34011164d0877aaaf3525ceaab828134e21076f5ea193512b7b86c694b431458
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a5444b8000000000803c3db,贵阳南明万象国际特价车位90包月!,泊云蜗牛车位,2026-07-13,https://www.xiaohongshu.com/explore/6a5444b8000000000803c3db?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,66,否,,否,否,是,否,是,是,否,是,否,否,,否,否,near_dup_6a1ca73d862f,否,516,排除_正文未直接命中名称,,ba988f74628e58f3d6c9a871c7567b1e9989fbe507c068289dc4b2b3824ceb9c
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a6c25a500000000280002dd,贵阳南明万象国际地下停车场特价车位90包月,贵阳蜗牛车位,2026-07-31,https://www.xiaohongshu.com/explore/6a6c25a500000000280002dd?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,48,否,,否,否,是,否,是,是,否,是,否,否,,否,否,near_dup_6a1ca73d862f,否,499,排除_正文未直接命中名称,,222461df0519e766eab46ae16890a38fdc02990ef3dadb41c8711ec8128a4de2
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a89302e000000000b027847,"一句话说清京东MALL,#就是[话题]# “可以逛的京东”——线上有的价格和服务",贵阳京东超体销冠,2026-08-22,https://www.xiaohongshu.com/explore/6a89302e000000000b027847?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,26,否,,否,否,否,否,否,是,否,是,否,否,,否,否,,否,402,排除_正文未直接命中名称,,624dd5b030bba6a8a54f4fb0d51e9c3cf493bbf807637872fc077a09052cf5ae
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,69a6ff8a000000001600b932,贵阳租房|同辉花园·星光苑 合租,小甜筒🍦,2026-03-03,https://www.xiaohongshu.com/explore/69a6ff8a000000001600b932?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,198,否,,否,否,否,否,否,否,否,是,否,否,,否,否,,否,257,排除_正文未直接命中名称,,69d0913a58bc10cb93e3039b95e994b6089e3ddd799928598ba01ef0574cc26e
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a9fad94000000002601ebab,"小红书租房|尚义路小学学期房 贵阳碧桂园星作(房东直租版)
标题(3选1,",I'm  Unique,2026-09-08,https://www.xiaohongshu.com/explore/6a9fad94000000002601ebab?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,9,否,,否,否,否,否,否,否,否,是,否,否,,否,否,,否,629,排除_正文未直接命中名称,,0de2de341787cd74434e83f3bea379eb83cd891df4c34958aa235cc4dc67b505
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a858c670000000033031e40,京东MALL马上要来贵阳啦~,白昼,2026-08-19,https://www.xiaohongshu.com/explore/6a858c670000000033031e40?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,29,否,,否,否,是,否,否,否,否,是,否,否,,否,否,,否,227,排除_正文未直接命中名称,,74a6e61523744a741452affcca7933a71abb05fc4c5009e2f834e3d089375766
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,67ffaf83000000001c02f74a,贵阳火车站附近好吃的早餐摊摊~,贵阳小吃货,2025-04-16,https://www.xiaohongshu.com/explore/67ffaf83000000001c02f74a?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,519,是,,否,是,是,是,是,否,否,是,否,否,,否,否,,否,685,待审核_跨区行程上下文,"甜,也很好喝[偷笑R]
3距离火车站1km尚义小学包饼油条,位置就在尚义路小学门口的小咔咔,正宗老贵阳包饼油条,油辣椒和脆哨一绝!

如果这篇点赞破百,下期出火车站周边好吃的粉[偷笑R]

#值得为吃而去的小城[话题]# #贵阳美食打卡指南[话题]##贵阳[话题]# #正宗贵阳味[话题]# #贵阳特色美食[话题]# #贵阳站[话题]# #贵阳火车站[话题]# #贵阳美食攻略[话题]# #巷子里的小吃有多实在[话题]# #我最爱的路边摊[话题]# #早市的烟火气[话题]# #贵阳糯米饭[话题]# #包饼油条[话题]# #南明区美食[话题]# #必吃榜[话题]# #贵阳美食[话题]# #贵阳旅游[话题]# #寻味街头美食[话题]# #城市角落",8cc44b1580bffe559c7cfe682674e8b6105cf0c6df17a9b7bfd5b88270b9220c
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,67e95b44000000001c017e4e,贵州旅游碎碎念,出门买菜🐻,2025-03-30,https://www.xiaohongshu.com/explore/67e95b44000000001c017e4e?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,536,是,,否,是,是,否,是,否,否,是,否,否,,否,否,,否,992,待审核_跨区行程上下文,"贵州旅游碎碎念
1.来贵州旅游一定要学会分辨贵阳东站 贵阳站 贵阳北站 真的很容易把人搞晕有没有[汗颜R]

贵阳站离市区最近最方便 是小站 安检快 网约车走遵义路那边下客比较近

贵阳东也是小站 列车提前七分钟停止检票 离市区最远 可以坐276快线公交直达市区北京路地铁站a口 全程20分钟左右 2元车票 10分钟一班 进站的话要提前下车走五六分钟才能进

贵阳北站 是大站 赶",1bf4b742e9247aa620de84a7500f5a048fad1dbf52cd04e5e798dc81fdcc6806
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a8ef89c000000002600647d,贵阳人别扔!这20块钱在遵义路能当120块花,家电提案师小王（贵阳）,2026-08-26,https://www.xiaohongshu.com/explore/6a8ef89c000000002600647d?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,22,否,,否,否,否,是,否,是,否,是,否,否,,否,否,,否,250,排除_正文未直接命中名称,,921f2e8de790e3cca37179c4359d4d90870a42e6828f9a4ff818ab989d24e3fd
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,6a9652610000000012001f35,坐车观城~贵阳2路公交漫游,隔壁老王阿姨,2026-09-01,https://www.xiaohongshu.com/explore/6a9652610000000012001f35?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,16,是,,否,是,是,否,否,否,否,是,否,否,,否,否,,否,274,待审核_跨区行程上下文,"坐车观城~贵阳2路公交漫游
今天坐2路公交车环城,双层百万豪车头排C位[偷笑R],视线良好,优哉游哉。
贵阳1、2路公交车从贵阳站出发,相向而行,经南明、云岩区,再回到贵阳站。
这条环线,是小时候的市区,贵阳的内环,沿途经遵义路、瑞金路、延安路、枣山路、北京路、中华路,可达河滨公园、黔灵公园、喷水池、民生路、青云路等。
熟悉的街道、慢慢晃过,2块钱get的城市记忆 ,都是回忆呀。
#WeeklyPick[话题]# #城市的记忆[话题]# #坐车观城[",a34d1c369b6faa716d6af8d1a95f56e26ff558edb24bec77a98bb60ccf5be67b
GYTRAVEL-HV-20260916-0114,transithub_rail_036cee120df5af5ffc3f,TransitHub,贵阳站,南明区,69ec60d20000000036033a1d,贵阳站,祁伊芷然,2026-04-25,https://www.xiaohongshu.com/explore/69ec60d20000000036033a1d?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,145,是,,否,是,是,否,否,否,否,否,否,否,,否,否,,否,475,待语义审核,"贵阳站
贵阳站
Guiyang Railway Station
贵阳站坐落于贵州省贵阳市南明区,隶属中国铁路成都局集团有限公司,是川黔、沪昆、黔桂等普速铁路与贵广高铁、贵南高铁、贵阳环线铁路动车组的交汇枢纽,承担着贵阳中心城区及周边区域客货运输核心任务,衔接甲秀楼、青岩古镇等文旅地标,是黔中地区综合交通的关键门户。车站始建于",a7e40036edd2699177bf601dd87db6a54cb3c9d1c23d547f8e2083130e69eb40
GYTRAVEL-HV-20260916-0115,transithub_rail_0dbfaa60581647b5c786,TransitHub,贵阳北站,观山湖区,699d5f00000000000a02a381,贵阳北一日游 打卡夜郎谷-黔灵山-白宫,李特曼,2026-02-24,https://www.xiaohongshu.com/explore/699d5f00000000000a02a381?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,205,否,,否,否,是,否,是,否,否,否,否,否,,否,否,,否,666,排除_正文未直接命中名称,,12d0269355b75dbfe2adb850e8c062978f93ea24012679d494122234820890a4
GYTRAVEL-HV-20260916-0115,transithub_rail_0dbfaa60581647b5c786,TransitHub,贵阳北站,观山湖区,69e15c1100000000230163db,避雷贵阳北站,小果粒🍊,2026-04-17,https://www.xiaohongshu.com/explore/69e15c1100000000230163db?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,153,是,,否,否,是,否,否,否,否,否,否,否,,否,否,,否,209,待语义审核,"避雷贵阳北站
作为一个从没到贵阳的人来说,到贵阳北的的体验感差到极致,凌晨的车从出站就找不到一个能问路的值班人员,出站口到路面走了半小时,路面到地下通道一个指示牌都没有,一大群人找到不到路推着小孩的、年轻的大学生都有。就住火车站对面的关山月酒店那么短的距离走了一个小时,还是光着腿的(我承认没看好天气)。但没想过一个小时都走不到酒店",a5eeca71dd565ad1091128a77987c34e3265c078af9cf7e7adc1ec1f105e72a3
GYTRAVEL-HV-20260916-0115,transithub_rail_0dbfaa60581647b5c786,TransitHub,贵阳北站,观山湖区,69d630ca000000001f003467,在贵阳杀时间的半天,Helia,2026-04-08,https://www.xiaohongshu.com/explore/69d630ca000000001f003467?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,162,是,,否,否,是,否,是,否,否,否,否,是,花溪区,否,否,,否,472,待审核_行政区冲突,"在贵阳杀时间的半天
路线:贵阳北站 → 花溪夜郎谷 → 花溪公园 → 甲秀楼 → 青云市集

▪花溪夜郎谷 p1-12
从北站出发半小时左右就能到,不是天然景区,而是艺术家宋培伦用二十多年一锤一凿垒起来的石头童话世界。以古夜郎文化为灵感,遍地石像、石屋、面具图腾,粗犷又魔幻,神秘又有艺术张力。

▪花溪公园 p13
离夜郎谷很近,车程仅10分钟。被誉为",a345d37891d45ae7bac0289847605aaa301784bf7d3d33004ec25418414a9341
GYTRAVEL-HV-20260916-0115,transithub_rail_0dbfaa60581647b5c786,TransitHub,贵阳北站,观山湖区,6a6848770000000010029f2d,吐槽:路况、配套狂差劲!就是贵阳北站!,37.ViVi,2026-07-28,https://www.xiaohongshu.com/explore/6a6848770000000010029f2d?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,51,是,,否,否,是,否,否,否,否,否,否,否,,否,否,,否,473,待语义审核,"吐槽:路况、配套狂差劲!就是贵阳北站!
1
这次我愤怒了
没有到过这么差劲的车站及周边
站内热的能晕倒(不开空调吗?!)
住的对面那个地方叫“北大梦想城”
拖着箱子走出广场、地下通道
一拐二拐三拐四五拐(全靠双手双脚)
来回多个楼梯爬上爬下(一路后悔啊)
一路问人没人能直指(住宿指引不直观)
我是到这个车站吃苦来了!

2
路况是第一吐槽点,更恼火的是餐",6f68652084a9efce3d463d5c370b253facd7914c40197217f03e5ed4f6ff434b
GYTRAVEL-HV-20260916-0115,transithub_rail_0dbfaa60581647b5c786,TransitHub,贵阳北站,观山湖区,69f05f25000000001b0209ed,贵阳北站中转必冲!!10分钟直达美食街太香,另一种幸福🍫,2026-04-28,https://www.xiaohongshu.com/explore/69f05f25000000001b0209ed?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,142,是,,否,否,是,否,否,否,否,否,否,否,,否,否,,否,294,待语义审核,"贵阳北站中转必冲!!10分钟直达美食街太香
宝子们!在贵阳北站转车千万别干等!
出站步行10分钟直达【梦想美食街】
中转间隙也能炫到地道黔味,幸福感直接拉满
位置:贵阳北站对面·北大资源梦想城
时间:出站步行约10分钟,过个地下通道就到
吃什么不踩雷:
烙锅|贵州夜市灵魂,万物皆可烙,蘸水绝了
豆米火锅|软烂入味,暖乎乎超适合赶车人
",10d4c379ea45977db336b62d4d7e6f9668dd62d336c463add23bd54f601e9665
GYTRAVEL-HV-20260916-0115,transithub_rail_0dbfaa60581647b5c786,TransitHub,贵阳北站,观山湖区,688c795200000000040030e8,贵阳北站的设计师和老百姓有仇吗?,🌳 泠泠,2025-08-01,https://www.xiaohongshu.com/explore/688c795200000000040030e8?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,412,是,,否,否,是,是,否,否,否,否,否,否,,否,否,,否,297,待语义审核,"贵阳北站的设计师和老百姓有仇吗?
几次到北站都是不方便的,我从哪个城市走都没这么无助过。一出来,大大的广场,广场是真大啊,没有挡太阳的,也没有车,反正一望无际,修那么大广场,是为了什么呢?让大家出站跳广场舞?有那么大广场,那你把车安排上啊,或者有个指示。拖着行李走完广场,终于看到尽头都是围栏。[失望R][失望R][失望R]你们是怕游客从广场私自出逃",33b5fdceab47f3440c43374ed598c90a64427e479cd296e51ba18c5038f553ac
GYTRAVEL-HV-20260916-0115,transithub_rail_0dbfaa60581647b5c786,TransitHub,贵阳北站,观山湖区,6a685bb8000000000301f61f,贵州|打卡,慧宝🍀 i,2026-07-28,https://www.xiaohongshu.com/explore/6a685bb8000000000301f61f?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,51,是,,否,否,是,否,是,否,否,是,否,否,,否,否,,否,579,待审核_跨区行程上下文,"贵州|打卡
day1:
住:贵阳北站(栖迟酒店)
吃:黔味寻活油烙锅+巧八角冰浆(很方便就在酒店楼下有美食街)
路线:喷水池→民生路→白宫→双子塔
贵阳北C口→喷水池C口(小孟工业园方向)→步行(13min)→地铁(喷水池H口→换乘3号线:延安西路站→松花路站A口出)→打车回酒店(15min)
day2:
路线:黔灵山→青云市集→甲秀楼↓
贵阳北站→北京",53dea425070cd6672ad755003112d783fdd9c2db6b74021efc29af9eba08ca50
