交通类型代码,交通类型中文,route_id,stop_id,最小stop_sequence,最大stop_sequence,经过行程数
2,铁路,62,229,5,5,1
2,铁路,62,230,7,7,1
2,铁路,62,231,8,8,1
2,铁路,62,232,9,9,1
2,铁路,62,233,10,10,1
2,铁路,62,234,12,12,1
2,铁路,62,236,13,13,1
2,铁路,62,238,2,2,1
2,铁路,62,240,4,4,1
2,铁路,62,241,6,6,1
2,铁路,62,242,11,11,1
2,铁路,63,212,14,14,1
2,铁路,63,226,11,11,1
2,铁路,63,229,9,9,1
2,铁路,63,230,7,7,1
2,铁路,63,231,6,6,1
2,铁路,63,232,5,5,1
2,铁路,63,233,4,4,1
2,铁路,63,234,2,2,1
2,铁路,63,236,1,1,1
2,铁路,63,237,13,13,1
2,铁路,63,238,12,12,1
2,铁路,63,240,10,10,1
2,铁路,63,241,8,8,1
2,铁路,63,242,3,3,1
2,铁路,64,212,1,1,1
2,铁路,64,226,3,3,1
2,铁路,64,229,5,5,1
2,铁路,64,230,7,7,1
2,铁路,64,231,8,8,1
2,铁路,64,232,9,9,1
2,铁路,64,233,10,10,1
2,铁路,64,234,12,12,1
2,铁路,64,236,13,13,1
2,铁路,64,238,2,2,1
2,铁路,64,240,4,4,1
2,铁路,64,241,6,6,1
2,铁路,64,242,11,11,1
2,铁路,65,212,14,14,1
2,铁路,65,226,11,11,1
2,铁路,65,229,9,9,1
2,铁路,65,230,7,7,1
2,铁路,65,231,6,6,1
2,铁路,65,232,5,5,1
2,铁路,65,233,4,4,1
2,铁路,65,234,2,2,1
2,铁路,65,236,1,1,1
2,铁路,65,237,13,13,1
2,铁路,65,238,12,12,1
2,铁路,65,240,10,10,1
2,铁路,65,241,8,8,1
2,铁路,65,242,3,3,1
2,铁路,66,212,1,1,1
2,铁路,66,214,6,6,1
2,铁路,66,216,8,8,1
2,铁路,66,219,10,10,1
2,铁路,66,220,3,3,1
2,铁路,66,222,7,7,1
2,铁路,66,223,9,9,1
2,铁路,66,224,11,11,1
2,铁路,66,225,2,2,1
2,铁路,66,228,4,4,1
2,铁路,66,266,5,5,1
2,铁路,67,212,15,15,1
2,铁路,67,214,5,5,1
2,铁路,67,216,3,3,1
2,铁路,67,218,6,6,1
2,铁路,67,220,13,13,1
2,铁路,67,222,4,4,1
2,铁路,67,223,2,2,1
2,铁路,67,224,1,1,1
2,铁路,67,225,14,14,1
2,铁路,67,228,12,12,1
2,铁路,67,266,11,11,1
2,铁路,67,267,10,10,1
2,铁路,67,300,9,9,1
2,铁路,67,301,8,8,1
2,铁路,67,302,7,7,1
2,铁路,68,16947,11,11,1
2,铁路,68,16962,25,25,1
2,铁路,68,16963,7,7,1
2,铁路,68,16964,8,8,1
2,铁路,68,16965,9,9,1
2,铁路,68,16966,10,10,1
2,铁路,68,16967,12,12,1
2,铁路,68,16971,13,13,1
2,铁路,68,16978,14,14,1
2,铁路,68,16979,15,15,1
2,铁路,68,16980,16,16,1
2,铁路,68,16981,17,17,1
2,铁路,68,16982,18,18,1
2,铁路,68,16983,19,19,1
2,铁路,68,16984,20,20,1
2,铁路,68,16985,21,21,1
2,铁路,68,16986,22,22,1
2,铁路,68,16987,23,23,1
2,铁路,68,16988,24,24,1
2,铁路,68,212,1,1,1
2,铁路,68,214,4,4,1
2,铁路,68,222,5,5,1
2,铁路,68,223,6,6,1
2,铁路,68,228,2,2,1
2,铁路,68,266,3,3,1
2,铁路,69,212,10,10,1
2,铁路,69,214,4,4,1
2,铁路,69,216,1,1,1
2,铁路,69,217,3,3,1
2,铁路,69,222,2,2,1
2,铁路,69,228,9,9,1
2,铁路,69,266,8,8,1
2,铁路,69,267,7,7,1
2,铁路,69,300,6,6,1
2,铁路,69,302,5,5,1
2,铁路,7,212,1,1,1
2,铁路,7,214,7,7,1
2,铁路,7,222,8,8,1
2,铁路,7,228,2,2,1
2,铁路,7,266,3,3,1
2,铁路,7,267,4,4,1
2,铁路,7,300,5,5,1
2,铁路,7,302,6,6,1
2,铁路,72,212,1,1,1
2,铁路,72,222,2,2,1
2,铁路,73,212,1,1,1
2,铁路,73,214,11,11,1
2,铁路,73,216,13,13,1
2,铁路,73,218,10,10,1
2,铁路,73,219,15,15,1
2,铁路,73,220,3,3,1
2,铁路,73,222,12,12,1
2,铁路,73,223,14,14,1
2,铁路,73,225,2,2,1
2,铁路,73,228,4,4,1
2,铁路,73,266,5,5,1
2,铁路,73,267,6,6,1
2,铁路,73,300,7,7,1
2,铁路,73,301,8,8,1
2,铁路,73,302,9,9,1
2,铁路,74,212,15,15,1
2,铁路,74,214,5,5,1
2,铁路,74,216,3,3,1
2,铁路,74,218,6,6,1
2,铁路,74,220,13,13,1
2,铁路,74,222,4,4,1
2,铁路,74,223,2,2,1
2,铁路,74,224,1,1,1
2,铁路,74,225,14,14,1
2,铁路,74,228,12,12,1
2,铁路,74,266,11,11,1
2,铁路,74,267,10,10,1
2,铁路,74,300,9,9,1
2,铁路,74,301,8,8,1
2,铁路,74,302,7,7,1
2,铁路,77,212,1,1,1
2,铁路,77,214,11,11,1
2,铁路,77,215,12,12,1
2,铁路,77,216,15,15,1
2,铁路,77,217,13,13,1
2,铁路,77,218,10,10,1
2,铁路,77,220,3,3,1
2,铁路,77,222,14,14,1
2,铁路,77,223,16,16,1
2,铁路,77,225,2,2,1
2,铁路,77,228,4,4,1
2,铁路,77,266,5,5,1
2,铁路,77,267,6,6,1
2,铁路,77,300,7,7,1
2,铁路,77,301,8,8,1
2,铁路,77,302,9,9,1
2,铁路,78,212,14,14,1
2,铁路,78,214,4,4,1
2,铁路,78,218,5,5,1
2,铁路,78,219,1,1,1
2,铁路,78,220,12,12,1
2,铁路,78,222,3,3,1
2,铁路,78,223,2,2,1
2,铁路,78,225,13,13,1
2,铁路,78,228,11,11,1
2,铁路,78,266,10,10,1
2,铁路,78,267,9,9,1
2,铁路,78,300,8,8,1
2,铁路,78,301,7,7,1
2,铁路,78,302,6,6,1
2,铁路,79,212,1,1,1
2,铁路,79,214,7,7,1
2,铁路,79,217,8,8,1
2,铁路,79,219,11,11,1
2,铁路,79,222,9,9,1
2,铁路,79,223,10,10,1
2,铁路,79,224,12,12,1
2,铁路,79,228,2,2,1
2,铁路,79,266,3,3,1
2,铁路,79,267,4,4,1
2,铁路,79,300,5,5,1
2,铁路,79,302,6,6,1
2,铁路,8,212,8,8,1
2,铁路,8,214,2,2,1
2,铁路,8,222,1,1,1
2,铁路,8,228,7,7,1
2,铁路,8,266,6,6,1
2,铁路,8,267,5,5,1
2,铁路,8,300,4,4,1
2,铁路,8,302,3,3,1
2,铁路,80,212,9,9,1
2,铁路,80,214,3,3,1
2,铁路,80,217,2,2,1
2,铁路,80,222,1,1,1
2,铁路,80,228,8,8,1
2,铁路,80,266,7,7,1
2,铁路,80,267,6,6,1
2,铁路,80,300,5,5,1
2,铁路,80,302,4,4,1
2,铁路,81,212,1,1,1
2,铁路,81,214,11,11,1
2,铁路,81,216,13,13,1
2,铁路,81,218,10,10,1
2,铁路,81,219,15,15,1
2,铁路,81,220,3,3,1
2,铁路,81,222,12,12,1
2,铁路,81,223,14,14,1
2,铁路,81,224,16,16,1
2,铁路,81,225,2,2,1
2,铁路,81,228,4,4,1
2,铁路,81,266,5,5,1
2,铁路,81,267,6,6,1
2,铁路,81,300,7,7,1
2,铁路,81,301,8,8,1
2,铁路,81,302,9,9,1
2,铁路,82,212,16,16,1
2,铁路,82,214,6,6,1
2,铁路,82,216,4,4,1
2,铁路,82,218,7,7,1
2,铁路,82,219,2,2,1
2,铁路,82,220,14,14,1
2,铁路,82,222,5,5,1
2,铁路,82,223,3,3,1
2,铁路,82,224,1,1,1
2,铁路,82,225,15,15,1
2,铁路,82,228,13,13,1
2,铁路,82,266,12,12,1
2,铁路,82,267,11,11,1
2,铁路,82,300,10,10,1
2,铁路,82,301,9,9,1
2,铁路,82,302,8,8,1
2,铁路,83,16968,18,18,1
2,铁路,83,16969,19,19,1
2,铁路,83,16970,20,20,1
2,铁路,83,16972,21,21,1
2,铁路,83,16973,22,22,1
2,铁路,83,16974,23,23,1
2,铁路,83,16975,24,24,1
2,铁路,83,16976,25,25,1
2,铁路,83,16977,26,26,1
2,铁路,83,243,1,1,2
2,铁路,83,244,3,3,2
2,铁路,83,245,4,4,2
2,铁路,83,247,5,5,2
2,铁路,83,248,7,7,2
2,铁路,83,249,8,8,2
2,铁路,83,250,9,9,2
2,铁路,83,251,10,10,2
2,铁路,83,252,11,11,2
2,铁路,83,253,12,12,2
2,铁路,83,254,13,13,2
2,铁路,83,255,14,14,2
2,铁路,83,256,15,15,2
2,铁路,83,257,16,16,2
2,铁路,83,258,17,17,2
2,铁路,83,268,2,2,2
2,铁路,83,269,6,6,2
2,铁路,84,243,17,17,1
2,铁路,84,244,15,15,1
2,铁路,84,245,14,14,1
2,铁路,84,247,13,13,1
2,铁路,84,248,11,11,1
2,铁路,84,249,10,10,1
2,铁路,84,250,9,9,1
2,铁路,84,251,8,8,1
2,铁路,84,252,7,7,1
2,铁路,84,253,6,6,1
2,铁路,84,254,5,5,1
2,铁路,84,255,4,4,1
2,铁路,84,256,3,3,1
2,铁路,84,257,2,2,1
2,铁路,84,258,1,1,1
2,铁路,84,268,16,16,1
2,铁路,84,269,12,12,1
2,铁路,85,212,1,1,1
2,铁路,85,220,2,2,1
2,铁路,85,228,3,3,1
2,铁路,85,245,6,6,1
2,铁路,85,246,5,5,1
2,铁路,85,248,8,8,1
2,铁路,85,249,9,9,1
2,铁路,85,250,10,10,1
2,铁路,85,251,11,11,1
2,铁路,85,252,12,12,1
2,铁路,85,253,13,13,1
2,铁路,85,254,14,14,1
2,铁路,85,255,15,15,1
2,铁路,85,256,16,16,1
2,铁路,85,257,17,17,1
2,铁路,85,258,18,18,1
2,铁路,85,266,4,4,1
2,铁路,85,269,7,7,1
2,铁路,86,212,18,18,1
2,铁路,86,220,17,17,1
2,铁路,86,228,16,16,1
2,铁路,86,245,13,13,1
2,铁路,86,246,14,14,1
2,铁路,86,248,11,11,1
2,铁路,86,249,10,10,1
2,铁路,86,250,9,9,1
2,铁路,86,251,8,8,1
2,铁路,86,252,7,7,1
2,铁路,86,253,6,6,1
2,铁路,86,254,5,5,1
2,铁路,86,255,4,4,1
2,铁路,86,256,3,3,1
2,铁路,86,257,2,2,1
2,铁路,86,258,1,1,1
2,铁路,86,266,15,15,1
2,铁路,86,269,12,12,1
2,铁路,87,212,1,1,1
2,铁路,87,226,4,4,1
2,铁路,87,229,6,6,1
2,铁路,87,230,8,8,1
2,铁路,87,231,9,9,1
2,铁路,87,233,10,10,1
2,铁路,87,234,12,12,1
2,铁路,87,236,13,13,1
2,铁路,87,237,2,2,1
2,铁路,87,238,3,3,1
2,铁路,87,240,5,5,1
2,铁路,87,241,7,7,1
2,铁路,87,242,11,11,1
2,铁路,88,212,14,14,1
2,铁路,88,225,13,13,1
2,铁路,88,226,10,10,1
2,铁路,88,229,8,8,1
2,铁路,88,230,6,6,1
2,铁路,88,231,5,5,1
2,铁路,88,233,4,4,1
2,铁路,88,234,2,2,1
2,铁路,88,236,1,1,1
2,铁路,88,237,12,12,1
2,铁路,88,238,11,11,1
2,铁路,88,240,9,9,1
2,铁路,88,241,7,7,1
2,铁路,88,242,3,3,1
2,铁路,89,212,1,1,1
2,铁路,89,226,4,4,1
2,铁路,89,229,6,6,1
2,铁路,89,230,8,8,1
2,铁路,89,231,9,9,1
2,铁路,89,232,10,10,1
2,铁路,89,233,11,11,1
2,铁路,89,234,13,13,1
2,铁路,89,236,14,14,1
2,铁路,89,237,2,2,1
2,铁路,89,238,3,3,1
2,铁路,89,240,5,5,1
2,铁路,89,241,7,7,1
2,铁路,89,242,12,12,1
2,铁路,9,214,2,2,1
2,铁路,9,222,3,3,1
2,铁路,9,266,1,1,1
2,铁路,90,212,15,15,1
2,铁路,90,225,14,14,1
2,铁路,90,226,11,11,1
2,铁路,90,229,9,9,1
2,铁路,90,230,7,7,1
2,铁路,90,231,6,6,1
2,铁路,90,232,5,5,1
2,铁路,90,233,4,4,1
2,铁路,90,234,2,2,1
2,铁路,90,236,1,1,1
2,铁路,90,237,13,13,1
2,铁路,90,238,12,12,1
2,铁路,90,240,10,10,1
2,铁路,90,241,8,8,1
2,铁路,90,242,3,3,1
2,铁路,91,213,3,3,1
2,铁路,91,214,2,2,1
2,铁路,91,218,4,4,1
2,铁路,91,220,12,12,1
2,铁路,91,222,1,1,1
2,铁路,91,226,15,15,1
2,铁路,91,228,11,11,1
2,铁路,91,229,17,17,1
2,铁路,91,230,19,19,1
2,铁路,91,231,20,20,1
2,铁路,91,232,21,21,1
2,铁路,91,233,22,22,1
2,铁路,91,234,24,24,1
2,铁路,91,237,13,13,1
2,铁路,91,238,14,14,1
2,铁路,91,240,16,16,1
2,铁路,91,241,18,18,1
2,铁路,91,242,23,23,1
2,铁路,91,264,10,10,1
2,铁路,91,266,9,9,1
2,铁路,91,267,8,8,1
2,铁路,91,300,7,7,1
2,铁路,91,301,6,6,1
2,铁路,91,302,5,5,1
2,铁路,92,212,13,13,1
2,铁路,92,226,10,10,1
2,铁路,92,229,8,8,1
2,铁路,92,230,6,6,1
2,铁路,92,231,5,5,1
2,铁路,92,232,4,4,1
2,铁路,92,233,3,3,1
2,铁路,92,234,1,1,1
2,铁路,92,237,12,12,1
2,铁路,92,238,11,11,1
2,铁路,92,240,9,9,1
2,铁路,92,241,7,7,1
2,铁路,92,242,2,2,1
2,铁路,93,212,1,1,1
2,铁路,93,226,4,4,1
2,铁路,93,229,6,6,1
2,铁路,93,230,8,8,1
2,铁路,93,232,10,10,1
2,铁路,93,233,11,11,1
2,铁路,93,234,13,13,1
2,铁路,93,236,14,14,1
2,铁路,93,237,2,2,1
2,铁路,93,238,3,3,1
2,铁路,93,240,5,5,1
2,铁路,93,241,7,7,1
2,铁路,93,242,12,12,1
2,铁路,93,323,9,9,1
2,铁路,94,212,14,14,1
2,铁路,94,226,11,11,1
2,铁路,94,229,9,9,1
2,铁路,94,230,7,7,1
2,铁路,94,231,6,6,1
2,铁路,94,232,5,5,1
2,铁路,94,233,4,4,1
2,铁路,94,234,2,2,1
2,铁路,94,236,1,1,1
2,铁路,94,237,13,13,1
2,铁路,94,238,12,12,1
2,铁路,94,240,10,10,1
2,铁路,94,241,8,8,1
2,铁路,94,242,3,3,1
2,铁路,95,212,1,1,1
2,铁路,95,226,4,4,1
2,铁路,95,229,6,6,1
2,铁路,95,230,8,8,1
2,铁路,95,231,9,9,1
2,铁路,95,232,10,10,1
2,铁路,95,233,11,11,1
2,铁路,95,234,13,13,1
2,铁路,95,236,14,14,1
2,铁路,95,237,2,2,1
2,铁路,95,238,3,3,1
2,铁路,95,240,5,5,1
2,铁路,95,241,7,7,1
2,铁路,95,242,12,12,1
2,铁路,96,212,1,1,1
2,铁路,96,226,4,4,1
2,铁路,96,229,6,6,1
2,铁路,96,230,8,8,1
2,铁路,96,231,9,9,1
2,铁路,96,232,10,10,1
2,铁路,96,233,11,11,1
2,铁路,96,234,13,13,1
2,铁路,96,236,14,14,1
2,铁路,96,237,2,2,1
2,铁路,96,238,3,3,1
2,铁路,96,240,5,5,1
2,铁路,96,241,7,7,1
2,铁路,96,242,12,12,1
2,铁路,97,212,15,15,1
2,铁路,97,225,14,14,1
2,铁路,97,226,11,11,1
2,铁路,97,229,9,9,1
2,铁路,97,230,7,7,1
2,铁路,97,231,6,6,1
2,铁路,97,232,5,5,1
2,铁路,97,233,4,4,1
2,铁路,97,234,2,2,1
2,铁路,97,236,1,1,1
2,铁路,97,237,13,13,1
2,铁路,97,238,12,12,1
2,铁路,97,240,10,10,1
2,铁路,97,241,8,8,1
2,铁路,97,242,3,3,1
