交通类型代码,交通类型中文,route_id,stop_id,最小stop_sequence,最大stop_sequence,经过行程数
3,公交车,2021,13785,17,17,2
3,公交车,2021,13786,19,19,2
3,公交车,2021,13787,20,20,2
3,公交车,2021,13788,21,21,2
3,公交车,2021,13789,26,26,2
3,公交车,2021,13790,27,27,2
3,公交车,2021,13791,35,35,2
3,公交车,2021,13792,36,36,2
3,公交车,2021,13793,41,41,2
3,公交车,2021,13794,43,43,2
3,公交车,2021,13814,8,8,2
3,公交车,2021,13815,1,50,4
3,公交车,2021,13825,46,46,2
3,公交车,2021,13826,47,47,2
3,公交车,2021,13827,29,29,2
3,公交车,2022,13652,11,11,2
3,公交车,2022,13653,19,19,2
3,公交车,2022,13663,2,2,2
3,公交车,2022,13664,6,6,2
3,公交车,2022,13665,10,10,2
3,公交车,2022,13691,4,4,2
3,公交车,2022,13692,5,5,2
3,公交车,2022,13693,7,7,2
3,公交车,2022,13694,9,9,2
3,公交车,2022,13702,3,3,2
3,公交车,2022,13703,12,12,2
3,公交车,2022,13704,14,14,2
3,公交车,2022,13705,16,16,2
3,公交车,2022,13706,18,18,2
3,公交车,2022,13707,22,22,2
3,公交车,2022,13708,23,23,2
3,公交车,2022,13709,24,24,2
3,公交车,2022,13710,25,25,2
3,公交车,2022,13769,2,2,2
3,公交车,2022,13770,3,3,2
3,公交车,2022,13771,4,4,2
3,公交车,2022,13772,5,5,2
3,公交车,2022,13773,8,8,2
3,公交车,2022,13774,9,9,2
3,公交车,2022,13775,10,10,2
3,公交车,2022,13776,11,11,2
3,公交车,2022,13777,13,13,2
3,公交车,2022,13778,15,15,2
3,公交车,2022,13779,16,16,2
3,公交车,2022,13780,17,17,2
3,公交车,2022,13781,18,18,2
3,公交车,2022,13782,20,20,2
3,公交车,2022,13783,13,13,2
3,公交车,2022,13784,15,15,2
3,公交车,2022,13785,17,17,2
3,公交车,2022,13786,19,19,2
3,公交车,2022,13787,20,20,2
3,公交车,2022,13788,21,21,2
3,公交车,2022,13789,26,26,2
3,公交车,2022,13790,27,27,2
3,公交车,2022,13791,6,6,2
3,公交车,2022,13792,7,7,2
3,公交车,2022,13793,12,12,2
3,公交车,2022,13794,14,14,2
3,公交车,2022,13814,8,8,2
3,公交车,2022,13815,1,21,4
3,公交车,2022,13833,1,28,4
3,公交车,2023,13660,5,5,2
3,公交车,2023,13663,2,2,2
3,公交车,2023,13664,7,7,2
3,公交车,2023,13691,4,4,2
3,公交车,2023,13692,5,5,2
3,公交车,2023,13693,8,8,2
3,公交车,2023,13694,10,10,2
3,公交车,2023,13702,3,3,2
3,公交车,2023,13795,6,6,2
3,公交车,2023,13796,7,7,2
3,公交车,2023,13797,8,8,2
3,公交车,2023,13798,9,9,2
3,公交车,2023,13799,10,10,2
3,公交车,2023,13800,1,11,4
3,公交车,2023,13801,2,2,2
3,公交车,2023,13802,3,3,2
3,公交车,2023,13803,4,4,2
3,公交车,2023,13804,6,6,2
3,公交车,2023,13814,9,9,2
3,公交车,2023,13815,1,11,4
3,公交车,2024,13652,19,19,2
3,公交车,2024,13653,20,20,2
3,公交车,2024,13654,2,2,2
3,公交车,2024,13662,9,9,2
3,公交车,2024,13663,10,10,2
3,公交车,2024,13664,14,14,2
3,公交车,2024,13665,18,18,1
3,公交车,2024,13666,8,8,2
3,公交车,2024,13683,3,3,2
3,公交车,2024,13684,4,7,3
3,公交车,2024,13691,12,12,2
3,公交车,2024,13692,13,13,2
3,公交车,2024,13693,15,15,2
3,公交车,2024,13694,17,17,2
3,公交车,2024,13702,11,11,2
3,公交车,2024,13782,21,21,2
3,公交车,2024,13804,22,22,2
3,公交车,2024,13805,5,5,2
3,公交车,2024,13806,3,6,4
3,公交车,2024,13807,4,7,4
3,公交车,2024,13808,3,8,4
3,公交车,2024,13809,9,9,2
3,公交车,2024,13810,1,10,4
3,公交车,2024,13811,2,2,2
3,公交车,2024,13812,6,6,2
3,公交车,2024,13813,7,7,1
3,公交车,2024,13814,16,16,2
3,公交车,2024,13815,1,27,4
3,公交车,2024,13816,18,18,1
3,公交车,2024,13821,23,23,2
3,公交车,2024,13822,24,24,2
3,公交车,2024,13823,25,25,2
3,公交车,2024,13824,26,26,2
3,公交车,2031,13857,53,53,2
3,公交车,2031,13896,59,59,2
3,公交车,2031,14938,5,5,2
3,公交车,2031,15035,51,51,2
3,公交车,2031,15060,31,31,2
3,公交车,2031,15330,43,43,2
3,公交车,2031,15331,19,19,2
3,公交车,2031,15645,26,26,2
3,公交车,2031,15646,27,27,2
3,公交车,2031,15647,29,29,2
3,公交车,2031,15689,8,8,2
3,公交车,2031,15690,20,20,2
3,公交车,2031,1592,55,55,2
3,公交车,2031,1593,56,56,2
3,公交车,2031,1594,57,57,2
3,公交车,2031,1595,58,58,2
3,公交车,2031,1634,2,2,2
3,公交车,2031,1635,3,3,2
3,公交车,2031,1636,4,4,2
3,公交车,2031,17067,24,24,2
3,公交车,2031,1788,37,37,2
3,公交车,2031,17883,47,47,2
3,公交车,2031,1789,38,38,2
3,公交车,2031,1790,39,39,2
3,公交车,2031,17997,33,33,2
3,公交车,2031,18036,34,34,2
3,公交车,2031,1994,33,33,2
3,公交车,2031,1995,34,34,2
3,公交车,2031,1996,23,23,2
3,公交车,2031,1998,24,24,2
3,公交车,2031,1999,28,28,2
3,公交车,2031,2630,27,27,2
3,公交车,2031,2631,28,28,2
3,公交车,2031,2632,30,30,2
3,公交车,2031,2712,16,16,2
3,公交车,2031,2721,35,35,2
3,公交车,2031,2901,43,43,2
3,公交车,2031,2905,42,42,2
3,公交车,2031,3022,44,44,2
3,公交车,2031,3023,45,45,2
3,公交车,2031,3024,13,13,2
3,公交车,2031,3025,14,14,2
3,公交车,2031,3026,15,15,2
3,公交车,2031,3027,16,16,2
3,公交车,2031,3028,18,18,2
3,公交车,2031,3030,22,22,2
3,公交车,2031,3031,23,23,2
3,公交车,2031,3034,17,17,2
3,公交车,2031,3036,18,18,2
3,公交车,2031,3037,19,19,2
3,公交车,2031,3038,37,37,2
3,公交车,2031,3039,38,38,2
3,公交车,2031,3040,39,39,2
3,公交车,2031,3041,41,41,2
3,公交车,2031,3042,42,42,2
3,公交车,2031,3067,44,44,2
3,公交车,2031,3068,45,45,2
3,公交车,2031,3069,46,46,2
3,公交车,2031,3071,10,10,2
3,公交车,2031,3072,12,12,2
3,公交车,2031,3073,13,13,2
3,公交车,2031,3074,14,14,2
3,公交车,2031,3075,15,15,2
3,公交车,2031,3441,36,36,2
3,公交车,2031,368,49,49,2
3,公交车,2031,3814,25,25,2
3,公交车,2031,3815,26,26,2
3,公交车,2031,3821,35,35,2
3,公交车,2031,3880,1,1,2
3,公交车,2031,404,32,32,2
3,公交车,2031,4049,48,48,2
3,公交车,2031,4050,50,50,2
3,公交车,2031,4051,3,3,2
3,公交车,2031,4053,7,7,2
3,公交车,2031,4054,8,8,2
3,公交车,2031,4055,9,9,2
3,公交车,2031,4175,9,9,2
3,公交车,2031,4176,10,10,2
3,公交车,2031,4177,17,17,2
3,公交车,2031,4178,21,21,2
3,公交车,2031,4180,36,36,2
3,公交车,2031,4181,40,40,2
3,公交车,2031,4182,48,48,2
3,公交车,2031,4283,25,25,2
3,公交车,2031,4285,30,30,2
3,公交车,2031,4316,20,20,2
3,公交车,2031,4318,21,21,2
3,公交车,2031,4321,22,22,2
3,公交车,2031,4440,4,4,2
3,公交车,2031,4613,31,31,2
3,公交车,2031,4668,1,52,4
3,公交车,2031,4749,2,2,2
3,公交车,2031,4769,46,46,2
3,公交车,2031,4786,11,11,2
3,公交车,2031,4817,47,47,2
3,公交车,2031,4827,41,41,2
3,公交车,2031,510,6,6,2
3,公交车,2031,511,29,29,2
3,公交车,2031,5337,32,32,2
3,公交车,2031,650,40,40,2
3,公交车,2031,892,54,54,2
3,公交车,2031,893,5,5,2
3,公交车,2031,894,6,6,2
3,公交车,2031,895,7,7,2
3,公交车,2031,896,11,11,2
3,公交车,2031,897,12,12,2
3,公交车,2031,898,49,49,2
3,公交车,2031,899,50,50,2
3,公交车,2031,901,51,51,2
3,公交车,2031,902,52,52,2
3,公交车,2033,13896,34,34,2
3,公交车,2033,14775,38,38,2
3,公交车,2033,14838,27,27,2
3,公交车,2033,14853,68,68,2
3,公交车,2033,14854,69,69,2
3,公交车,2033,14856,73,73,2
3,公交车,2033,14863,4,4,2
3,公交车,2033,15035,83,83,2
3,公交车,2033,17067,56,56,2
3,公交车,2033,17070,35,35,2
3,公交车,2033,2395,41,41,2
3,公交车,2033,2712,15,15,2
3,公交车,2033,2713,17,17,2
3,公交车,2033,2716,73,73,2
3,公交车,2033,2717,74,74,2
3,公交车,2033,2901,75,75,2
3,公交车,2033,3032,71,71,2
3,公交车,2033,3033,72,72,2
3,公交车,2033,3067,76,76,2
3,公交车,2033,3068,77,77,2
3,公交车,2033,3069,78,78,2
3,公交车,2033,3071,9,9,2
3,公交车,2033,3072,11,11,2
3,公交车,2033,3073,12,12,2
3,公交车,2033,3074,13,13,2
3,公交车,2033,3075,14,14,2
3,公交车,2033,3110,44,44,2
3,公交车,2033,3111,45,45,2
3,公交车,2033,3113,51,51,2
3,公交车,2033,3114,52,52,2
3,公交车,2033,3115,53,53,2
3,公交车,2033,3116,54,54,2
3,公交车,2033,3117,55,55,2
3,公交车,2033,3118,56,56,2
3,公交车,2033,3119,57,57,2
3,公交车,2033,3120,58,58,2
3,公交车,2033,3121,59,59,2
3,公交车,2033,3122,60,60,2
3,公交车,2033,3123,61,61,2
3,公交车,2033,3124,62,62,2
3,公交车,2033,3125,63,63,2
3,公交车,2033,3126,64,64,2
3,公交车,2033,3128,66,66,2
3,公交车,2033,3129,67,67,2
3,公交车,2033,3130,70,70,2
3,公交车,2033,3131,71,71,2
3,公交车,2033,3132,72,72,2
3,公交车,2033,3133,11,11,2
3,公交车,2033,3135,12,12,2
3,公交车,2033,3136,14,14,2
3,公交车,2033,3137,15,15,2
3,公交车,2033,3138,17,17,2
3,公交车,2033,3139,18,18,2
3,公交车,2033,3140,19,19,2
3,公交车,2033,3141,20,20,2
3,公交车,2033,3143,21,21,2
3,公交车,2033,3144,22,22,2
3,公交车,2033,3145,23,23,2
3,公交车,2033,3146,24,24,2
3,公交车,2033,3147,25,25,2
3,公交车,2033,3148,26,26,2
3,公交车,2033,3150,28,28,2
3,公交车,2033,3151,29,29,2
3,公交车,2033,3152,30,30,2
3,公交车,2033,3153,31,31,2
3,公交车,2033,3155,33,33,2
3,公交车,2033,368,81,81,2
3,公交车,2033,374,65,65,2
3,公交车,2033,3803,47,47,2
3,公交车,2033,3804,48,48,2
3,公交车,2033,3805,49,49,2
3,公交车,2033,3806,50,50,2
3,公交车,2033,3807,51,51,2
3,公交车,2033,3808,52,52,2
3,公交车,2033,3809,53,53,2
3,公交车,2033,3810,54,54,2
3,公交车,2033,3811,55,55,2
3,公交车,2033,3814,57,57,2
3,公交车,2033,3815,58,58,2
3,公交车,2033,3821,31,31,2
3,公交车,2033,3822,32,32,2
3,公交车,2033,3823,33,33,2
3,公交车,2033,3824,34,34,2
3,公交车,2033,3825,35,35,2
3,公交车,2033,3826,36,36,2
3,公交车,2033,3827,37,37,2
3,公交车,2033,3880,50,50,2
3,公交车,2033,3883,36,36,2
3,公交车,2033,3884,37,37,2
3,公交车,2033,3885,38,38,2
3,公交车,2033,3886,39,39,2
3,公交车,2033,3887,40,40,2
3,公交车,2033,3888,41,41,2
3,公交车,2033,3889,42,42,2
3,公交车,2033,3890,43,43,2
3,公交车,2033,3891,45,45,2
3,公交车,2033,3892,46,46,2
3,公交车,2033,3906,39,39,2
3,公交车,2033,3907,40,40,2
3,公交车,2033,3908,42,42,2
3,公交车,2033,3909,43,43,2
3,公交车,2033,3910,44,44,2
3,公交车,2033,3911,46,46,2
3,公交车,2033,3912,47,47,2
3,公交车,2033,3913,48,48,2
3,公交车,2033,3916,59,59,2
3,公交车,2033,3917,60,60,2
3,公交车,2033,3918,61,61,2
3,公交车,2033,3919,62,62,2
3,公交车,2033,3920,63,63,2
3,公交车,2033,3921,64,64,2
3,公交车,2033,3922,65,65,2
3,公交车,2033,3923,66,66,2
3,公交车,2033,3924,67,67,2
3,公交车,2033,3925,68,68,2
3,公交车,2033,3926,69,69,2
3,公交车,2033,3984,19,19,2
3,公交车,2033,3985,21,21,2
3,公交车,2033,3986,22,22,2
3,公交车,2033,3987,23,23,2
3,公交车,2033,3988,24,24,2
3,公交车,2033,3989,25,25,2
3,公交车,2033,3990,26,26,2
3,公交车,2033,3991,27,27,2
3,公交车,2033,3992,28,28,2
3,公交车,2033,4049,80,80,2
3,公交车,2033,4050,82,82,2
3,公交车,2033,4053,6,6,2
3,公交车,2033,4054,7,7,2
3,公交车,2033,4055,8,8,2
3,公交车,2033,4154,18,18,2
3,公交车,2033,4156,70,70,2
3,公交车,2033,4173,1,1,2
3,公交车,2033,4179,16,16,2
3,公交车,2033,4596,3,3,2
3,公交车,2033,4613,29,29,2
3,公交车,2033,4668,1,84,4
3,公交车,2033,4674,13,13,2
3,公交车,2033,4749,2,2,2
3,公交车,2033,4764,49,49,2
3,公交车,2033,4765,81,81,2
3,公交车,2033,4786,10,10,2
3,公交车,2033,4814,5,5,2
3,公交车,2033,4817,79,79,2
3,公交车,2033,5337,30,30,2
3,公交车,2033,5348,20,20,2
3,公交车,2033,835,2,2,2
3,公交车,2033,836,6,6,2
3,公交车,2033,837,7,7,2
3,公交车,2033,838,9,9,2
3,公交车,2033,839,10,10,2
3,公交车,2033,840,32,32,2
3,公交车,2033,841,16,16,2
3,公交车,2033,842,74,74,2
3,公交车,2033,843,75,75,2
3,公交车,2033,844,76,76,2
3,公交车,2033,845,77,77,2
3,公交车,2033,846,78,78,2
3,公交车,2033,847,79,79,2
3,公交车,2033,848,80,80,2
3,公交车,2033,849,3,3,2
3,公交车,2033,877,4,4,2
3,公交车,2033,878,5,5,2
3,公交车,2033,879,8,8,2
3,公交车,2034,1061,2,2,2
3,公交车,2034,1296,3,3,2
3,公交车,2034,1297,5,5,2
3,公交车,2034,1367,5,5,2
3,公交车,2034,1368,6,6,2
3,公交车,2034,1384,18,18,2
3,公交车,2034,13861,1,20,4
3,公交车,2034,13863,3,3,2
3,公交车,2034,13864,7,7,2
3,公交车,2034,13865,8,8,2
3,公交车,2034,13895,2,2,2
3,公交车,2034,13897,19,19,2
3,公交车,2034,13898,16,16,2
3,公交车,2034,13899,17,17,2
3,公交车,2034,1454,4,4,2
3,公交车,2034,14935,13,13,2
3,公交车,2034,1572,10,10,2
3,公交车,2034,1576,9,9,2
3,公交车,2034,17066,15,15,2
3,公交车,2034,1785,14,14,2
3,公交车,2034,2045,10,10,2
3,公交车,2034,2088,11,11,2
3,公交车,2034,2109,12,12,2
3,公交车,2034,2134,9,9,2
3,公交车,2034,2300,6,6,2
3,公交车,2034,2365,7,7,2
3,公交车,2034,2367,8,8,2
3,公交车,2034,2368,12,12,2
3,公交车,2034,2369,13,13,2
3,公交车,2034,2373,1,14,4
3,公交车,2034,3427,11,11,2
3,公交车,2034,4299,4,4,2
3,公交车,2037,1263,44,44,2
3,公交车,2037,1270,67,67,2
3,公交车,2037,13857,26,26,2
3,公交车,2037,14668,59,59,2
3,公交车,2037,14816,9,9,2
3,公交车,2037,14828,65,65,2
3,公交车,2037,15082,41,41,2
3,公交车,2037,15330,46,46,2
3,公交车,2037,15331,42,42,2
3,公交车,2037,15689,31,31,2
3,公交车,2037,15691,43,43,2
3,公交车,2037,16080,1,1,2
3,公交车,2037,16741,69,69,2
3,公交车,2037,17072,3,3,2
3,公交车,2037,17883,30,30,2
3,公交车,2037,17947,74,74,2
3,公交车,2037,3022,27,27,2
3,公交车,2037,3023,28,28,2
3,公交车,2037,3024,36,36,2
3,公交车,2037,3025,37,37,2
3,公交车,2037,3026,38,38,2
3,公交车,2037,3027,39,39,2
3,公交车,2037,3028,41,41,2
3,公交车,2037,3041,44,44,2
3,公交车,2037,3042,45,45,2
3,公交车,2037,3043,47,47,2
3,公交车,2037,3099,5,5,2
3,公交车,2037,3101,6,6,2
3,公交车,2037,3102,7,7,2
3,公交车,2037,3103,8,8,2
3,公交车,2037,3104,10,10,2
3,公交车,2037,3105,11,11,2
3,公交车,2037,3106,12,12,2
3,公交车,2037,3107,13,13,2
3,公交车,2037,3108,14,14,2
3,公交车,2037,3109,16,16,2
3,公交车,2037,3161,58,58,2
3,公交车,2037,3162,60,60,2
3,公交车,2037,3163,61,61,2
3,公交车,2037,3164,62,62,2
3,公交车,2037,3165,63,63,2
3,公交车,2037,3166,64,64,2
3,公交车,2037,3167,66,66,2
3,公交车,2037,3168,68,68,2
3,公交车,2037,3170,70,70,2
3,公交车,2037,3171,71,71,2
3,公交车,2037,3314,72,72,2
3,公交车,2037,3412,4,4,2
3,公交车,2037,3790,17,17,2
3,公交车,2037,3791,18,18,2
3,公交车,2037,3792,19,19,2
3,公交车,2037,3793,20,20,2
3,公交车,2037,3794,21,21,2
3,公交车,2037,3795,22,22,2
3,公交车,2037,3796,23,23,2
3,公交车,2037,3797,24,24,2
3,公交车,2037,3798,25,25,2
3,公交车,2037,3799,26,26,2
3,公交车,2037,3832,50,50,2
3,公交车,2037,3833,51,51,2
3,公交车,2037,3834,52,52,2
3,公交车,2037,3835,53,53,2
3,公交车,2037,3836,54,54,2
3,公交车,2037,3837,55,55,2
3,公交车,2037,3838,56,56,2
3,公交车,2037,3839,57,57,2
3,公交车,2037,409,46,46,2
3,公交车,2037,4173,1,57,4
3,公交车,2037,4174,25,25,2
3,公交车,2037,4175,32,32,2
3,公交车,2037,4176,33,33,2
3,公交车,2037,4177,40,40,2
3,公交车,2037,4182,31,31,2
3,公交车,2037,4183,38,38,2
3,公交车,2037,4184,49,49,2
3,公交车,2037,4185,22,22,2
3,公交车,2037,4412,73,73,2
3,公交车,2037,4698,15,15,2
3,公交车,2037,4765,56,56,2
3,公交车,2037,4769,29,29,2
3,公交车,2037,4844,49,49,2
3,公交车,2037,5194,15,15,2
3,公交车,2037,5198,75,75,2
3,公交车,2037,5199,76,76,2
3,公交车,2037,5200,2,2,2
3,公交车,2037,5216,48,48,2
3,公交车,2037,835,2,2,2
3,公交车,2037,836,6,6,2
3,公交车,2037,837,7,7,2
3,公交车,2037,838,9,9,2
3,公交车,2037,839,10,10,2
3,公交车,2037,843,50,50,2
3,公交车,2037,844,51,51,2
3,公交车,2037,845,52,52,2
3,公交车,2037,846,53,53,2
3,公交车,2037,847,54,54,2
3,公交车,2037,848,55,55,2
3,公交车,2037,849,3,3,2
3,公交车,2037,877,4,4,2
3,公交车,2037,878,5,5,2
3,公交车,2037,879,8,8,2
3,公交车,2037,880,11,11,2
3,公交车,2037,881,12,12,2
3,公交车,2037,882,13,13,2
3,公交车,2037,883,14,14,2
3,公交车,2037,884,16,16,2
3,公交车,2037,885,17,17,2
3,公交车,2037,886,18,18,2
3,公交车,2037,887,19,19,2
3,公交车,2037,888,20,20,2
3,公交车,2037,889,21,21,2
3,公交车,2037,890,23,23,2
3,公交车,2037,891,24,24,2
3,公交车,2037,892,27,27,2
3,公交车,2037,893,28,28,2
3,公交车,2037,894,29,29,2
3,公交车,2037,895,30,30,2
3,公交车,2037,896,34,34,2
3,公交车,2037,897,35,35,2
3,公交车,2037,898,32,32,2
3,公交车,2037,899,33,33,2
3,公交车,2037,901,34,34,2
3,公交车,2037,902,35,35,2
3,公交车,2037,903,36,36,2
3,公交车,2037,904,37,37,2
3,公交车,2037,905,39,39,2
3,公交车,2037,906,40,40,2
3,公交车,2037,907,42,42,2
3,公交车,2037,908,43,43,2
3,公交车,2037,909,45,45,2
3,公交车,2037,910,47,47,2
3,公交车,2037,911,48,48,2
3,公交车,2041,1264,45,45,2
3,公交车,2041,13896,5,5,2
3,公交车,2041,14686,49,49,2
3,公交车,2041,14775,47,47,2
3,公交车,2041,14797,21,21,2
3,公交车,2041,14798,22,22,2
3,公交车,2041,14799,34,34,2
3,公交车,2041,15046,62,62,2
3,公交车,2041,15605,53,53,2
3,公交车,2041,15606,55,55,2
3,公交车,2041,15607,56,56,2
3,公交车,2041,15608,58,58,2
3,公交车,2041,15807,12,12,2
3,公交车,2041,15808,13,13,2
3,公交车,2041,15811,15,15,2
3,公交车,2041,15812,16,16,2
3,公交车,2041,15813,17,17,2
3,公交车,2041,1592,1,63,4
3,公交车,2041,1593,2,2,2
3,公交车,2041,1594,3,3,2
3,公交车,2041,15943,1,68,4
3,公交车,2041,1595,4,4,2
3,公交车,2041,1634,60,60,2
3,公交车,2041,1635,61,61,2
3,公交车,2041,1636,62,62,2
3,公交车,2041,16646,47,47,2
3,公交车,2041,17067,27,27,2
3,公交车,2041,17070,6,6,2
3,公交车,2041,17995,43,43,2
3,公交车,2041,1817,44,44,2
3,公交车,2041,1818,46,46,2
3,公交车,2041,1825,20,20,2
3,公交车,2041,1827,23,23,2
3,公交车,2041,2283,4,4,2
3,公交车,2041,2284,5,5,2
3,公交车,2041,2285,6,6,2
3,公交车,2041,2286,7,7,2
3,公交车,2041,2287,8,8,2
3,公交车,2041,2288,9,9,2
3,公交车,2041,2289,10,10,2
3,公交车,2041,2290,11,11,2
3,公交车,2041,2308,59,59,2
3,公交车,2041,2309,60,60,2
3,公交车,2041,2310,61,61,2
3,公交车,2041,2312,63,63,2
3,公交车,2041,2313,64,64,2
3,公交车,2041,2314,65,65,2
3,公交车,2041,2315,66,66,2
3,公交车,2041,2316,67,67,2
3,公交车,2041,2364,3,3,2
3,公交车,2041,2395,50,50,2
3,公交车,2041,3110,15,15,2
3,公交车,2041,3111,54,54,2
3,公交车,2041,3335,25,25,2
3,公交车,2041,3336,26,41,4
3,公交车,2041,3337,27,27,2
3,公交车,2041,3338,28,28,2
3,公交车,2041,3339,30,30,2
3,公交车,2041,3340,31,31,2
3,公交车,2041,3342,32,32,2
3,公交车,2041,3343,33,33,2
3,公交车,2041,3344,35,35,2
3,公交车,2041,3386,33,33,2
3,公交车,2041,3387,34,34,2
3,公交车,2041,3388,35,35,2
3,公交车,2041,3390,36,36,2
3,公交车,2041,3391,37,37,2
3,公交车,2041,3392,38,38,2
3,公交车,2041,3393,39,39,2
3,公交车,2041,3394,40,40,2
3,公交车,2041,3395,42,42,2
3,公交车,2041,377,29,29,2
3,公交车,2041,3803,18,18,2
3,公交车,2041,3804,19,19,2
3,公交车,2041,3805,20,20,2
3,公交车,2041,3806,21,21,2
3,公交车,2041,3807,22,22,2
3,公交车,2041,3808,23,23,2
3,公交车,2041,3809,24,24,2
3,公交车,2041,3810,25,25,2
3,公交车,2041,3811,26,26,2
3,公交车,2041,3814,28,28,2
3,公交车,2041,3815,29,29,2
3,公交车,2041,3821,40,40,2
3,公交车,2041,3822,41,41,2
3,公交车,2041,3823,42,42,2
3,公交车,2041,3824,43,43,2
3,公交车,2041,3825,44,44,2
3,公交车,2041,3826,45,45,2
3,公交车,2041,3827,46,46,2
3,公交车,2041,3880,59,59,2
3,公交车,2041,3883,7,7,2
3,公交车,2041,3884,8,8,2
3,公交车,2041,3885,9,9,2
3,公交车,2041,3886,10,10,2
3,公交车,2041,3887,11,11,2
3,公交车,2041,3888,12,12,2
3,公交车,2041,3889,13,13,2
3,公交车,2041,3890,14,14,2
3,公交车,2041,3891,16,16,2
3,公交车,2041,3892,17,17,2
3,公交车,2041,3906,48,48,2
3,公交车,2041,3907,49,49,2
3,公交车,2041,3908,51,51,2
3,公交车,2041,3909,52,52,2
3,公交车,2041,3910,53,53,2
3,公交车,2041,3911,55,55,2
3,公交车,2041,3912,56,56,2
3,公交车,2041,3913,57,57,2
3,公交车,2041,3916,30,30,2
3,公交车,2041,3917,31,31,2
3,公交车,2041,3918,32,32,2
3,公交车,2041,3933,50,50,2
3,公交车,2041,3934,51,51,2
3,公交车,2041,3935,52,52,2
3,公交车,2041,3991,36,36,2
3,公交车,2041,3992,37,37,2
3,公交车,2041,4389,14,14,2
3,公交车,2041,4390,54,54,2
3,公交车,2041,4391,57,57,2
3,公交车,2041,4613,38,38,2
3,公交车,2041,4660,48,48,2
3,公交车,2041,4764,58,58,2
3,公交车,2041,4898,19,19,2
3,公交车,2041,5196,18,18,2
3,公交车,2041,5275,2,2,2
3,公交车,2041,5337,39,39,2
3,公交车,2041,5405,24,24,2
3,公交车,2046,1263,47,47,2
3,公交车,2046,13857,26,26,2
3,公交车,2046,13907,3,3,2
3,公交车,2046,14728,4,4,2
3,公交车,2046,14752,46,46,2
3,公交车,2046,15078,25,25,2
3,公交车,2046,15082,44,44,2
3,公交车,2046,15778,2,2,2
3,公交车,2046,15779,7,7,2
3,公交车,2046,1592,28,28,2
3,公交车,2046,1593,29,29,2
3,公交车,2046,1594,30,30,2
3,公交车,2046,1597,29,29,2
3,公交车,2046,1598,32,32,2
3,公交车,2046,1599,33,33,2
3,公交车,2046,1600,34,34,2
3,公交车,2046,1601,35,35,2
3,公交车,2046,1602,37,37,2
3,公交车,2046,1603,38,38,2
3,公交车,2046,1604,39,39,2
3,公交车,2046,1605,40,40,2
3,公交车,2046,1606,41,41,2
3,公交车,2046,1607,42,42,2
3,公交车,2046,1608,43,43,2
3,公交车,2046,1609,45,45,2
3,公交车,2046,1610,14,14,2
3,公交车,2046,1611,48,48,2
3,公交车,2046,1612,49,49,2
3,公交车,2046,1617,12,12,2
3,公交车,2046,1618,13,13,2
3,公交车,2046,1619,47,47,2
3,公交车,2046,1620,15,15,2
3,公交车,2046,1621,16,16,2
3,公交车,2046,1622,18,18,2
3,公交车,2046,1623,19,19,2
3,公交车,2046,1624,20,20,2
3,公交车,2046,1625,21,21,2
3,公交车,2046,1626,22,22,2
3,公交车,2046,1627,23,23,2
3,公交车,2046,1628,24,24,2
3,公交车,2046,1629,26,26,2
3,公交车,2046,1630,27,27,2
3,公交车,2046,1631,28,28,2
3,公交车,2046,1632,31,31,2
3,公交车,2046,1635,30,30,2
3,公交车,2046,1636,31,31,2
3,公交车,2046,16718,42,42,2
3,公交车,2046,17881,6,6,2
3,公交车,2046,17882,8,8,2
3,公交车,2046,3213,11,11,2
3,公交车,2046,3214,10,10,2
3,公交车,2046,3215,9,9,2
3,公交车,2046,398,17,17,2
3,公交车,2046,409,49,49,2
3,公交车,2046,4174,25,25,2
3,公交车,2046,4183,40,40,2
3,公交车,2046,4184,52,52,2
3,公交车,2046,4185,22,22,2
3,公交车,2046,4195,53,53,2
3,公交车,2046,4196,54,54,2
3,公交车,2046,4197,55,55,2
3,公交车,2046,4231,44,44,2
3,公交车,2046,4263,50,50,2
3,公交车,2046,4266,51,51,2
3,公交车,2046,4270,52,52,2
3,公交车,2046,4698,15,15,2
3,公交车,2046,4760,1,60,4
3,公交车,2046,4765,59,59,2
3,公交车,2046,5331,36,36,2
3,公交车,2046,5350,1,56,4
3,公交车,2046,829,5,5,2
3,公交车,2046,835,2,2,2
3,公交车,2046,836,6,6,2
3,公交车,2046,837,7,7,2
3,公交车,2046,838,9,9,2
3,公交车,2046,839,10,10,2
3,公交车,2046,843,53,53,2
3,公交车,2046,844,54,54,2
3,公交车,2046,845,55,55,2
3,公交车,2046,846,56,56,2
3,公交车,2046,847,57,57,2
3,公交车,2046,848,58,58,2
3,公交车,2046,849,3,3,2
3,公交车,2046,877,4,4,2
3,公交车,2046,878,5,5,2
3,公交车,2046,879,8,8,2
3,公交车,2046,880,11,11,2
3,公交车,2046,881,12,12,2
3,公交车,2046,882,13,13,2
3,公交车,2046,883,14,14,2
3,公交车,2046,884,16,16,2
3,公交车,2046,885,17,17,2
3,公交车,2046,886,18,18,2
3,公交车,2046,887,19,19,2
3,公交车,2046,888,20,20,2
3,公交车,2046,889,21,21,2
3,公交车,2046,890,23,23,2
3,公交车,2046,891,24,24,2
3,公交车,2046,892,27,27,2
3,公交车,2046,893,32,32,2
