国家代码,行政层级,行政层级中文,行政区代码,上级行政区代码,中文名称,泰文名称,英文名称,中文显示名,中文名状态,中心纬度,中心经度,西界经度,南界纬度,东界经度,北界纬度,面积平方公里,邮政编码,边界状态,边界文件,边界要素ID,边界坐标系,边界数据时点,Google原生边界支持,Google地图绘制方式,Wikidata网址,名称与代码来源,中心点来源,边界来源
TH,2,县/曼谷区,4213,42,埃拉万县,เอราวัณ,Erawan,埃拉万县,Wikidata已有中文名,17.2785082,101.9601511,101.8647104,17.1492737,102.0967799,17.4175923,335.8310359,,可绘制,泰国_ADM2_县区边界.geojson,TH4213,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475493,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4214,42,农信县,หนองหิน,Nong Hin,农信县,Wikidata已有中文名,17.0870506,101.8328689,101.7093164,16.9929415,101.922378,17.1808451,315.3037438,,可绘制,泰国_ADM2_县区边界.geojson,TH4214,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476258,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4301,43,廊开府治县,เมืองหนองคาย,Mueang Nong Khai,廊开府治县,Wikidata已有中文名,17.8447294,102.769656,102.6509806,17.6858891,103.0097334,18.0054395,484.4774743,,可绘制,泰国_ADM2_县区边界.geojson,TH4301,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476045,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4302,43,塔波县,ท่าบ่อ,Tha Bo,塔波县,Wikidata已有中文名,17.7942771,102.5414523,102.4403477,17.6834749,102.6721263,17.9205112,359.2056547,,可绘制,泰国_ADM2_县区边界.geojson,TH4302,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476816,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4305,43,蓬披赛县,โพนพิสัย,Phon Phisai,蓬披赛县,Wikidata已有中文名,17.9831954,103.1429311,102.8756389,17.823693,103.3589054,18.1636697,826.3701198,,可绘制,泰国_ADM2_县区边界.geojson,TH4305,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476423,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4307,43,西清迈县,ศรีเชียงใหม่,Si Chiang Mai,西清迈县,Wikidata已有中文名,17.9336854,102.5368603,102.3864303,17.8716311,102.6139252,18.0019838,150.8487847,,可绘制,泰国_ADM2_县区边界.geojson,TH4307,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476689,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4308,43,桑空县,สังคม,Sangkhom,桑空县,Wikidata已有中文名,18.0692733,102.1915216,102.0551399,17.9227445,102.4026494,18.2135146,459.0620435,,可绘制,泰国_ADM2_县区边界.geojson,TH4308,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476637,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4314,43,沙格莱县,สระใคร,Sakhrai,沙格莱县,Wikidata已有中文名,17.6783432,102.7139964,102.596709,17.6035362,102.796992,17.7608594,208.5722132,,可绘制,泰国_ADM2_县区边界.geojson,TH4314,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476594,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4315,43,福莱县,เฝ้าไร่,Fao Rai,福莱县,Wikidata已有中文名,18.0006883,103.2924485,103.1768467,17.8568376,103.4051522,18.1203799,361.5606667,,可绘制,泰国_ADM2_县区边界.geojson,TH4315,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475501,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4316,43,拉达那瓦比县,รัตนวาปี,Rattanawapi,拉达那瓦比县,Wikidata已有中文名,18.2074489,103.2428385,103.1382063,18.1107656,103.3663878,18.3052476,295.3861285,,可绘制,泰国_ADM2_县区边界.geojson,TH4316,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476561,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4317,43,普达县,โพธิ์ตาก,Pho Tak,普达县,Wikidata已有中文名,17.8967174,102.4304075,102.3559566,17.8199341,102.5015538,17.9738381,125.6661735,,可绘制,泰国_ADM2_县区边界.geojson,TH4317,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476414,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4401,44,马哈沙拉堪府治县,เมืองมหาสารคาม,Mueang Maha Sarakham,马哈沙拉堪府治县,Wikidata已有中文名,16.1044711,103.2822408,103.1195769,15.9760365,103.5022814,16.2389916,569.7669689,,可绘制,泰国_ADM2_县区边界.geojson,TH4401,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476031,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4402,44,革丹县,แกดำ,Kae Dam,革丹县,Wikidata已有中文名,16.0540563,103.3979822,103.3289901,15.9816694,103.4633302,16.118466,174.5388065,,可绘制,泰国_ADM2_县区边界.geojson,TH4402,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475562,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4403,44,哥颂披柿县,โกสุมพิสัย,Kosum Phisai,哥颂披柿县,Wikidata已有中文名,16.2700832,103.0018523,102.8438578,16.1043353,103.1732118,16.4366986,786.5616718,,可绘制,泰国_ADM2_县区边界.geojson,TH4403,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q250214,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4404,44,甘他拉威猜县,กันทรวิชัย,Kantharawichai,甘他拉威猜县,Wikidata已有中文名,16.2914318,103.2849961,103.1508323,16.1940693,103.4149027,16.3634304,409.4343373,,可绘制,泰国_ADM2_县区边界.geojson,TH4404,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475593,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4405,44,清云县,เชียงยืน,Chiang Yuen,清云县,Wikidata已有中文名,16.4165529,103.076707,102.9494974,16.3173825,103.1754224,16.5157326,318.082459,,可绘制,泰国_ADM2_县区边界.geojson,TH4405,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475400,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4406,44,博拉布县,บรบือ,Borabue,博拉布县,Wikidata已有中文名,16.0061384,103.105313,102.9421041,15.8414505,103.2650227,16.1709244,701.5464925,,可绘制,泰国_ADM2_县区边界.geojson,TH4406,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475285,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4407,44,纳触县,นาเชือก,Na Chueak,纳触县,Wikidata已有中文名,15.8081369,103.0522901,102.9011652,15.7011739,103.1794801,15.9107781,466.9037317,,可绘制,泰国_ADM2_县区边界.geojson,TH4407,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476121,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4408,44,帕亚蓬披赛县,พยัคฆภูมิพิสัย,Phayakkhaphum Phisai,帕亚蓬披赛县,Wikidata已有中文名,15.5312586,103.2249154,103.0528132,15.4089582,103.417404,15.6553327,612.6272736,,可绘制,泰国_ADM2_县区边界.geojson,TH4408,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476390,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4409,44,瓦比巴统县,วาปีปทุม,Wapi Pathum,瓦比巴统县,Wikidata已有中文名,15.8626677,103.2963956,103.1494811,15.7124898,103.488188,16.0088199,640.2492829,,可绘制,泰国_ADM2_县区边界.geojson,TH4409,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q127327,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4410,44,纳敦县,นาดูน,Na Dun,纳敦县,Wikidata已有中文名,15.7183528,103.240098,103.1235513,15.6496217,103.3445987,15.8011538,249.4448767,,可绘制,泰国_ADM2_县区边界.geojson,TH4410,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476126,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4411,44,扬西苏拉县,ยางสีสุราช,Yang Sisurat,扬西苏拉县,Wikidata已有中文名,15.6524297,103.0991448,103.0079959,15.5927466,103.2143956,15.7041226,220.0396028,,可绘制,泰国_ADM2_县区边界.geojson,TH4411,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q477113,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4412,44,古朗县,กุดรัง,Kut Rang,古朗县,Wikidata已有中文名,16.0390037,102.9344903,102.8478628,15.9090742,103.0785293,16.1470638,327.8130416,,可绘制,泰国_ADM2_县区边界.geojson,TH4412,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475856,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4413,44,春冲县,ชื่นชม,Chuen Chom,春冲县,Wikidata已有中文名,16.5481098,103.1449414,103.0852393,16.4587432,103.1870608,16.643604,130.5491444,,可绘制,泰国_ADM2_县区边界.geojson,TH4413,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475419,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4501,45,黎逸府治县,เมืองร้อยเอ็ด,Mueang Roi Et,黎逸府治县,Wikidata已有中文名,16.0136425,103.623913,103.4650526,15.8638691,103.7224874,16.1634418,449.3268446,,可绘制,泰国_ADM2_县区边界.geojson,TH4501,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476073,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4502,45,甲色威赛县,เกษตรวิสัย,Kaset Wisai,甲色威赛县,Wikidata已有中文名,15.6035454,103.5885015,103.4032678,15.4265505,103.6950965,15.7714699,841.7848282,,可绘制,泰国_ADM2_县区边界.geojson,TH4502,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475615,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4503,45,巴吞拉县,ปทุมรัตต์,Pathum Rat,巴吞拉县,Wikidata已有中文名,15.6265377,103.390931,103.2671172,15.5367388,103.4944413,15.7171439,349.1255848,,可绘制,泰国_ADM2_县区边界.geojson,TH4503,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476354,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4504,45,乍都拉帕披曼县,จตุรพักตรพิมาน,Chaturaphak Phiman,乍都拉帕披曼县,Wikidata已有中文名,15.8297379,103.5661508,103.419691,15.7209706,103.6968535,15.9387366,480.173928,,可绘制,泰国_ADM2_县区边界.geojson,TH4504,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475376,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4505,45,塔瓦武里县,ธวัชบุรี,Thawat Buri,塔瓦武里县,Wikidata已有中文名,16.037879,103.7662926,103.6799531,15.915369,103.9005346,16.1571247,332.3554617,,可绘制,泰国_ADM2_县区边界.geojson,TH4505,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476903,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4506,45,帕农派县,พนมไพร,Phanom Phrai,帕农派县,Wikidata已有中文名,15.692552,104.0600678,103.9428101,15.5505178,104.2094581,15.8103713,438.1827613,,可绘制,泰国_ADM2_县区边界.geojson,TH4506,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476377,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4507,45,喷通县,โพนทอง,Phon Thong,喷通县,Wikidata已有中文名,16.2928553,103.9441466,103.8409079,16.1463854,104.1302817,16.4525549,677.6191,,可绘制,泰国_ADM2_县区边界.geojson,TH4507,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476429,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4508,45,朴猜县,โพธิ์ชัย,Pho Chai,朴猜县,Wikidata已有中文名,16.311804,103.7808399,103.7059653,16.1821385,103.889592,16.4701035,376.5000687,,可绘制,泰国_ADM2_县区边界.geojson,TH4508,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476408,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4509,45,农朴县,หนองพอก,Nong Phok,农朴县,Wikidata已有中文名,16.3096809,104.2055011,104.06408,16.149304,104.3480046,16.4523966,554.3992242,,可绘制,泰国_ADM2_县区边界.geojson,TH4509,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476271,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4510,45,色拉蓬县,เสลภูมิ,Selaphum,色拉蓬县,Wikidata已有中文名,16.0125439,104.0197708,103.8286036,15.8024769,104.1991734,16.2241216,744.5892289,,可绘制,泰国_ADM2_县区边界.geojson,TH4510,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476679,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4511,45,素旺那蓬县,สุวรรณภูมิ,Suwannaphum,素旺那蓬县,Wikidata已有中文名,15.6064929,103.8191866,103.6400969,15.438003,103.967099,15.7782119,841.3315579,,可绘制,泰国_ADM2_县区边界.geojson,TH4511,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476791,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4512,45,孟双县,เมืองสรวง,Mueang Suang,孟双县,Wikidata已有中文名,15.7888637,103.7606972,103.6947817,15.7141273,103.8518817,15.8638691,153.2009604,,可绘制,泰国_ADM2_县区边界.geojson,TH4512,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476093,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4513,45,蓬赛县,โพนทราย,Phon Sai,蓬赛县,Wikidata已有中文名,15.4819526,103.9411073,103.8517842,15.4069784,104.059976,15.5583508,231.3875345,,可绘制,泰国_ADM2_县区边界.geojson,TH4513,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476426,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4514,45,阿沙玛县,อาจสามารถ,At Samat,阿沙玛县,Wikidata已有中文名,15.8277813,103.8787734,103.6968535,15.7050919,103.9920052,15.9388237,416.0159745,,可绘制,泰国_ADM2_县区边界.geojson,TH4514,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q117495,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4515,45,梅瓦迪县,เมยวดี,Moei Wadi,梅瓦迪县,Wikidata已有中文名,16.3714876,104.0931588,104.02129,16.296822,104.2378579,16.4459465,168.7874389,,可绘制,泰国_ADM2_县区边界.geojson,TH4515,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475994,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4516,45,西颂德县,ศรีสมเด็จ,Si Somdet,西颂德县,Wikidata已有中文名,16.0298898,103.5188854,103.4581444,15.9313365,103.5737595,16.1301091,163.4809178,,可绘制,泰国_ADM2_县区边界.geojson,TH4516,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476717,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4517,45,昌汉县,จังหาร,Changhan,昌汉县,Wikidata已有中文名,16.1581651,103.5992056,103.4834388,16.1169498,103.7090943,16.2215288,181.4372016,,可绘制,泰国_ADM2_县区边界.geojson,TH4517,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475363,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4518,45,清宽县,เชียงขวัญ,Chiang Khwan,清宽县,Wikidata已有中文名,16.1482297,103.7563894,103.6865196,16.0755916,103.8381614,16.2208412,129.6850253,,可绘制,泰国_ADM2_县区边界.geojson,TH4518,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475391,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4519,45,农希县,หนองฮี,Nong Hi,农希县,Wikidata已有中文名,15.5800218,104.0061818,103.9360037,15.5024193,104.0855293,15.6567264,155.1447987,,可绘制,泰国_ADM2_县区边界.geojson,TH4519,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476255,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4520,45,通考銮县,ทุ่งเขาหลวง,Thung Khao Luang,通考銮县,Wikidata已有中文名,15.995242,103.8740968,103.8200905,15.9250176,103.9348253,16.0655697,134.525224,,可绘制,泰国_ADM2_县区边界.geojson,TH4520,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476939,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4601,46,加拉信府治县,เมืองกาฬสินธุ์,Mueang Kalasin,加拉信府治县,Wikidata已有中文名,16.5039501,103.5631597,103.4120376,16.3406564,103.7044031,16.6767577,705.0208915,,可绘制,泰国_ADM2_县区边界.geojson,TH4601,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476017,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4602,46,那蒙县,นามน,Na Mon,那蒙县,Wikidata已有中文名,16.5840849,103.7774443,103.6868331,16.4890484,103.8906139,16.6750384,246.8673425,,可绘制,泰国_ADM2_县区边界.geojson,TH4602,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476136,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4603,46,甲马拉赛县,กมลาไสย,Kamalasai,甲马拉赛县,Wikidata已有中文名,16.287586,103.5720649,103.4525461,16.1926372,103.7094232,16.3863152,339.4371909,,可绘制,泰国_ADM2_县区边界.geojson,TH4603,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475576,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4604,46,荣堪县,ร่องคำ,Rong Kham,荣堪县,Wikidata已有中文名,16.2915624,103.720237,103.7047342,16.2195976,103.7541105,16.3646694,79.7096166,,可绘制,泰国_ADM2_县区边界.geojson,TH4604,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476570,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4605,46,古奇那莱县,กุฉินารายณ์,Kuchinarai,古奇那莱县,Wikidata已有中文名,16.5352862,104.0539442,103.8228378,16.3908804,104.2378579,16.6797727,771.7916942,,可绘制,泰国_ADM2_县区边界.geojson,TH4605,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475841,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4606,46,考翁县,เขาวง,Khao Wong,考翁县,Wikidata已有中文名,16.69051,104.0905146,103.9914748,16.5978597,104.1990908,16.7842134,220.3913447,,可绘制,泰国_ADM2_县区边界.geojson,TH4606,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475671,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4607,46,央达拉县,ยางตลาด,Yang Talat,央达拉县,Wikidata已有中文名,16.4524157,103.3159438,103.1639101,16.2860025,103.5105131,16.6187717,682.4217555,,可绘制,泰国_ADM2_县区边界.geojson,TH4607,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q477114,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4608,46,会梅县,ห้วยเม็ก,Huai Mek,会梅县,Wikidata已有中文名,16.6294016,103.2219742,103.1523987,16.4876374,103.3738362,16.7711229,324.5210339,,可绘制,泰国_ADM2_县区边界.geojson,TH4608,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q475536,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
TH,2,县/曼谷区,4609,46,沙哈坎县,สหัสขันธ์,Sahatsakhan,沙哈坎县,Wikidata已有中文名,16.732174,103.5736386,103.4602013,16.6298114,103.6963171,16.8397635,328.9652904,,可绘制,泰国_ADM2_县区边界.geojson,TH4609,WGS84 / EPSG:4326,2019-02-21,泰国不支持ADM2,加载本GeoJSON到Google Maps Data图层,http://www.wikidata.org/entity/Q476577,DOPA现行结构 + canonical v1.0.2,Royal Thai Survey Department / HDX,RTSD/OCHA衍生简化边界（canonical package）
